Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
161200	-105.894980861881	5	1	0
161300	-112.379702392171	4	3	0
161400	-103.95187441909	2	3	0
161500	-92.9188423112705	2	1	0
161600	-93.729057569495	2	1	0
161700	-95.3514105110206	2	1	0
161800	-107.964888485477	3	4	0
161900	-113.33395322452	3	5	0
162000	-100.13574498526	3	1	0
162100	-101.279615657833	3	2	0
162200	-100.022990621098	2	3	0
162300	-102.172347628281	3	1	0
162400	-103.864443985216	3	3	0
162500	-95.849330062395	2	2	0
162600	-122.408691451891	7	3	0
162700	-100.8697631492	3	2	0
162800	-97.5584777384625	2	2	0
162900	-103.432956347404	3	2	0
163000	-107.762130535761	4	3	0
163100	-108.223785493407	3	4	0
163200	-101.787812965823	3	2	0
163300	-110.033445427502	4	3	0
163400	-95.2346307228586	2	2	0
163500	-96.2526468225102	3	1	0
163600	-111.30126205368	5	2	0
163700	-103.894823398935	4	2	0
163800	-113.390699342717	4	3	0
163900	-112.65299152862	5	2	0
164000	-92.52052464145	2	1	0
164100	-96.5948007169361	3	1	0
164200	-96.3840106948379	3	1	0
164300	-117.382213025475	3	6	0
164400	-105.235674146842	3	3	0
164500	-112.388760898784	6	2	0
164600	-94.1544828800359	2	1	0
164700	-95.2194291071714	3	1	0
164800	-109.170667834383	4	3	0
164900	-101.317838742693	4	1	0
165000	-107.295060705146	5	1	0
165100	-105.416094010244	3	4	0
165200	-123.124705659216	7	2	0
165300	-103.985336251286	4	1	0
165400	-107.978115127626	2	5	0
165500	-105.337805555846	3	2	0
165600	-104.474934872211	3	3	0
165700	-106.437364926069	2	4	0
165800	-103.01267207686	3	2	0
165900	-105.073079936186	3	3	0
166000	-102.295274825448	4	1	0
166100	-99.7601178610479	4	1	0
166200	-92.1036033592216	2	1	0
166300	-95.242576624548	2	1	0
166400	-104.518317407384	4	3	0
166500	-101.881505148614	4	1	0
166600	-106.924157396179	3	4	0
166700	-91.7620201036632	2	1	0
166800	-91.850221942404	2	1	0
166900	-96.5357389948075	3	1	0
167000	-94.5522358727094	2	2	0
167100	-95.2999627415096	2	2	0
167200	-105.672596977373	3	2	0
167300	-102.061181349034	3	2	0
167400	-103.800279689005	4	2	0
167500	-99.3447172339043	3	2	0
167600	-95.14214913424	2	2	0
167700	-96.5737158625317	3	1	0
167800	-99.549889311607	2	3	0
167900	-111.10719877917	6	2	0
168000	-103.127560117742	3	2	0
168100	-96.1984230798813	2	2	0
168200	-97.7049598013612	2	2	0
168300	-99.9493516681086	2	2	0
168400	-122.172591913392	6	3	0
168500	-104.509885992003	2	4	0
168600	-109.878752619237	3	4	0
168700	-109.448302908779	3	3	0
168800	-107.296919447188	3	2	0
168900	-99.9970179248025	2	3	0
169000	-103.860363586481	2	4	0
169100	-116.223724118804	7	1	0
169200	-111.53182789599	4	4	0
169300	-121.241140576591	3	6	0
169400	-106.468635275235	3	3	0
169500	-124.008334147882	4	5	0
169600	-112.477109331799	3	5	0
169700	-101.37813661911	3	3	0
169800	-97.4838767426924	2	2	0
169900	-111.424325339235	5	2	0
170000	-103.952198149288	4	1	0
170100	-101.043808366493	3	3	0
170200	-98.8420770166862	2	2	0
170300	-95.5251151063695	2	1	0
170400	-114.413263052305	5	3	0
170500	-94.1385517791699	2	1	0
170600	-118.627009230786	6	3	0
170700	-101.461757304228	3	1	0
170800	-129.511146075314	5	7	0
170900	-100.458719439594	2	2	0
171000	-109.120570927982	4	3	0
171100	-103.399107300584	4	1	0
171200	-99.0360708968608	3	2	0
171300	-95.3016170311728	2	1	0
171400	-103.269703696443	3	3	0
171500	-103.538902982813	3	3	0
171600	-105.677265541131	3	3	0
171700	-92.7562124859293	2	1	0
171800	-104.932404627161	4	3	0
171900	-98.6355124837514	3	1	0
172000	-92.1063630062444	2	1	0
172100	-112.743327027148	3	5	0
172200	-95.7882294119078	3	1	0
172300	-98.0836864547704	3	2	0
172400	-108.555634299851	4	2	0
172500	-96.5339072735489	2	1	0
172600	-95.4965115596826	3	1	0
172700	-102.97984179249	2	2	0
172800	-111.646721241113	3	4	0
172900	-101.296455660905	4	1	0
173000	-96.5496812940561	3	2	0
173100	-104.003657634055	4	2	0
173200	-103.362213370535	3	3	0
173300	-101.968269252674	4	1	0
173400	-107.911132831945	5	1	0
173500	-109.689102015325	3	4	0
173600	-107.703158846782	3	3	0
173700	-100.73942626064	3	2	0
173800	-98.0221584300003	2	2	0
173900	-100.449540919881	2	3	0
174000	-93.9927421146288	2	1	0
174100	-98.1824191968055	3	2	0
174200	-116.083978517985	7	1	0
174300	-101.325817725264	3	3	0
174400	-98.2467026949715	2	2	0
174500	-100.674859741605	3	2	0
174600	-93.9125096981195	2	1	0
174700	-95.9705948091917	3	1	0
174800	-109.762273213587	5	3	0
174900	-101.904499554012	3	2	0
175000	-108.439697410487	5	2	0
175100	-108.450916891715	3	3	0
175200	-93.3294319429927	2	1	0
175300	-110.807638496754	3	4	0
175400	-98.5658394679482	2	2	0
175500	-96.8542558796214	3	1	0
175600	-97.9479599985276	2	2	0
175700	-97.7988204237283	3	1	0
175800	-100.241013186624	3	1	0
175900	-95.8375737333365	3	1	0
176000	-98.248170686746	3	1	0
176100	-101.401085986891	3	2	0
176200	-103.863851446226	5	1	0
176300	-94.7737462786072	2	1	0
176400	-97.9350224002478	2	2	0
176500	-101.687028139918	4	1	0
176600	-108.649850602473	4	3	0
176700	-120.804462867843	6	4	0
176800	-98.4469117971708	2	2	0
176900	-107.672426482749	5	2	0
177000	-104.821595142531	4	2	0
177100	-104.382640229728	3	3	0
177200	-102.494325744978	3	3	0
177300	-98.0856034736517	3	1	0
177400	-97.8420123514179	2	1	0
177500	-101.393019768937	3	4	0
177600	-98.1028982630699	2	3	0
177700	-97.3460060826761	2	2	0
177800	-100.782354349622	3	2	0
177900	-102.720028151978	4	2	0
178000	-115.601990064375	6	3	0
178100	-110.54058116808	5	2	0
178200	-114.207053640112	3	4	0
178300	-113.238472653397	6	1	0
178400	-92.7884309290532	2	1	0
178500	-98.8492469748689	3	2	0
178600	-108.838718006145	4	3	0
178700	-104.464789913142	3	2	0
178800	-97.5757450927974	2	1	0
178900	-98.1144583489303	2	3	0
179000	-104.76437376962	4	1	0
179100	-102.761243382326	3	2	0
179200	-99.261845153709	3	2	0
179300	-102.47003145891	4	1	0
179400	-92.7272140039701	2	1	0
179500	-107.295106826814	4	3	0
179600	-102.186935469645	4	1	0
179700	-101.075031666269	2	3	0
179800	-94.5889920786969	2	1	0
179900	-109.4060124004	5	2	0
180000	-104.953962807155	5	1	0
180100	-102.647489521901	3	3	0
180200	-105.085838321138	4	2	0
180300	-128.414835146567	4	7	0
180400	-94.7415875940724	2	2	0
180500	-97.086387329039	2	2	0
180600	-104.9405865895	2	3	0
180700	-108.241967457304	3	2	0
180800	-100.020535656893	3	2	0
180900	-97.8742261150558	2	3	0
181000	-95.3392770718595	2	1	0
181100	-108.987300971877	3	4	0
181200	-100.005433422332	3	1	0
181300	-97.9446705418727	3	1	0
181400	-99.2468352100592	3	2	0
181500	-93.6022287131595	2	1	0
181600	-92.9707549809001	2	1	0
181700	-95.7147256424399	2	2	0
181800	-103.056630413259	3	3	0
181900	-104.968020637889	4	1	0
182000	-98.5698235822861	2	1	0
182100	-98.2024875886303	3	2	0
182200	-106.223916624839	4	1	0
182300	-100.882160928172	3	1	0
182400	-99.3258710107267	2	2	0
182500	-97.4286413966595	2	3	0
182600	-104.688794622468	2	4	0
182700	-113.498617526113	2	6	0
182800	-103.236733870229	3	3	0
182900	-107.057927163991	3	3	0
183000	-104.040483846138	2	2	0
183100	-126.817572553139	5	4	0
183200	-102.749563128497	2	2	0
183300	-106.492915321968	2	2	0
183400	-103.667789618175	2	2	0
183500	-102.183450530773	1	2	0
183600	-117.117067429488	3	3	0
183700	-108.951125768572	2	2	0
183800	-122.799189784027	3	4	0
183900	-121.336170163305	4	5	0
184000	-108.629898571897	3	3	0
184100	-106.772603723821	3	1	0
184200	-108.652638467784	2	3	0
184300	-101.074131122472	2	1	0
184400	-104.688227694417	3	2	0
184500	-101.593034638932	2	3	0
184600	-93.5561674224234	2	1	0
184700	-112.655420734042	2	5	0
184800	-101.542932976431	2	4	0
184900	-105.191987677822	4	3	0
185000	-105.186374807014	3	3	0
185100	-92.2773420075043	2	1	0
185200	-96.8814065732214	3	1	0
185300	-103.902515786822	4	2	0
185400	-102.402310397463	2	3	0
185500	-106.519804712556	4	3	0
185600	-117.465381059575	4	5	0
185700	-92.7599679040939	2	1	0
185800	-113.722450688784	5	2	0
185900	-106.306732296083	5	2	0
186000	-102.382099915706	2	3	0
186100	-106.21621010027	3	3	0
186200	-106.299533926587	4	2	0
186300	-110.273724066646	4	3	0
186400	-110.892490585724	5	3	0
186500	-122.117198633847	3	6	0
186600	-103.47672534893	3	2	0
186700	-100.60219068166	3	1	0
186800	-103.521585300048	4	2	0
186900	-109.157255454454	4	3	0
187000	-104.043785009032	3	3	0
187100	-97.2122911312501	2	1	0
187200	-98.1669793263627	3	1	0
187300	-95.6261391449973	2	2	0
187400	-113.278341155991	5	1	0
187500	-108.35362892717	3	3	0
187600	-95.3831124555833	2	1	0
187700	-94.9918106226765	2	1	0
187800	-97.4874697172479	3	1	0
187900	-93.0280204369862	2	1	0
188000	-101.39852483428	3	2	0
188100	-107.458248409007	3	4	0
188200	-93.4900060044703	2	1	0
188300	-109.019427040873	4	2	0
188400	-106.495810448156	2	5	0
188500	-105.117732326412	2	3	0
188600	-105.987539477559	3	3	0
188700	-104.744089543433	3	2	0
188800	-116.46639967186	4	3	0
188900	-100.608542704065	3	2	0
189000	-103.218497711377	3	3	0
189100	-101.342292809372	2	1	0
189200	-114.335450305601	4	5	0
189300	-103.354730849744	2	4	0
189400	-94.6180845673389	2	2	0
189500	-103.184290842297	4	1	0
189600	-108.687133475421	4	3	0
189700	-102.83624081605	2	3	0
189800	-101.849375494488	3	2	0
189900	-106.504219707076	4	2	0
190000	-104.701419549544	3	4	0
190100	-111.541580302914	5	2	0
190200	-94.2313001065079	2	1	0
190300	-120.343583585487	4	3	0
190400	-99.498741662475	2	3	0
190500	-99.0052696416316	3	1	0
190600	-99.6138039082379	3	1	0
190700	-95.3025017393388	2	2	0
190800	-101.540784344463	3	2	0
190900	-109.656802721419	4	3	0
191000	-100.423041458089	2	2	0
191100	-100.565982895095	3	2	0
191200	-97.0978769187053	3	1	0
191300	-99.0975342647385	2	3	0
191400	-98.8685369846084	2	3	0
191500	-101.905552701045	2	3	0
191600	-99.8489783273279	3	1	0
191700	-108.713837834181	3	4	0
191800	-107.167761140316	3	4	0
191900	-108.638974277696	4	3	0
192000	-110.733409728529	3	2	0
192100	-117.305877768382	4	3	0
192200	-109.016866792822	3	3	0
192300	-103.646293461119	2	3	0
192400	-112.574143689022	2	6	0
192500	-121.821963085981	2	7	0
192600	-113.424140165946	4	4	0
192700	-105.600551786052	3	3	0
192800	-93.0575975883415	2	1	0
192900	-96.9490593301847	2	2	0
193000	-96.0280163869074	2	2	0
193100	-99.0480539645427	2	2	0
193200	-99.0292018880031	3	1	0
193300	-103.287489432079	3	2	0
193400	-102.892387069515	3	3	0
193500	-105.437873381716	4	3	0
193600	-100.447467351819	2	2	0
193700	-95.7121673197126	2	1	0
193800	-93.7176057257215	2	1	0
193900	-111.880058146548	4	4	0
194000	-98.6082952719562	3	2	0
194100	-93.7798985019835	2	1	0
194200	-108.328793837094	5	2	0
194300	-99.2026210727133	2	3	0
194400	-102.559654565505	2	1	0
194500	-110.378151396571	4	3	0
194600	-111.468884787259	3	4	0
194700	-103.139776429742	3	3	0
194800	-99.7795502228913	2	2	0
194900	-113.919549939116	4	4	0
195000	-100.766775559069	3	2	0
195100	-96.5461606113419	2	2	0
195200	-106.036204446632	2	5	0
195300	-101.00765456506	3	2	0
195400	-108.113569043683	3	4	0
195500	-102.725835183443	3	3	0
195600	-97.4091115281326	2	3	0
195700	-93.3856857709539	2	1	0
195800	-111.214430392335	5	1	0
195900	-95.1182770232226	2	2	0
196000	-108.831383707076	5	2	0
196100	-98.6489815061553	3	1	0
196200	-112.210432169064	5	3	0
196300	-108.699887781522	4	4	0
196400	-94.6107071523766	2	1	0
196500	-92.7814805367412	2	1	0
196600	-103.29541749741	4	1	0
196700	-108.441001410257	3	3	0
196800	-104.885769407889	3	3	0
196900	-106.045094093304	3	2	0
197000	-110.502861355483	3	3	0
197100	-108.662317320975	3	3	0
197200	-100.014078556592	3	2	0
197300	-94.8230593888149	2	2	0
197400	-106.332320749801	5	1	0
197500	-107.28994261682	3	4	0
197600	-110.254877924501	4	3	0
197700	-99.3073133954124	2	2	0
197800	-113.209494989114	5	2	0
197900	-109.083626737493	4	3	0
198000	-102.129592288001	3	1	0
198100	-105.385787280745	4	1	0
198200	-99.3054833285167	3	2	0
198300	-94.4350899259538	2	2	0
198400	-99.3069611165093	2	3	0
198500	-98.626848332167	2	3	0
198600	-107.900257403671	2	5	0
198700	-114.118364724301	3	4	0
198800	-104.6391389586	3	2	0
198900	-104.553826004998	4	2	0
199000	-106.545151264243	4	3	0
199100	-104.373226149095	4	2	0
199200	-101.93547995147	3	2	0
199300	-98.3138176359895	3	1	0
199400	-104.401735120099	2	4	0
199500	-110.307023561928	4	3	0
199600	-100.779477529554	2	1	0
199700	-107.64392116848	3	4	0
199800	-98.9947215736674	2	1	0
199900	-106.922170253309	4	1	0
2e+05	-100.492314118391	3	2	0
200100	-106.405564099794	2	4	0
200200	-99.8452248310167	3	1	0
200300	-92.7861724081494	2	1	0
200400	-95.2183738517722	2	2	0
200500	-110.344007411547	3	4	0
200600	-98.2451246894809	3	2	0
200700	-110.424429306949	5	3	0
200800	-100.101874128807	3	1	0
200900	-101.737161153211	3	2	0
201000	-100.026875335726	3	2	0
201100	-93.0952971133601	2	1	0
201200	-103.159391467389	3	2	0
201300	-114.737739508943	6	2	0
201400	-108.57963482762	5	1	0
201500	-111.187427281935	5	1	0
201600	-105.870530061664	3	2	0
201700	-96.0865462968646	2	2	0
201800	-109.798314680556	3	4	0
201900	-103.085514525902	2	4	0
202000	-97.6608612540847	3	1	0
202100	-103.822302110449	4	1	0
202200	-119.338340842263	6	2	0
202300	-125.052792015629	5	3	0
202400	-114.144369074865	3	4	0
202500	-108.089661036926	3	3	0
202600	-91.8149340475445	2	1	0
202700	-103.994374098336	4	2	0
202800	-96.7596989964612	3	1	0
202900	-99.7713339220981	3	2	0
203000	-102.742952479064	4	2	0
203100	-92.9641072990345	2	1	0
203200	-98.1059716844729	3	2	0
203300	-95.7208192125894	2	1	0
203400	-99.9618195208872	3	1	0
203500	-96.7502328688852	2	2	0
203600	-99.9456062168598	3	2	0
203700	-99.7645947460422	3	2	0
203800	-103.638238698984	4	2	0
203900	-111.910322441868	5	2	0
204000	-112.557939518458	3	3	0
204100	-108.674236207593	3	4	0
204200	-97.2732457694198	2	3	0
204300	-101.415920766284	3	1	0
204400	-94.9011655026344	2	2	0
204500	-105.249901148742	3	3	0
204600	-101.525325189696	2	4	0
204700	-102.67870973697	2	3	0
204800	-101.00983421944	3	2	0
204900	-96.6286382738344	2	2	0
205000	-122.745310050962	5	5	0
205100	-105.770344595101	2	5	0
205200	-102.04421680726	4	1	0
205300	-102.911538059644	2	4	0
205400	-100.325501766795	2	3	0
205500	-104.633676593969	3	2	0
205600	-104.979288122483	3	4	0
205700	-95.7538166766524	2	1	0
205800	-100.850432557142	2	4	0
205900	-95.9297286333862	2	2	0
206000	-98.5737735746264	3	1	0
206100	-98.7048927483791	3	1	0
206200	-102.282042354225	3	3	0
206300	-102.759134527212	2	2	0
206400	-102.254259123269	3	3	0
206500	-115.372172603291	5	3	0
206600	-107.350778952804	4	3	0
206700	-107.695861421294	3	4	0
206800	-98.6178389144302	2	3	0
206900	-92.4486743889608	2	1	0
207000	-98.4917742836245	3	1	0
207100	-91.4671837606884	2	1	0
207200	-95.160620554617	2	2	0
207300	-99.4887203914125	2	3	0
207400	-95.4035283769557	2	1	0
207500	-103.196733533575	2	3	0
207600	-92.5637102009365	2	1	0
207700	-112.454554923902	4	4	0
207800	-97.0601356989361	3	1	0
207900	-125.408490761891	6	2	0
208000	-105.202161608612	4	2	0
208100	-117.957403663556	4	5	0
208200	-110.700721012047	2	5	0
208300	-111.44192228439	2	4	0
208400	-109.591002623375	4	2	0
208500	-92.2859725663103	2	1	0
208600	-98.9692245303964	2	3	0
208700	-99.3166278657513	2	1	0
208800	-94.9123752977975	2	1	0
208900	-114.753636709521	6	2	0
209000	-97.6247458202724	3	1	0
209100	-96.3733120003614	3	1	0
209200	-97.7028280704499	3	1	0
209300	-103.118885255145	3	2	0
209400	-101.28808800757	2	3	0
209500	-110.748795067611	3	4	0
209600	-107.316829754758	4	2	0
209700	-119.785438855952	6	3	0
209800	-97.1856949747398	3	1	0
209900	-101.283696849486	4	2	0
210000	-105.65285514599	3	2	0
210100	-100.156897224859	3	2	0
210200	-95.0440519918254	2	1	0
210300	-103.043800317533	3	2	0
210400	-108.888733345223	2	4	0
210500	-96.2316079356803	2	1	0
210600	-103.051448360219	2	3	0
210700	-123.53019160427	7	3	0
210800	-126.550343211979	4	6	0
210900	-107.260987803502	3	4	0
211000	-106.308391041036	3	3	0
211100	-101.813169631064	2	4	0
211200	-108.743475035667	2	5	0
211300	-110.279602123352	2	5	0
211400	-99.0438669799082	2	2	0
211500	-107.9186705508	2	3	0
211600	-101.804690289636	2	2	0
211700	-103.466399363313	2	3	0
211800	-110.449789822751	4	2	0
211900	-110.272333384641	5	1	0
212000	-100.64994914819	4	1	0
212100	-102.146514638697	2	3	0
212200	-114.159252580591	5	3	0
212300	-100.53799376134	2	3	0
212400	-119.131688370642	4	4	0
212500	-98.8706080860991	3	2	0
212600	-104.438234910863	2	4	0
212700	-97.0600203821666	2	2	0
212800	-112.875602490085	5	3	0
212900	-95.0983044386605	3	1	0
213000	-109.484945350251	5	1	0
213100	-100.267883292629	2	3	0
213200	-116.755173035001	5	3	0
213300	-102.680923000057	3	2	0
213400	-95.997678174094	2	1	0
213500	-96.3117229454016	2	2	0
213600	-101.865788597407	3	2	0
213700	-107.558140900014	4	2	0
213800	-107.717095408617	3	3	0
213900	-96.634093249005	2	2	0
214000	-111.30640190007	3	3	0
214100	-94.1257221712957	2	1	0
214200	-96.0928128677645	2	2	0
214300	-104.360781640974	2	4	0
214400	-94.0663095685388	2	2	0
214500	-100.127525176657	2	3	0
214600	-105.729731460311	4	2	0
214700	-104.902078982217	5	1	0
214800	-112.00578837312	3	4	0
214900	-94.778629147333	2	1	0
215000	-98.157819241169	2	3	0
215100	-111.463625245664	4	3	0
215200	-94.4092058216953	2	2	0
215300	-97.8283390383993	2	2	0
215400	-101.797923254014	2	3	0
215500	-123.713012301372	6	5	0
215600	-97.2546558172042	3	1	0
215700	-109.006333870132	5	1	0
215800	-98.1798414581576	3	1	0
215900	-110.804423603641	3	3	0
216000	-103.707396968639	2	3	0
216100	-115.392719321499	4	4	0
216200	-114.7224155638	3	5	0
216300	-95.6093457148271	2	2	0
216400	-99.3194525101238	3	2	0
216500	-104.370160894026	4	1	0
216600	-92.9901526090139	2	1	0
216700	-98.2518498502046	3	1	0
216800	-94.7515703969194	2	1	0
216900	-109.702452485724	5	3	0
217000	-121.043142679142	6	3	0
217100	-116.69676116642	5	3	0
217200	-108.267983619878	2	4	0
217300	-94.190767785763	2	1	0
217400	-99.6855338447326	2	3	0
217500	-113.129212618533	5	2	0
217600	-102.856689921842	3	2	0
217700	-101.949453014524	3	2	0
217800	-98.223810090876	2	2	0
217900	-117.518814427002	4	5	0
218000	-116.552367477951	6	2	0
218100	-106.647362096674	5	1	0
218200	-101.331958252184	3	2	0
218300	-104.304737478072	3	2	0
218400	-103.895301373645	3	2	0
218500	-93.4584570618569	2	2	0
218600	-93.2852746093863	2	1	0
218700	-99.5962606177934	2	3	0
218800	-102.498715800964	3	3	0
218900	-111.095645793237	3	5	0
219000	-110.570016424274	4	2	0
219100	-106.76809751301	3	3	0
219200	-99.2946398022546	3	1	0
219300	-98.1329395337278	3	1	0
219400	-117.098203936047	6	3	0
219500	-116.60985680602	5	2	0
219600	-124.545591045242	5	5	0
219700	-103.65261864189	3	2	0
219800	-100.279417159694	3	2	0
219900	-108.349327824517	3	3	0
220000	-109.534767078798	6	1	0
220100	-107.988168769091	3	3	0
220200	-106.247254934209	5	1	0
220300	-114.775296506705	5	2	0
220400	-97.7404976999838	2	2	0
220500	-97.9035778384148	2	2	0
220600	-98.6509201338385	2	1	0
220700	-98.1985919341247	2	2	0
220800	-104.743747079288	2	4	0
220900	-94.4332850819785	2	1	0
221000	-101.641653011264	2	4	0
221100	-109.927864128035	4	2	0
221200	-104.685697131315	3	2	0
221300	-110.322060011865	4	3	0
221400	-105.36377595253	3	3	0
221500	-105.009812225373	3	2	0
221600	-108.199222378701	4	2	0
221700	-118.081591505277	4	5	0
221800	-126.826738292602	7	2	0
221900	-109.464450793092	4	2	0
222000	-109.004314786954	3	3	0
222100	-106.208406111524	3	3	0
222200	-116.168665460187	3	4	0
222300	-118.893815041088	3	6	0
222400	-97.735009255357	3	1	0
222500	-100.367868165076	3	1	0
222600	-110.319518309552	1	5	0
222700	-101.397098682399	3	2	0
222800	-102.360401130719	3	1	0
222900	-116.230721029713	4	4	0
223000	-95.1835178144598	2	1	0
223100	-97.0598413588128	2	3	0
223200	-103.65086674105	4	2	0
223300	-100.037950644002	3	2	0
223400	-110.80013292966	4	3	0
223500	-119.308186009793	5	4	0
223600	-117.008176851735	6	1	0
223700	-102.698128362829	2	3	0
223800	-115.039625099607	2	6	0
223900	-111.196884085215	4	3	0
224000	-117.757594336893	5	3	0
224100	-113.126805223852	2	3	0
224200	-113.390043670325	5	1	0
224300	-120.287941418241	5	3	0
224400	-115.342547222733	5	2	0
224500	-97.5918403819381	2	2	0
224600	-122.677524213661	6	2	0
224700	-115.785537816048	6	3	0
224800	-101.882809299866	3	2	0
224900	-96.5033018141029	2	2	0
225000	-114.905117392551	6	2	0
225100	-108.722070351104	4	3	0
225200	-127.479823799624	6	5	0
225300	-99.9686718158965	2	1	0
225400	-109.723382604553	2	4	0
225500	-118.024149569588	1	6	0
225600	-103.915831924416	3	2	0
225700	-109.883899205177	5	2	0
225800	-106.65186115019	2	4	0
225900	-102.596931181593	2	4	0
226000	-93.6955932372277	2	2	0
226100	-106.847401665532	3	3	0
226200	-100.632910811157	3	1	0
226300	-101.73458590368	2	2	0
226400	-100.070265885436	3	1	0
226500	-102.813969471847	3	2	0
226600	-101.465613719078	3	2	0
226700	-100.612991527099	2	2	0
226800	-102.147960920027	3	2	0
226900	-104.774820883893	3	3	0
227000	-92.7057163681763	2	1	0
227100	-119.099561155483	4	3	0
227200	-103.123923150256	3	3	0
227300	-113.728844067659	5	3	0
227400	-108.574609137418	3	3	0
227500	-99.2799323665849	3	1	0
227600	-100.846788545687	2	3	0
227700	-92.9204443101088	2	1	0
227800	-106.589155526004	3	3	0
227900	-92.604597528474	2	1	0
228000	-98.6001703170412	2	3	0
228100	-101.701165941162	3	1	0
228200	-113.776941251745	2	6	0
228300	-121.320231356743	4	5	0
228400	-134.618058057227	6	6	0
228500	-108.4110179011	2	4	0
228600	-107.188116379405	2	4	0
228700	-113.031047672874	3	4	0
228800	-98.231536546655	2	2	0
228900	-115.440952687451	3	6	0
229000	-103.632250042623	3	1	0
229100	-130.328797109825	6	5	0
229200	-98.9069923695432	3	1	0
229300	-103.610359841312	4	1	0
229400	-94.2698942202539	2	1	0
229500	-103.056263864668	3	2	0
229600	-98.0506793408621	2	2	0
229700	-113.50478720926	5	2	0
229800	-116.70546829439	5	4	0
229900	-94.644769438492	2	2	0
230000	-102.586923836768	2	4	0
230100	-111.6567289529	5	2	0
230200	-105.204492189747	2	3	0
230300	-110.098875269541	6	1	0
230400	-93.5373418327374	2	1	0
230500	-97.6293280861353	3	1	0
230600	-92.6134592706434	2	1	0
230700	-101.573148230865	3	2	0
230800	-115.414134179459	3	5	0
230900	-114.431363330237	3	5	0
231000	-102.911462637826	2	3	0
231100	-95.9202732040727	2	1	0
231200	-116.431808193264	3	5	0
231300	-112.374387657056	5	1	0
231400	-93.1812707921102	2	1	0
231500	-122.712158182042	3	6	0
231600	-100.960795264634	3	2	0
231700	-105.95914819774	3	3	0
231800	-109.818756931537	3	4	0
231900	-95.33351567723	2	2	0
232000	-101.964705459336	3	2	0
232100	-101.122698509945	3	1	0
232200	-107.916220345776	5	2	0
232300	-100.132829979311	2	2	0
232400	-101.68595759699	2	3	0
232500	-101.2468790458	3	1	0
232600	-117.228537447414	3	5	0
232700	-119.897489900567	7	1	0
232800	-104.130893486836	2	3	0
232900	-102.145073904854	3	3	0
233000	-106.454145725054	4	2	0
233100	-102.317173553048	2	3	0
233200	-103.212343835338	3	3	0
233300	-103.391821597261	3	3	0
233400	-101.813244126598	3	2	0
233500	-102.677974603394	3	3	0
233600	-99.9739250365793	3	1	0
233700	-103.378144377151	3	4	0
233800	-100.572537478987	2	3	0
233900	-108.467855164684	5	1	0
234000	-106.383764610452	4	2	0
234100	-97.3136746477761	3	1	0
234200	-114.089841032675	4	5	0
234300	-101.122662099591	4	1	0
234400	-98.5735041791481	2	2	0
234500	-111.704488224663	4	4	0
234600	-110.019439282285	4	3	0
234700	-111.232205771921	3	5	0
234800	-103.348036640522	3	3	0
234900	-100.06222742944	3	1	0
235000	-97.1123645068078	3	1	0
235100	-105.101736526821	4	2	0
235200	-99.2033798853369	3	1	0
235300	-107.928300386252	5	1	0
235400	-96.4666267847468	3	1	0
235500	-106.094870496457	4	2	0
235600	-105.475059836983	4	1	0
235700	-97.6921791332608	2	2	0
235800	-98.1029913533702	3	2	0
235900	-96.583884468643	2	2	0
236000	-106.521201851471	3	3	0
236100	-94.50420947425	2	1	0
236200	-103.509347919083	4	1	0
236300	-95.9370550573269	3	1	0
236400	-92.8336288180843	2	1	0
236500	-105.150307815626	3	3	0
236600	-113.741394211086	2	6	0
236700	-108.643239654666	2	5	0
236800	-128.043512334131	6	4	0
236900	-95.7259975837138	3	1	0
237000	-110.424006291722	5	2	0
237100	-107.789007390527	5	1	0
237200	-96.5704082899385	2	1	0
237300	-130.63834333997	9	1	0
237400	-113.082075420603	6	2	0
237500	-124.022020594759	6	3	0
237600	-97.8289977874123	3	1	0
237700	-94.9544734592126	2	1	0
237800	-97.4676083760213	2	2	0
237900	-110.492714672972	4	3	0
238000	-109.954396573578	4	2	0
238100	-97.9992514244769	3	2	0
238200	-93.7573366468344	2	1	0
238300	-99.8219806894932	2	2	0
238400	-107.856165130612	4	4	0
238500	-99.5496970237399	2	3	0
238600	-106.92251243834	5	2	0
238700	-116.297991954452	5	3	0
238800	-101.831952715723	2	3	0
238900	-110.369368205345	3	4	0
239000	-96.4851082755035	2	1	0
239100	-104.59411990472	4	2	0
239200	-102.47666641172	1	2	0
239300	-115.230670440426	1	5	0
239400	-100.928169099153	1	3	0
239500	-110.013749637608	1	5	0
239600	-101.432944665595	1	3	0
239700	-115.486428737064	2	5	0
239800	-124.460706192915	6	2	0
239900	-109.734729683702	5	1	0
240000	-116.800610470945	7	1	0
240100	-101.045841364293	4	1	0
240200	-104.916367070498	5	2	0
240300	-98.9781296319159	3	2	0
240400	-92.6469169249496	2	1	0
240500	-101.565041997364	4	2	0
240600	-107.93450608119	5	1	0
240700	-108.912998731072	3	3	0
240800	-106.304738007249	3	4	0
240900	-102.215425008255	2	3	0
241000	-111.222724615531	3	4	0
241100	-110.64018709036	5	2	0
241200	-94.8124898009402	2	1	0
241300	-111.087890803652	5	2	0
241400	-102.969122798342	2	3	0
241500	-96.7185068632159	3	1	0
241600	-109.803933038855	3	4	0
241700	-119.991122322562	6	2	0
241800	-98.5779749336821	2	2	0
