"Iteration"	"speciation"	"extinction"
410	1.60820479352745	1.47876872117345
411	1.60820479352745	1.47876872117345
412	1.60820479352745	1.47876872117345
413	1.62279522438584	1.49218484383934
414	1.62279522438584	1.49218484383934
415	1.62279522438584	1.49218484383934
416	1.62279522438584	1.49218484383934
417	1.62279522438584	1.49218484383934
418	1.62279522438584	1.49218484383934
419	1.62279522438584	1.49218484383934
420	1.62279522438584	1.49218484383934
421	1.62279522438584	1.49218484383934
422	1.0416354609411	0.9110250803946
423	1.0983304630052	0.960611111928849
424	1.0983304630052	0.960611111928849
425	1.20897221230253	1.05737952307484
426	0.465829069628134	0.31423638040045
427	0.501005999904037	0.337965838187022
428	0.452172201748119	0.305023806497218
429	0.452172201748119	0.305023806497218
430	0.452172201748119	0.305023806497218
431	0.484338995828012	0.326722703366881
432	0.550410235893415	0.371292672654748
433	0.37061582448836	0.191498261249692
434	0.37061582448836	0.191498261249692
435	0.37061582448836	0.191498261249692
436	0.311900220923607	0.132782657684939
437	0.37343451420316	0.187766211849517
438	0.380282041856438	0.19515364145432
439	0.267309750788595	0.0821813503864763
440	0.24095756478521	0.0740796697519135
441	0.25280254495101	0.0808319150991126
442	0.271639411945526	0.08118686977218
443	0.321053658558911	0.130601116385565
444	0.292606027058421	0.102153484885075
445	0.299372815288811	0.125217263652162
446	0.474176411954008	0.300020860317359
447	0.474176411954008	0.300020860317359
448	0.302332504097201	0.142455981902959
449	0.274729430069619	0.114852907875376
450	0.393491056385029	0.210511076786
451	0.42862800426301	0.245648024663981
452	0.417024159143625	0.234044179544596
453	0.417024159143625	0.234044179544596
454	0.312855376313713	0.129875396714684
455	0.403994423411595	0.221014443812566
456	0.389407013172248	0.213034065436327
457	0.389407013172248	0.213034065436327
458	0.389407013172248	0.213034065436327
459	0.390277495919132	0.213510283049745
460	0.390277495919132	0.213510283049745
461	0.350421546938958	0.171067178902864
462	0.314672551536857	0.135318183500763
463	0.537978379364594	0.358624011328499
464	0.449803569585468	0.267994465966854
465	0.25338834102047	0.0715792374018571
466	0.407933416771906	0.231799585884246
467	0.407933416771906	0.231799585884246
468	0.407933416771906	0.231799585884246
469	0.420423310240746	0.238896705205153
470	0.603054174041468	0.421527569005875
471	0.315594580593731	0.134067975558138
472	0.315594580593731	0.134067975558138
473	0.488119343188443	0.319645271757164
474	0.488119343188443	0.319645271757164
475	0.30363184404507	0.129019800501217
476	0.303918317138195	0.13793896117327
477	0.303918317138195	0.13793896117327
478	0.237650204493922	0.0716708485289974
479	0.207876609109947	0.0438996712193745
480	0.279528092773195	0.115551154882623
481	0.558385797847374	0.394408859956801
482	0.408885495030001	0.244908557139428
483	0.440413745153734	0.278250675922688
484	0.472429411296261	0.298477975461588
485	0.513172339116716	0.324219104865153
486	0.513172339116716	0.324219104865153
487	0.513172339116716	0.324219104865153
488	0.515998483474177	0.327045249222613
489	0.386766352959035	0.197813118707472
490	0.364380183257934	0.17542694900637
491	0.721849119411076	0.532895885159513
492	0.283510240508779	0.0945570062572155
493	0.232668634048792	0.0776001933691287
494	0.272456737669111	0.0928420434408973
495	0.272456737669111	0.0928420434408973
496	0.675761983180543	0.49614728895233
497	0.675761983180543	0.49614728895233
498	0.349214440484795	0.179170774822644
499	0.230379061955284	0.0603353962931324
500	0.27792857238488	0.0965448763402614
501	0.258617017306134	0.0898365639094193
502	0.305635652471536	0.128114335610201
503	0.538909654031451	0.361388337170116
504	0.538909654031451	0.361388337170116
505	0.38592171398675	0.208400397125415
506	0.38592171398675	0.208400397125415
507	0.256802281395525	0.0792809645341904
508	0.27844046126652	0.100919144405185
509	0.27844046126652	0.100919144405185
510	0.432710392983303	0.255189076121968
511	0.432710392983303	0.255189076121968
512	0.425154612933918	0.250733087633016
513	0.24187284399076	0.0674513186898582
514	0.240016428690042	0.0655949033891399
515	0.253593122402151	0.0749706794144704
516	0.327882920137714	0.149260477150033
517	0.410038459710621	0.23141601672294
518	0.400204094935885	0.225865733647602
519	0.588931624495534	0.42273479957183
520	1.07785951213519	0.911662687211487
521	0.949256147135724	0.802888873927044
522	0.949256147135724	0.802888873927044
523	0.949256147135724	0.802888873927044
524	0.949256147135724	0.802888873927044
525	0.949256147135724	0.802888873927044
526	0.949256147135724	0.802888873927044
527	0.60587121854236	0.459265282011839
528	0.60587121854236	0.459265282011839
529	0.60587121854236	0.459265282011839
530	0.663399166966467	0.502872881527994
531	0.663399166966467	0.502872881527994
532	0.663399166966467	0.502872881527994
533	0.663399166966467	0.502872881527994
534	0.717779629597472	0.544094609416388
535	0.756726403554672	0.584975423329133
536	0.427224090402964	0.255473110177425
537	0.427224090402964	0.255473110177425
538	0.328582916895319	0.133649753344564
539	0.394644964162058	0.175919803546282
540	0.413245735935803	0.194520575320027
541	0.358668998744375	0.159670864462755
542	0.362588622541273	0.163590488259653
543	0.360773990789163	0.176025589115084
544	0.360773990789163	0.176025589115084
545	0.380122655152018	0.195374253477939
546	0.373876993688999	0.18912859201492
547	0.453058294060709	0.280023614000356
548	0.759763457136463	0.591009695287742
549	0.374022721559859	0.205268959711138
550	0.374022721559859	0.205268959711138
551	0.374022721559859	0.205268959711138
552	0.374022721559859	0.205268959711138
553	0.307369333877907	0.121033470144518
554	0.444700333010378	0.248873093733173
555	0.383739406950675	0.214756784076703
556	0.383739406950675	0.214756784076703
557	0.324276959991435	0.143446976887014
558	0.334923069500512	0.1481563840084
559	0.304259012749346	0.105567558053544
560	0.57055353518263	0.406347992211062
561	0.5381391086566	0.38326245102112
562	0.5381391086566	0.38326245102112
563	0.426060064110246	0.303439801765661
564	0.426060064110246	0.303439801765661
565	0.332046455790309	0.209426193445724
566	0.363773780093702	0.229437046268299
567	0.363773780093702	0.229437046268299
568	0.363773780093702	0.229437046268299
569	0.411773870536466	0.270591767952031
570	0.41456630745476	0.27242678104218
571	0.407986559102187	0.24773933776912
572	0.466681231860205	0.283380167191652
573	0.509573596699022	0.326272532030469
574	0.44721484064105	0.286345131228889
575	0.44721484064105	0.286345131228889
576	0.44721484064105	0.286345131228889
577	0.44721484064105	0.286345131228889
578	0.460798994700562	0.295042866686926
579	0.432821670667711	0.267065542654075
580	0.432821670667711	0.267065542654075
581	0.432860030046725	0.267103902033089
582	0.434426501639388	0.268670373625752
583	0.395504102167795	0.213725951455353
584	0.277800158502829	0.0960220077903867
585	0.27205861526763	0.0872185386239644
586	0.230267046747002	0.0454269701033361
587	0.248702166394279	0.0638620897506134
588	0.244095311379748	0.0626791350837061
589	0.244095311379748	0.0626791350837061
590	0.29746161284379	0.116045436547748
591	0.29746161284379	0.116045436547748
592	0.616112727905772	0.430192285984955
593	0.804172885405023	0.631615612129615
594	0.508287763534713	0.335730490259305
595	0.508287763534713	0.335730490259305
596	0.508287763534713	0.335730490259305
597	0.445690338743741	0.294384100238236
598	0.445690338743741	0.294384100238236
599	0.502788525952142	0.332098174350675
600	0.502788525952142	0.332098174350675
601	0.502788525952142	0.332098174350675
602	0.588589660150199	0.417899308548732
603	0.588589660150199	0.417899308548732
604	0.547822840689344	0.388954821722248
605	0.547822840689344	0.388954821722248
606	0.536937890907088	0.381226495359139
607	0.536937890907088	0.381226495359139
608	0.536937890907088	0.381226495359139
609	0.536937890907088	0.381226495359139
610	0.536937890907088	0.381226495359139
611	0.536937890907088	0.381226495359139
612	0.492591443265075	0.334999000493461
613	0.734269455586029	0.576677012814416
614	0.734269455586029	0.576677012814416
615	0.72531454865342	0.569644051085391
616	0.796359654178453	0.625441114299144
617	0.796359654178453	0.625441114299144
618	0.796359654178453	0.625441114299144
619	0.64694254075533	0.508092620532057
620	0.629134496077428	0.49410662406878
621	0.72171259191074	0.56681516362609
622	0.72171259191074	0.56681516362609
623	0.72171259191074	0.56681516362609
624	0.700016851901063	0.556353575089769
625	0.700016851901063	0.556353575089769
626	0.596159610898478	0.43154332976709
627	0.645080681257154	0.466955929366945
628	0.520288689621086	0.376622484070755
629	0.520288689621086	0.376622484070755
630	0.584369877857969	0.423009070551344
631	0.337891176693402	0.170380020414445
632	0.24530153166383	0.0777903753848733
633	0.239608310920911	0.0759849330146743
634	0.226835615486735	0.0632122375804983
635	0.376950611229958	0.213327233323721
636	0.473552374652047	0.267996960102477
637	0.401870173562792	0.227429933066681
638	0.477627936354534	0.303187695858424
639	0.404245620938322	0.256606218029449
640	0.404245620938322	0.256606218029449
641	1.29854540244273	1.15090599953386
642	1.44020504709945	1.29256564419058
643	1.38002673493827	1.23855637725906
644	1.38002673493827	1.23855637725906
645	1.23378945821231	1.10731028825482
646	0.804231288391157	0.677752118433667
647	0.761508327734243	0.641748076426166
648	0.556340122408248	0.436579871100171
649	0.691461757831583	0.542614621785788
650	0.691461757831583	0.542614621785788
651	0.635799603482906	0.486952467437111
652	0.629687375829079	0.482271174272937
653	0.692368754365373	0.530278206321092
654	0.692368754365373	0.530278206321092
655	0.692368754365373	0.530278206321092
656	0.494460500554534	0.332369952510253
657	0.476418745918506	0.320242518418241
658	0.677860839662619	0.521684612162354
659	0.669662275374022	0.515374961890606
660	0.669662275374022	0.515374961890606
661	0.700585655916554	0.539173728305714
662	0.591305064776619	0.455070916238735
663	0.776654710092043	0.597716798952557
664	0.776654710092043	0.597716798952557
665	0.776654710092043	0.597716798952557
666	0.385091366395885	0.206153455256399
667	0.385091366395885	0.206153455256399
668	0.385091366395885	0.206153455256399
669	0.385091366395885	0.206153455256399
670	0.385091366395885	0.206153455256399
671	0.332847449179613	0.153909538040127
672	0.327702506569337	0.148764595429851
673	0.492216393161253	0.313278482021767
674	0.492216393161253	0.313278482021767
675	0.492216393161253	0.313278482021767
676	0.323297905683321	0.144359994543835
677	0.341561529485603	0.162623618346118
678	0.341561529485603	0.162623618346118
679	0.289613032452877	0.110675121313391
680	0.287760025658765	0.109966997959977
681	0.265845249717	0.0892844208533997
682	0.26432178100931	0.0877609521457097
683	0.270473852993337	0.101129581021629
684	0.270473852993337	0.101129581021629
685	0.343316030675556	0.173971758703848
686	0.343316030675556	0.173971758703848
687	0.970302418589136	0.800958146617428
688	0.483799655427826	0.3310108678893
689	0.487196323915021	0.333334834372666
690	0.487196323915021	0.333334834372666
691	0.487196323915021	0.333334834372666
692	0.528027879346134	0.361271374733719
693	0.528027879346134	0.361271374733719
694	0.528027879346134	0.361271374733719
695	0.528027879346134	0.361271374733719
696	0.557116541972929	0.381173545712571
697	0.478353580001919	0.302410583741561
698	0.48213757349547	0.304802788439297
699	0.48213757349547	0.304802788439297
700	0.48213757349547	0.304802788439297
701	0.48213757349547	0.304802788439297
702	0.603361583645865	0.452662515609596
703	0.603361583645865	0.452662515609596
704	0.603361583645865	0.452662515609596
705	0.284568139855736	0.107450110735818
706	0.478298499275968	0.301180470156049
707	0.478298499275968	0.301180470156049
708	0.478298499275968	0.301180470156049
709	0.478298499275968	0.301180470156049
710	0.478298499275968	0.301180470156049
711	0.426439350740544	0.26852520830297
712	0.426439350740544	0.26852520830297
713	0.729007848574237	0.571093706136664
714	0.729007848574237	0.571093706136664
715	0.729007848574237	0.571093706136664
716	0.729007848574237	0.571093706136664
717	0.729007848574237	0.571093706136664
718	0.729007848574237	0.571093706136664
719	0.747874957712422	0.589960815274849
720	0.729173991760669	0.575208566913611
721	0.729173991760669	0.575208566913611
722	0.729173991760669	0.575208566913611
723	0.682796926445961	0.538624040341402
724	0.682796926445961	0.538624040341402
725	0.682796926445961	0.538624040341402
726	0.673984044561377	0.531672002533567
727	0.94317963875627	0.773555733869351
728	0.850914237044847	0.697883584472927
729	0.80866282679615	0.663230778879027
730	0.80866282679615	0.663230778879027
731	0.80866282679615	0.663230778879027
732	0.921198780963748	0.755527971307392
733	0.921198780963748	0.755527971307392
734	0.355395041016986	0.192928359983888
735	0.338706483307892	0.176239802274794
736	0.323188194292435	0.160721513259336
737	0.31219731440809	0.149730633374992
738	0.31219731440809	0.149730633374992
739	0.31219731440809	0.149730633374992
740	0.31219731440809	0.149730633374992
741	0.372198647938158	0.178507426954509
742	0.372198647938158	0.178507426954509
743	0.349798717540536	0.167764362837027
744	0.325646494152918	0.143612139449409
745	0.386476183919298	0.204441829215789
746	0.344218988542537	0.146779754297103
747	0.317063469491402	0.135200264069058
748	0.317063469491402	0.135200264069058
749	0.410695041784876	0.236475323563309
750	0.410695041784876	0.236475323563309
751	0.415072954430489	0.240853236208921
752	0.415072954430489	0.240853236208921
753	0.415072954430489	0.240853236208921
754	0.411955289081721	0.239044157152693
755	0.411955289081721	0.239044157152693
756	0.411955289081721	0.239044157152693
757	0.411955289081721	0.239044157152693
758	0.383360966679003	0.210449834749975
759	0.389906599226328	0.214043125167233
760	0.394047681143505	0.216316413480088
761	0.394047681143505	0.216316413480088
762	0.43678782632654	0.259056558663123
763	0.43678782632654	0.259056558663123
764	0.391075222199554	0.213343954536137
765	0.391075222199554	0.213343954536137
766	0.380929949924846	0.222905179547238
767	0.423057406738017	0.247556505405604
768	0.285473648271786	0.109972746939373
769	0.278516477570729	0.107292642567032
770	0.312984250427031	0.141760415423334
