Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
82100	-820.906428243027	4	1	0
82200	-841.95820874135	5	5	0
82300	-847.523311045675	7	4	0
82400	-833.880925427398	5	4	0
82500	-850.962616047845	7	5	0
82600	-829.396739643733	6	1	0
82700	-827.892905546296	4	3	0
82800	-853.847101384481	8	4	0
82900	-833.505207352678	5	4	0
83000	-836.289803144124	6	3	0
83100	-824.851074804494	4	1	0
83200	-830.714570215303	6	1	0
83300	-818.035881526886	3	1	0
83400	-834.691333635748	6	2	0
83500	-839.79731228607	6	4	0
83600	-837.831804287707	5	4	0
83700	-819.848797154422	3	2	0
83800	-828.981923518552	4	3	0
83900	-845.525148030002	8	2	0
84000	-822.98027742908	3	2	0
84100	-829.751441166946	6	1	0
84200	-835.169547140549	6	2	0
84300	-834.860467567195	5	3	0
84400	-827.011442928972	5	1	0
84500	-829.888191063416	3	4	0
84600	-824.409015123776	4	1	0
84700	-827.951232061299	5	1	0
84800	-822.98133587349	3	2	0
84900	-843.330439258248	4	5	0
85000	-847.611399467121	7	3	0
85100	-837.936189555692	7	2	0
85200	-824.685240826532	3	1	0
85300	-822.581074529611	4	1	0
85400	-832.210759528329	4	4	0
85500	-828.788167054524	5	2	0
85600	-829.826488276022	4	2	0
85700	-842.938202092003	3	5	0
85800	-830.251715089932	5	2	0
85900	-824.32417328925	4	1	0
86000	-825.436099445289	3	3	0
86100	-823.871702414387	4	1	0
86200	-832.256425322901	4	5	0
86300	-826.333425003571	5	1	0
86400	-820.513128669657	3	2	0
86500	-818.128529672191	3	1	0
86600	-836.686179257714	5	3	0
86700	-845.769180458033	4	7	0
86800	-823.406659912768	2	3	0
86900	-829.237080926601	3	4	0
87000	-819.618437456318	2	2	0
87100	-838.604778832851	3	6	0
87200	-835.416750134662	6	2	0
87300	-841.515399531857	7	2	0
87400	-837.457217664653	7	2	0
87500	-832.838107506731	5	2	0
87600	-840.498604694108	4	5	0
87700	-832.348663005761	6	1	0
87800	-837.886807175597	6	3	0
87900	-839.91582814885	5	4	0
88000	-835.411100174071	6	2	0
88100	-829.137424541282	4	2	0
88200	-843.905107774192	8	2	0
88300	-837.172670650359	4	4	0
88400	-862.975098215469	7	6	0
88500	-856.869762631536	6	6	0
88600	-837.110393781012	6	1	0
88700	-832.411871450578	5	2	0
88800	-825.355740152185	4	2	0
88900	-821.263771453002	2	3	0
89000	-820.44393983196	2	3	0
89100	-816.361384453832	2	2	0
89200	-828.250128505278	3	3	0
89300	-839.013211941424	6	4	0
89400	-843.615294401668	5	5	0
89500	-832.312825139779	4	3	0
89600	-838.50577588872	4	5	0
89700	-827.878780584059	3	3	0
89800	-833.834968431428	4	4	0
89900	-824.464912401786	4	2	0
90000	-830.307631543157	4	3	0
90100	-825.990806682694	3	3	0
90200	-834.977672901456	5	3	0
90300	-826.987700654539	2	3	0
90400	-818.544166583243	2	2	0
90500	-821.90912150328	3	2	0
90600	-834.571608608946	2	5	0
90700	-833.067168868614	4	2	0
90800	-828.035655195596	3	3	0
90900	-819.2065538669	2	3	0
91000	-818.434428130356	2	2	0
91100	-829.647301110231	3	4	0
91200	-820.074449931265	2	2	0
91300	-848.047834214732	6	3	0
91400	-845.319341938553	4	6	0
91500	-840.741670315864	5	5	0
91600	-830.565541592476	5	3	0
91700	-819.583414074871	2	2	0
91800	-827.079432191385	2	4	0
91900	-825.864585125466	2	4	0
92000	-824.251387330582	3	3	0
92100	-827.826525771542	3	4	0
92200	-830.701332675163	5	2	0
92300	-827.963543430317	2	4	0
92400	-849.045643320977	6	4	0
92500	-841.41141498352	5	5	0
92600	-826.31223854298	4	2	0
92700	-822.400576888157	3	2	0
92800	-834.038028131374	4	2	0
92900	-824.372899240648	2	4	0
93000	-825.194003431583	2	3	0
93100	-831.778666489054	5	1	0
93200	-829.929491548639	5	2	0
93300	-826.854751249608	4	2	0
93400	-831.889851633677	3	4	0
93500	-829.845378668056	3	2	0
93600	-828.690222182195	3	4	0
93700	-842.409814131476	5	5	0
93800	-835.598974371109	6	2	0
93900	-839.159804915683	6	4	0
94000	-833.31100667993	5	4	0
94100	-829.198607849172	5	3	0
94200	-830.596380564936	4	3	0
94300	-846.932357133867	6	4	0
94400	-823.908753606439	3	2	0
94500	-829.898323759276	3	3	0
94600	-829.303141060967	4	3	0
94700	-820.518145706381	3	1	0
94800	-822.266564458912	4	2	0
94900	-833.33656196639	5	4	0
95000	-846.865943927385	6	4	0
95100	-823.943985908786	4	2	0
95200	-833.910357028948	4	3	0
95300	-833.792093483063	6	2	0
95400	-830.017291733222	4	2	0
95500	-832.259078069946	4	4	0
95600	-827.274837865439	5	1	0
95700	-848.333535601889	5	7	0
95800	-827.359786877013	4	3	0
95900	-844.677785526506	7	3	0
96000	-832.539729383131	4	3	0
96100	-834.685259709408	4	4	0
96200	-835.808884315394	3	5	0
96300	-833.418800542477	4	4	0
96400	-841.476802820693	4	6	0
96500	-832.60145766936	2	4	0
96600	-826.098877957384	4	2	0
96700	-828.180836116638	2	4	0
96800	-823.935262847794	3	1	0
96900	-826.389395009416	5	1	0
97000	-823.66890505464	4	2	0
97100	-822.595466759929	3	3	0
97200	-829.773247032257	5	2	0
97300	-830.179373665964	3	4	0
97400	-829.731898807472	4	2	0
97500	-821.742175240653	3	1	0
97600	-824.375551369075	3	2	0
97700	-820.341307850125	3	2	0
97800	-830.640184559739	3	4	0
97900	-833.720122701211	5	2	0
98000	-833.425093463699	5	3	0
98100	-829.632036280095	5	2	0
98200	-828.860503270332	5	2	0
98300	-824.80204626505	3	4	0
98400	-839.328116163494	3	7	0
98500	-841.241588284962	5	5	0
98600	-838.437129475678	3	5	0
98700	-828.769503499146	3	3	0
98800	-820.709846716175	3	2	0
98900	-839.295083567818	7	2	0
99000	-831.906378381568	3	3	0
99100	-834.250104216179	5	2	0
99200	-838.47899255987	5	4	0
99300	-833.756798055729	5	2	0
99400	-816.204070320345	3	1	0
99500	-827.119262719482	3	4	0
99600	-828.026067401275	4	3	0
99700	-834.336034504727	6	2	0
99800	-828.243073490569	4	2	0
99900	-837.316534443519	3	6	0
1e+05	-833.050221424664	3	5	0
100100	-830.367876661963	4	2	0
100200	-817.349868345444	3	1	0
100300	-834.090936769283	4	3	0
100400	-820.319587456202	3	1	0
100500	-833.936830072062	5	3	0
100600	-838.381694916674	7	2	0
100700	-825.065211400321	4	2	0
100800	-839.993105313346	7	2	0
100900	-840.492308942788	6	4	0
101000	-853.443030260002	9	4	0
101100	-838.550154835236	5	4	0
101200	-838.491447671874	4	5	0
101300	-836.489531102813	4	5	0
101400	-821.045975621846	4	1	0
101500	-823.18250070805	5	1	0
101600	-827.030568729392	3	4	0
101700	-823.136041401129	3	2	0
101800	-817.547856482251	2	2	0
101900	-824.391209398794	2	3	0
102000	-822.06288493631	2	3	0
102100	-843.210504381628	5	6	0
102200	-838.558790862719	5	4	0
102300	-822.761376127065	4	1	0
102400	-820.928229456415	3	1	0
102500	-835.066214715145	5	3	0
102600	-838.410384484099	7	3	0
102700	-842.622544266198	6	4	0
102800	-825.884625373153	5	1	0
102900	-841.154391640675	6	4	0
103000	-823.075904240149	4	2	0
103100	-826.270710478273	3	3	0
103200	-817.856982985654	3	1	0
103300	-826.216110034713	4	2	0
103400	-820.682079215839	3	1	0
103500	-824.547753007229	4	1	0
103600	-845.477718340221	4	6	0
103700	-837.219485335349	5	4	0
103800	-831.088195597179	5	2	0
103900	-831.356188808587	4	4	0
104000	-842.659614160641	5	5	0
104100	-818.131390866361	3	1	0
104200	-817.664070465165	3	1	0
104300	-826.267733150637	3	3	0
104400	-827.54459515107	5	2	0
104500	-821.176740559466	4	1	0
104600	-834.316383017857	5	3	0
104700	-839.308473726349	6	3	0
104800	-843.819426551696	7	2	0
104900	-836.475092876885	5	3	0
105000	-847.399034834854	8	3	0
105100	-838.949731326715	5	4	0
105200	-841.678287120523	7	2	0
105300	-841.569626952649	6	4	0
105400	-838.084879704775	7	2	0
105500	-841.880244650217	6	3	0
105600	-843.786546014192	6	4	0
105700	-823.540241030743	4	1	0
105800	-823.511025311054	3	2	0
105900	-834.151329048721	5	3	0
106000	-826.24823805067	5	1	0
106100	-823.964879733927	4	2	0
106200	-835.10783840362	5	3	0
106300	-833.628745939979	4	4	0
106400	-830.380063180864	4	3	0
106500	-827.016921557765	4	3	0
106600	-827.657507994274	3	2	0
106700	-835.37085207685	6	3	0
106800	-825.692117637347	5	1	0
106900	-829.557431078376	5	2	0
107000	-824.976396246414	3	3	0
107100	-825.380325248789	4	1	0
107200	-829.659337680018	3	4	0
107300	-825.385318303453	4	2	0
107400	-834.646995762896	6	1	0
107500	-831.674909337431	5	3	0
107600	-826.131607099552	3	3	0
107700	-842.99644380406	8	1	0
107800	-839.282305215885	7	1	0
107900	-843.602921105739	6	3	0
108000	-822.080725358682	4	1	0
108100	-825.504029229621	4	2	0
108200	-829.282754157592	6	1	0
108300	-823.902573153675	3	3	0
108400	-820.517063562556	3	2	0
108500	-822.549724686426	3	2	0
108600	-827.42772415761	4	3	0
108700	-820.407611926824	3	1	0
108800	-828.576596617945	3	4	0
108900	-822.502472562368	3	2	0
109000	-832.175640438211	4	3	0
109100	-828.914847324231	4	2	0
109200	-840.949818498539	6	2	0
109300	-858.025759920451	9	3	0
109400	-829.343059195091	4	2	0
109500	-842.652193118523	5	5	0
109600	-836.723703981939	4	4	0
109700	-858.509013064257	7	5	0
109800	-818.79892351204	3	1	0
109900	-828.12092072374	3	3	0
110000	-838.55824633367	3	6	0
110100	-831.265930761288	5	4	0
110200	-831.281972189702	5	3	0
110300	-837.216969856507	5	4	0
110400	-826.895765210521	3	3	0
110500	-830.910862425406	4	3	0
110600	-826.499383682527	3	3	0
110700	-828.701191515723	4	3	0
110800	-821.593554828056	3	1	0
110900	-823.657132616857	4	2	0
111000	-826.631989556087	4	2	0
111100	-830.535815530781	5	1	0
111200	-825.011846879696	3	2	0
111300	-828.551434335486	4	3	0
111400	-831.178257079072	5	2	0
111500	-824.093948653106	4	2	0
111600	-827.067548780339	3	2	0
111700	-853.409108388696	7	6	0
111800	-831.043561889514	5	2	0
111900	-827.318309805614	4	2	0
112000	-829.723553695373	4	2	0
112100	-825.620164826356	4	1	0
112200	-837.162540941385	5	4	0
112300	-830.077882072517	4	3	0
112400	-826.15456912838	3	3	0
112500	-824.205051007987	3	1	0
112600	-830.273361938325	4	2	0
112700	-827.274682920091	3	3	0
112800	-829.735863963306	3	3	0
112900	-823.487496073624	5	1	0
113000	-844.0446001544	6	5	0
113100	-839.845667456655	5	3	0
113200	-839.1297264715	5	4	0
113300	-843.855521031928	5	5	0
113400	-829.566650295841	3	4	0
113500	-822.478448538571	3	2	0
113600	-823.63937189654	4	1	0
113700	-825.445528674986	4	1	0
113800	-822.569965728545	3	2	0
113900	-832.793521311716	5	3	0
114000	-822.200090123601	4	1	0
114100	-824.859290892891	3	3	0
114200	-821.767754061285	3	2	0
114300	-837.565670837152	6	3	0
114400	-826.306956557927	5	1	0
114500	-824.372450710982	4	2	0
114600	-833.665445405711	4	4	0
114700	-830.478363169183	3	5	0
114800	-817.027795425315	3	1	0
114900	-822.596656153822	4	1	0
115000	-837.563183739929	6	2	0
115100	-826.540890086016	3	2	0
115200	-820.779604176712	3	2	0
115300	-826.493993316847	4	2	0
115400	-819.27367955626	3	1	0
115500	-828.887908356625	6	1	0
115600	-824.559799237147	3	3	0
115700	-845.099393952301	6	4	0
115800	-824.693816201238	4	1	0
115900	-831.188590557904	5	2	0
116000	-827.96228167964	5	1	0
116100	-829.42581890723	5	1	0
116200	-819.967196101824	3	1	0
116300	-828.547956650067	4	2	0
116400	-823.741275745703	4	2	0
116500	-823.690213292092	3	2	0
116600	-828.172741534397	4	2	0
116700	-841.013442580843	6	4	0
116800	-822.15409625873	3	2	0
116900	-822.347405031453	4	1	0
117000	-828.958805009899	3	4	0
117100	-830.986998113664	4	2	0
117200	-834.135961503333	4	4	0
117300	-827.158745504613	4	2	0
117400	-823.19404133109	3	2	0
117500	-825.381795002327	4	2	0
117600	-821.647116843626	4	1	0
117700	-833.2592084522	4	4	0
117800	-833.744827257721	5	4	0
117900	-838.195292300565	6	4	0
118000	-835.030499649469	5	2	0
118100	-830.897264164852	4	4	0
118200	-837.65495948803	5	4	0
118300	-825.716695979922	4	1	0
118400	-830.06904544802	4	3	0
118500	-832.60678312808	5	2	0
118600	-819.981720534883	4	2	0
118700	-824.591293947142	3	3	0
118800	-832.097864403749	5	2	0
118900	-823.741068718593	3	2	0
119000	-838.291681789955	5	5	0
119100	-838.696595517742	5	5	0
119200	-825.632429589181	4	1	0
119300	-819.032230779962	3	2	0
119400	-825.320907117528	4	2	0
119500	-830.778794375635	5	3	0
119600	-821.060548538017	3	2	0
119700	-834.273035255528	6	1	0
119800	-828.647519374071	3	4	0
119900	-824.019721890953	4	2	0
120000	-830.72123148389	5	2	0
120100	-821.297868276119	3	1	0
120200	-831.149715998029	5	2	0
120300	-832.529488919841	5	2	0
120400	-836.939657670735	4	4	0
120500	-818.32063033312	3	1	0
120600	-840.899453441724	3	6	0
120700	-830.712346991225	2	2	0
120800	-836.903684291336	1	4	0
120900	-836.906718029151	3	4	0
121000	-820.800313964696	4	1	0
121100	-830.61452872193	3	4	0
121200	-836.609449752086	4	3	0
121300	-835.939585220323	3	5	0
121400	-828.133658549519	4	2	0
121500	-845.47681680542	8	3	0
121600	-828.127634188518	4	3	0
121700	-830.475726394895	4	3	0
121800	-829.685354985375	5	2	0
121900	-843.866357900179	7	3	0
122000	-842.467314097331	5	4	0
122100	-823.588574802931	4	2	0
122200	-833.32474218919	6	1	0
122300	-824.938470355946	4	2	0
122400	-823.654018904271	5	1	0
122500	-825.321061321756	4	1	0
122600	-822.497461193019	3	2	0
122700	-821.551810365698	4	1	0
122800	-822.340345746529	3	1	0
122900	-837.349448827343	6	2	0
123000	-844.444016881363	7	3	0
123100	-832.915021576168	4	3	0
123200	-838.958448961093	6	3	0
123300	-822.979908541286	3	2	0
123400	-838.773725719433	3	6	0
123500	-819.257412587132	3	1	0
123600	-837.284542117296	4	4	0
123700	-841.12055810782	4	4	0
123800	-832.475586792201	5	2	0
123900	-837.66708575003	5	3	0
124000	-828.171494449871	5	2	0
124100	-835.003953342957	5	4	0
124200	-852.826667082859	6	5	0
124300	-833.777728186401	5	3	0
124400	-820.340393925706	3	1	0
124500	-833.299366570698	3	5	0
124600	-839.682905345151	8	1	0
124700	-829.958333253043	4	3	0
124800	-836.781540609137	5	3	0
124900	-828.926708937664	4	3	0
125000	-846.565946432036	8	3	0
125100	-836.596314004781	6	3	0
125200	-837.10345467918	6	2	0
125300	-834.128678650032	3	4	0
125400	-826.241709082183	2	4	0
125500	-845.702197795722	7	4	0
125600	-835.303019827188	3	4	0
125700	-833.886638704261	4	4	0
125800	-823.380160808646	3	2	0
125900	-833.403864989261	2	4	0
126000	-828.81795385588	2	4	0
126100	-843.42013695538	4	6	0
126200	-838.785028462384	4	5	0
126300	-827.047443095563	2	4	0
126400	-822.982458920991	2	3	0
126500	-836.096231918083	4	5	0
126600	-834.788897294246	3	5	0
126700	-822.045551042091	3	2	0
126800	-834.053555477835	4	3	0
126900	-839.961667794377	5	3	0
127000	-821.446204573978	2	2	0
127100	-830.603938599829	4	3	0
127200	-822.135150086758	2	3	0
127300	-839.859798787887	6	3	0
127400	-830.348598099218	3	4	0
127500	-831.864903082345	4	4	0
127600	-832.246186217642	4	4	0
127700	-835.039138470422	4	5	0
127800	-831.86173485586	5	3	0
127900	-837.198343005473	4	5	0
128000	-854.081957191775	5	8	0
128100	-824.397672688597	3	2	0
128200	-825.753677827743	3	3	0
128300	-832.087540755528	5	3	0
128400	-851.439986270116	6	5	0
128500	-833.991254722524	3	5	0
128600	-845.749287315857	4	7	0
128700	-821.192940454094	3	2	0
128800	-827.184849701184	4	2	0
128900	-829.664430496743	5	2	0
129000	-840.54619017008	4	6	0
129100	-835.444295981794	4	4	0
129200	-834.907866084528	4	5	0
129300	-828.54749485959	4	3	0
129400	-843.42421113623	5	5	0
129500	-821.40995544205	3	3	0
129600	-830.086885024971	3	4	0
129700	-831.865013921444	5	2	0
129800	-840.24489393568	4	5	0
129900	-827.864193738558	5	2	0
130000	-830.145676729803	5	1	0
130100	-825.483879708979	4	1	0
130200	-829.351547094279	4	2	0
130300	-844.155167822258	4	6	0
130400	-831.805764514574	5	3	0
130500	-838.923580496489	3	6	0
130600	-826.344964264555	4	1	0
130700	-823.25402840465	2	3	0
130800	-828.703234200214	2	4	0
130900	-822.314869243779	2	2	0
131000	-828.167097524151	3	3	0
131100	-823.782639003529	3	1	0
131200	-823.217195964123	4	1	0
131300	-847.751494751375	7	4	0
131400	-833.712521744631	5	2	0
131500	-820.389028801822	3	1	0
131600	-832.145380000251	7	1	0
131700	-850.924692623335	6	5	0
131800	-830.788627346304	6	1	0
131900	-828.597314195198	3	4	0
132000	-823.73773499488	2	3	0
132100	-826.299464280027	2	4	0
132200	-837.204080862552	4	4	0
132300	-826.709136737166	4	2	0
132400	-840.780305908884	4	6	0
132500	-826.737549277939	3	4	0
132600	-842.287135504906	6	3	0
132700	-826.869372322335	5	2	0
132800	-839.50269954032	6	3	0
132900	-839.33875663938	5	4	0
133000	-824.545503837448	4	2	0
133100	-829.783626527117	4	2	0
133200	-817.241490835354	3	1	0
133300	-824.93643974618	3	3	0
133400	-837.518551501902	7	2	0
133500	-834.679819199261	5	3	0
133600	-829.2871944071	4	3	0
133700	-856.258773030145	9	1	0
133800	-839.424180504393	6	3	0
133900	-824.344145877704	3	2	0
134000	-826.432879875871	4	2	0
134100	-821.36924712817	3	2	0
134200	-836.396038846745	5	3	0
134300	-829.958178541105	3	3	0
134400	-824.976453880971	4	2	0
134500	-819.178358046933	2	2	0
134600	-821.612260192205	3	2	0
134700	-826.622183008837	3	2	0
134800	-825.383055196738	4	2	0
134900	-823.870229058909	3	2	0
135000	-842.053135148434	7	3	0
135100	-846.837069924853	5	6	0
135200	-838.184037828565	8	1	0
135300	-839.399367274257	6	3	0
135400	-820.486418490226	4	1	0
135500	-830.480642723313	5	2	0
135600	-833.540740233425	4	4	0
135700	-828.769299743582	4	3	0
135800	-839.447895543137	6	3	0
135900	-827.990179617685	4	1	0
136000	-821.423503786352	3	2	0
136100	-824.771993113791	3	3	0
136200	-825.317106359719	3	2	0
136300	-825.014475061194	3	1	0
136400	-825.443364791117	4	1	0
136500	-865.832154277843	10	4	0
136600	-826.316292168824	4	2	0
136700	-837.181714168266	4	4	0
136800	-825.436177315302	4	2	0
136900	-825.61755705216	4	2	0
137000	-832.781888576889	5	1	0
137100	-822.542642503781	3	3	0
137200	-846.211931224265	7	4	0
137300	-836.667565996301	4	5	0
137400	-834.099179749804	5	3	0
137500	-828.122236438019	4	2	0
137600	-826.400232934009	3	2	0
137700	-836.303896114686	5	3	0
137800	-830.551497712658	4	3	0
137900	-827.337017172135	2	3	0
138000	-834.248172953301	4	3	0
138100	-826.340227689421	2	4	0
138200	-827.604321338047	4	2	0
138300	-827.003741475349	2	3	0
138400	-837.981053843619	4	5	0
138500	-824.229718048128	3	3	0
138600	-831.751499361158	5	2	0
138700	-841.038686028164	6	3	0
138800	-841.94185347647	4	5	0
138900	-833.489011327143	3	6	0
139000	-827.882184487611	3	3	0
139100	-831.817449935537	3	4	0
139200	-826.477617342229	5	1	0
139300	-819.352212761176	3	1	0
139400	-823.106500771881	4	2	0
139500	-819.690494694687	3	1	0
139600	-822.496122552018	3	2	0
139700	-847.212895207997	8	3	0
139800	-822.650850503291	4	1	0
139900	-838.89024320273	5	3	0
140000	-829.458686536058	5	2	0
140100	-830.066107312389	3	4	0
140200	-830.625308488662	5	2	0
140300	-833.120979328998	5	3	0
140400	-831.300108670091	4	3	0
140500	-824.110184284949	3	2	0
140600	-831.537400408852	5	2	0
140700	-832.238451160567	3	5	0
140800	-830.896598119023	3	5	0
140900	-836.149325939555	3	5	0
141000	-822.206881486207	3	2	0
141100	-821.007200213232	4	1	0
141200	-826.096905138141	3	3	0
141300	-822.954775600776	3	2	0
141400	-836.215118335591	6	3	0
141500	-850.674051464898	7	4	0
141600	-827.263625526112	5	1	0
141700	-838.99048770519	7	1	0
141800	-835.265038040939	5	3	0
141900	-827.773360226547	4	2	0
142000	-825.03194733286	4	1	0
142100	-823.526116839231	3	3	0
142200	-844.641983262323	8	3	0
142300	-838.371466926363	6	4	0
142400	-823.40968979293	5	1	0
142500	-821.831630537008	3	2	0
142600	-817.579945031039	3	1	0
142700	-829.387146772714	3	5	0
142800	-836.515754505823	6	3	0
142900	-819.151776027453	3	1	0
143000	-826.226343812328	4	2	0
143100	-842.470743382486	6	4	0
143200	-843.877651978116	7	2	0
143300	-835.536022712166	6	2	0
143400	-826.721147784254	4	2	0
143500	-834.365633160559	4	4	0
143600	-834.896330228697	3	4	0
143700	-822.677949491987	4	1	0
143800	-837.596710671968	4	5	0
143900	-829.465682830562	5	3	0
144000	-848.096919925799	7	6	0
144100	-836.830176614979	5	3	0
144200	-830.753289149489	4	3	0
144300	-831.343185283197	3	4	0
144400	-816.815633015737	2	2	0
144500	-827.215743864936	4	2	0
144600	-824.020468279138	3	3	0
144700	-836.135915049037	3	3	0
144800	-831.165076362317	4	2	0
144900	-826.941443786944	3	1	0
145000	-831.909466341515	4	1	0
145100	-823.838667479177	2	2	0
145200	-823.361732324552	2	2	0
145300	-823.876025452931	4	1	0
145400	-849.163399221434	6	6	0
145500	-819.4728997628	3	1	0
145600	-830.59244119448	4	3	0
145700	-823.552979673133	3	2	0
145800	-822.373896531087	3	2	0
145900	-829.426443910826	4	3	0
146000	-825.95662082986	2	4	0
146100	-842.923214691947	7	2	0
146200	-826.468536939483	4	2	0
146300	-837.039190758519	5	4	0
146400	-824.198658372418	4	1	0
146500	-819.776976893962	3	1	0
146600	-849.658287474593	4	6	0
146700	-828.196098301682	4	3	0
146800	-845.148091877163	9	1	0
146900	-830.321666202734	3	4	0
147000	-833.910708353614	5	2	0
147100	-822.98204221363	3	2	0
147200	-837.420804436092	7	1	0
147300	-851.183971491398	5	6	0
147400	-832.155186337373	3	4	0
147500	-826.682965910183	4	2	0
147600	-838.232525310152	3	5	0
147700	-852.08919762035	5	6	0
147800	-832.835584796949	5	3	0
147900	-837.125105318108	5	4	0
148000	-840.294520718467	5	4	0
148100	-843.397352029256	5	5	0
148200	-835.585195740835	5	3	0
148300	-834.442362619821	3	5	0
148400	-853.518581748209	4	6	0
148500	-827.852841530774	2	4	0
148600	-842.218443494038	4	6	0
148700	-847.260343906879	6	5	0
148800	-834.277316021138	3	5	0
148900	-835.670564754281	3	4	0
149000	-830.977091712569	4	2	0
149100	-840.340207636234	5	4	0
149200	-824.147512197587	3	2	0
149300	-829.947548002234	3	3	0
149400	-826.630773795863	4	3	0
149500	-830.122941404536	4	4	0
149600	-828.10126605909	3	3	0
149700	-829.829564163722	4	3	0
149800	-827.053307750368	2	4	0
149900	-838.85095377088	3	5	0
150000	-836.17806249928	4	4	0
150100	-826.998025079499	3	3	0
150200	-837.464638340546	4	4	0
150300	-834.206148895599	6	2	0
150400	-826.253710356913	4	2	0
150500	-825.261977700165	4	2	0
150600	-838.544704330218	3	6	0
150700	-822.491766397404	3	2	0
150800	-826.585023627978	4	2	0
150900	-827.226139503883	4	2	0
151000	-830.990581749951	3	4	0
151100	-826.312685835862	3	3	0
151200	-836.984152195683	6	3	0
151300	-827.323465493289	3	3	0
151400	-835.297295451928	4	4	0
151500	-818.247112057932	3	1	0
151600	-828.002415660472	5	2	0
151700	-821.960907846026	4	1	0
151800	-824.659859600823	4	1	0
151900	-845.388628825772	7	4	0
152000	-847.989851277163	7	5	0
152100	-834.741991262197	5	3	0
152200	-837.355351847125	5	3	0
152300	-836.803548722331	4	5	0
152400	-829.241407718813	4	2	0
152500	-832.604938764917	4	2	0
152600	-830.528397632883	5	2	0
152700	-822.803221752905	3	2	0
152800	-828.076728972401	3	3	0
152900	-827.044933146768	4	2	0
153000	-828.994704980029	3	2	0
153100	-833.367118802416	4	3	0
153200	-827.823457595302	2	4	0
153300	-835.724247679081	6	1	0
153400	-841.640785309231	4	5	0
153500	-848.783202738409	8	4	0
153600	-834.780246639095	5	2	0
153700	-848.924708372268	5	6	0
153800	-845.583780004333	6	4	0
153900	-831.252565478226	5	3	0
154000	-831.031619866889	4	3	0
154100	-818.70931847733	3	1	0
154200	-831.55978653162	3	4	0
154300	-820.052032357905	3	1	0
154400	-821.969402976337	3	2	0
154500	-833.064520973885	3	5	0
154600	-835.013966847868	5	3	0
154700	-838.35565134153	5	4	0
154800	-837.214228811503	7	1	0
154900	-849.032119983937	7	5	0
155000	-844.882593375342	7	3	0
155100	-825.389816572178	4	1	0
155200	-828.409848171149	3	4	0
155300	-827.652508705689	4	3	0
155400	-826.734310033482	4	1	0
155500	-839.615385169801	5	5	0
155600	-820.240844741401	2	2	0
155700	-818.245014562303	2	2	0
155800	-824.808068049434	3	3	0
155900	-820.683637545406	3	2	0
156000	-839.166724565821	3	6	0
156100	-831.258289282375	4	4	0
156200	-834.867034795173	5	3	0
156300	-816.738832373735	2	2	0
156400	-821.246124271477	2	3	0
156500	-820.799177241797	2	2	0
156600	-825.173510195138	4	2	0
156700	-817.146891982461	2	2	0
156800	-828.90367103849	4	2	0
156900	-831.284372087666	4	3	0
157000	-852.494653590295	6	6	0
157100	-833.3844370561	3	3	0
157200	-826.366901825731	2	3	0
157300	-835.040066680571	4	4	0
157400	-839.443428760516	6	3	0
157500	-826.477697012817	2	3	0
157600	-834.144697676273	3	4	0
157700	-829.257080435214	5	2	0
157800	-839.684343417507	4	5	0
157900	-832.264248084027	4	4	0
158000	-831.41626415027	4	3	0
158100	-824.183018911996	3	2	0
158200	-820.884838651606	3	2	0
158300	-832.540469453644	4	3	0
158400	-823.45971104867	3	2	0
158500	-841.112291867986	6	3	0
158600	-829.632936989905	3	3	0
158700	-854.927626024744	6	6	0
158800	-838.123694742098	6	3	0
158900	-835.977741304199	5	4	0
159000	-825.020096342027	4	3	0
159100	-830.067027048128	5	1	0
159200	-825.959391917866	3	2	0
159300	-834.057749285853	4	4	0
159400	-826.364405171064	5	1	0
159500	-824.861061057601	3	2	0
159600	-838.160804820257	5	4	0
159700	-838.715458086684	5	3	0
159800	-840.664435876524	5	5	0
159900	-848.819143226787	6	5	0
160000	-837.923738997491	6	3	0
160100	-823.662378471624	2	3	0
160200	-829.048476971732	3	3	0
160300	-831.856288308455	4	3	0
160400	-851.48540566257	8	3	0
160500	-843.138025664703	6	4	0
160600	-844.576866415482	7	3	0
160700	-829.797312684302	5	2	0
160800	-825.813893328434	5	1	0
160900	-829.096852250732	5	1	0
161000	-821.085699769929	3	1	0
161100	-822.08070938281	3	2	0
161200	-836.963594541111	4	4	0
161300	-835.95896124318	5	3	0
161400	-838.377389307966	7	3	0
161500	-828.02001985323	4	2	0
161600	-836.965096142709	6	2	0
161700	-821.648946087705	3	1	0
161800	-834.331048203274	5	3	0
161900	-859.247656377733	9	4	0
162000	-836.280227027463	5	4	0
162100	-826.330944756214	5	1	0
162200	-830.68000591752	5	2	0
162300	-828.307074733926	3	3	0
162400	-826.054169868849	4	3	0
162500	-841.801254592149	8	2	0
162600	-830.693147361065	4	3	0
162700	-842.653979390446	6	5	0
162800	-838.525147821492	6	3	0
162900	-830.697319776689	5	1	0
163000	-844.801388217578	6	5	0
163100	-835.887686133792	6	2	0
163200	-818.362600901291	3	1	0
163300	-826.051673625666	4	2	0
163400	-819.648769589543	3	1	0
163500	-832.601586741987	5	3	0
163600	-834.963315520919	5	3	0
163700	-840.897940840905	8	1	0
163800	-826.790866956913	5	1	0
163900	-829.742681411966	5	2	0
164000	-818.711129674014	3	1	0
164100	-842.592200861578	6	5	0
