"Iteration"	"speciation"	"extinction"
170	0.569803112793823	0.503455754917798
171	0.569803112793823	0.503455754917798
172	0.569803112793823	0.503455754917798
173	0.57448433699443	0.507591901616437
174	0.605683208179858	0.535158004525612
175	0.49612480573566	0.438356483137487
176	0.493246876040803	0.435478553442629
177	0.498644231627354	0.43763576660624
178	0.498644231627354	0.43763576660624
179	0.511629239944031	0.449032076256733
180	0.498551559468514	0.435954395781216
181	0.423028318106909	0.366694644992127
182	0.532516560659233	0.46160259917639
183	0.481847793072747	0.417681270633983
184	0.55478808672228	0.480908279183036
185	0.562930777534535	0.489050969995291
186	0.562930777534535	0.489050969995291
187	0.522957086258416	0.452927207663566
188	0.522957086258416	0.452927207663566
189	0.555168113437427	0.485138234842577
190	0.587436693792162	0.517406815197312
191	0.587436693792162	0.517406815197312
192	0.587436693792162	0.517406815197312
193	0.56989091351935	0.4998610349245
194	0.507833796254836	0.437803917659986
195	0.507833796254836	0.437803917659986
196	0.550442641280019	0.480412762685168
197	0.501699435094767	0.431669556499917
198	0.518920383081607	0.446486712868816
199	0.480954569034424	0.408520898821632
200	0.482742796240739	0.410309126027948
201	0.537720464844237	0.466584537821286
202	0.537720464844237	0.466584537821286
203	0.529280708204398	0.459261290504925
204	0.521032269487118	0.451012851787645
205	0.534531280063242	0.462697784972766
206	0.497085599092707	0.43028427749793
207	0.497085599092707	0.43028427749793
208	0.494331507625861	0.427900297235501
209	0.607539659669871	0.540407563539175
210	0.607539659669871	0.540407563539175
211	0.607539659669871	0.540407563539175
212	0.520100243160597	0.452968147029901
213	0.584738555729666	0.509767007198653
214	0.560375948944621	0.485404400413608
215	0.560375948944621	0.485404400413608
216	0.560375948944621	0.485404400413608
217	0.53860660228735	0.470404397687088
218	0.500256414558149	0.432054209957887
219	0.54532185870705	0.470975679631298
220	0.541612945288869	0.467772419043206
221	0.52184896383549	0.448008437589828
222	0.492532754487177	0.418692228241515
223	0.471271386236557	0.400618364996451
224	0.55986696503556	0.477920384295651
225	0.55986696503556	0.477920384295651
226	0.522969593835404	0.44642360573084
227	0.496116046708524	0.423500557285278
228	0.48769999650921	0.420428025349705
229	0.501348690388329	0.434076719228824
230	0.516484149646125	0.447181272256691
231	0.516484149646125	0.447181272256691
232	0.516484149646125	0.447181272256691
233	0.53099199412644	0.45552388537678
234	0.459345787708738	0.383877678959078
235	0.465846676701275	0.389310505915158
236	0.537184392138419	0.460648221352302
237	0.481725724485721	0.413091112496092
238	0.51913918692489	0.438868636039029
239	0.51913918692489	0.438868636039029
240	0.51913918692489	0.438868636039029
241	0.579123624489284	0.496164523885233
242	0.50399216098197	0.431795596002553
243	0.517076804627325	0.444880239647908
244	0.539572514021713	0.472071473806531
245	0.539572514021713	0.472071473806531
246	0.539572514021713	0.472071473806531
247	0.576501310697748	0.509000270482566
248	0.506825346863715	0.439324306648534
249	0.506825346863715	0.439324306648534
250	0.506825346863715	0.439324306648534
251	0.492483204346718	0.426892308414577
252	0.535194872390742	0.463915464547865
253	0.500137479377412	0.428858071534535
254	0.531110457066598	0.459831049223721
255	0.568345899146411	0.503695113085368
256	0.485383013770363	0.428905982438677
257	0.485383013770363	0.428905982438677
258	0.539473878093795	0.476703071841099
259	0.499224388375078	0.441466758279478
260	0.488184106083403	0.430426475987803
261	0.459168161237402	0.404843441366461
262	0.459168161237402	0.404843441366461
263	0.509250235790384	0.449000247357018
264	0.509250235790384	0.449000247357018
265	0.549754111474039	0.484712062340575
266	0.549557528231603	0.484538737090479
267	0.593694835439138	0.523454108083087
268	0.530003530403047	0.459762803046996
269	0.590776809841255	0.520536082485204
270	0.471709681121264	0.401468953765213
271	0.478592461350749	0.4055808588408
272	0.555856531785755	0.482844929275806
273	0.555856531785755	0.482844929275806
274	0.601979070788335	0.528967468278386
275	0.584282186171466	0.519412550344825
276	0.584282186171466	0.519412550344825
277	0.475757346373664	0.410887710547022
278	0.475757346373664	0.410887710547022
279	0.532072942967817	0.459524661145968
280	0.532072942967817	0.459524661145968
281	0.532072942967817	0.459524661145968
282	0.532072942967817	0.459524661145968
283	0.532072942967817	0.459524661145968
284	0.532072942967817	0.459524661145968
285	0.532072942967817	0.459524661145968
286	0.525452131711593	0.453806599197435
287	0.525452131711593	0.453806599197435
288	0.525452131711593	0.453806599197435
289	0.483805833319481	0.412764151527219
290	0.483805833319481	0.412764151527219
291	0.539842244169402	0.456479218129027
292	0.534818433153875	0.4514554071135
293	0.547563155630036	0.46420012958966
294	0.548075450275799	0.464712424235423
295	0.468709374346349	0.396094733188539
296	0.537114691102989	0.464500049945179
297	0.51557753718153	0.442962896023719
298	0.575842490549301	0.50322784939149
299	0.488600920826473	0.426987578432538
300	0.534831414515106	0.473218072121172
301	0.534831414515106	0.473218072121172
302	0.494931849023673	0.434765146107794
303	0.549842974670171	0.483000966073183
304	0.549842974670171	0.483000966073183
305	0.487414451982915	0.42263743324575
306	0.487414451982915	0.42263743324575
307	0.595276830879716	0.514634632736204
308	0.522936768249883	0.452094483964412
309	0.570775379570549	0.504863023792915
310	0.502906246757366	0.436993890979732
311	0.498512630229141	0.433176114615805
312	0.498512630229141	0.433176114615805
313	0.522608519074849	0.457272003461513
314	0.576770008325562	0.504662223475484
315	0.563072025798509	0.492676762686183
316	0.563072025798509	0.492676762686183
317	0.563072025798509	0.492676762686183
318	0.563072025798509	0.492676762686183
319	0.563072025798509	0.492676762686183
320	0.491954521956384	0.430450368978252
321	0.491954521956384	0.430450368978252
322	0.517193867526108	0.453656046075649
323	0.513627681076553	0.450527969457085
324	0.513627681076553	0.450527969457085
325	0.53286213524205	0.467399450294397
326	0.520239600009495	0.454776915061842
327	0.5081102430881	0.444173816946483
328	0.500973589507805	0.437037163366188
329	0.487431770595941	0.410504769988691
330	0.505280051490791	0.428353050883541
331	0.479627633027183	0.406606117318664
332	0.559727268865292	0.486705753156774
333	0.503997939542941	0.434133053959938
334	0.469471243373075	0.398074007792109
335	0.469471243373075	0.398074007792109
336	0.436363923503229	0.3582272760839
337	0.499218775691398	0.409827147831449
338	0.503518116292133	0.414126488432185
339	0.542581968233698	0.453190340373749
340	0.542581968233698	0.453190340373749
341	0.473419322337286	0.395505469167371
342	0.473419322337286	0.395505469167371
343	0.519403765035229	0.433921937878153
344	0.509151208713519	0.430720933726683
345	0.509151208713519	0.430720933726683
346	0.557744392419392	0.479314117432556
347	0.423321168650718	0.363793549697878
348	0.423321168650718	0.363793549697878
349	0.469631649678937	0.409393414796079
350	0.501262250655078	0.441024015772219
351	0.551873681403766	0.48555331436511
352	0.49596624687638	0.435468365461689
353	0.49596624687638	0.435468365461689
354	0.49596624687638	0.435468365461689
355	0.49596624687638	0.435468365461689
356	0.539219712663573	0.468480309470346
357	0.473469293788795	0.402729890595567
358	0.439184243436017	0.373567250570601
359	0.535331674966583	0.455349628201668
360	0.49723185136187	0.423569158300062
361	0.55026952642648	0.476606833364672
362	0.550444438131976	0.476758330240423
363	0.533624446324936	0.457190419727412
364	0.476131888921187	0.406504162682953
365	0.476131888921187	0.406504162682953
366	0.53947496679136	0.469847240553126
367	0.53947496679136	0.469847240553126
368	0.563664115229361	0.497382160899349
369	0.563664115229361	0.497382160899349
370	0.624828718569616	0.5610761780526
371	0.559658987063015	0.495906446545999
372	0.498682618085282	0.434930077568266
373	0.498682618085282	0.434930077568266
374	0.56683608760084	0.503083547083824
375	0.56683608760084	0.503083547083824
376	0.56683608760084	0.503083547083824
377	0.653047778850253	0.591433436386854
378	0.503956343079173	0.456408614238029
379	0.4442643431988	0.391033671280786
380	0.476574822673463	0.419472787773568
381	0.490917489263373	0.429146954749962
382	0.490917489263373	0.429146954749962
383	0.533515918771208	0.472321769353757
384	0.533515918771208	0.472321769353757
385	0.542137137673341	0.48094298825589
386	0.577213142188168	0.512059761587148
387	0.599457794413838	0.534304413812818
388	0.63701051688012	0.567775636560103
389	0.499585086153678	0.445286589138401
390	0.508904382562955	0.453592997448557
391	0.56097780324171	0.505380811247176
392	0.527450897643334	0.475176666534139
393	0.548217580891218	0.493885220002887
394	0.548217580891218	0.493885220002887
395	0.46990039073525	0.415568029846919
396	0.46990039073525	0.415568029846919
397	0.492887953595066	0.435990602967436
398	0.509037622047089	0.452140271419458
399	0.56689902886184	0.51000167823421
400	0.56689902886184	0.51000167823421
401	0.56689902886184	0.51000167823421
402	0.477114522075917	0.420217171448286
403	0.63640641310205	0.562380429078426
404	0.63640641310205	0.562380429078426
405	0.63640641310205	0.562380429078426
406	0.5687044908712	0.494678506847576
407	0.564696701234461	0.491192395123323
408	0.564696701234461	0.491192395123323
409	0.490761747476629	0.426881257940739
410	0.490761747476629	0.426881257940739
411	0.471539903781518	0.403335312698286
412	0.513233584939193	0.434070136958009
413	0.513233584939193	0.434070136958009
414	0.544306030741399	0.465040379811711
415	0.532984291879457	0.455367391744107
416	0.532984291879457	0.455367391744107
417	0.532984291879457	0.455367391744107
418	0.514789519774319	0.437036754204149
419	0.446813055625395	0.380771571055859
420	0.552734250750633	0.471037017349723
421	0.544546319751312	0.462849086350402
422	0.59046563565494	0.50876840225403
423	0.474077027861126	0.409562642614483
424	0.431611471137608	0.372875976504025
425	0.423581283193423	0.36484578855984
426	0.444616593434754	0.382964257569469
427	0.444616593434754	0.382964257569469
428	0.450374937005996	0.387924125921558
429	0.450374937005996	0.387924125921558
430	0.459662093981441	0.395923488132844
431	0.550413196081953	0.474090675216549
432	0.512669957290215	0.436347436424811
433	0.520681202227346	0.43964067010186
434	0.56759257201098	0.486552039885495
435	0.559982759535603	0.478942227410117
436	0.557967719923317	0.477218803708594
437	0.460243853332399	0.398891781244319
438	0.604018694220913	0.534723547412659
439	0.519874891966547	0.445491555982024
440	0.489646099867964	0.414577303952429
441	0.48043138090825	0.402344618215199
442	0.538598867540045	0.449860959499183
443	0.538598867540045	0.449860959499183
444	0.495887398195986	0.407149490155124
445	0.495887398195986	0.407149490155124
446	0.47791975758402	0.392397117457076
447	0.482733293306302	0.392247910333837
448	0.479729540685013	0.391125397204736
449	0.479729540685013	0.391125397204736
450	0.444920747079226	0.362745649720684
451	0.446985365259041	0.364810267900499
452	0.446985365259041	0.364810267900499
453	0.509361870330123	0.427186772971581
454	0.499376986539036	0.417201889180494
455	0.499376986539036	0.417201889180494
456	0.521420421724423	0.439245324365881
457	0.450199871473702	0.36802477411516
458	0.44683175665064	0.364656659292098
459	0.472042079894373	0.385230649651788
460	0.472042079894373	0.385230649651788
461	0.478108524605947	0.385771393367483
462	0.551549180154171	0.459212048915706
463	0.442021589051959	0.369314269477545
464	0.442021589051959	0.369314269477545
465	0.456427398972729	0.37279286071789
466	0.456427398972729	0.37279286071789
467	0.507422333480756	0.418488171758135
468	0.48785938472766	0.408915997072393
469	0.647388900995965	0.570953479899284
470	0.566158344793704	0.499313591315336
471	0.535525256783314	0.472297267475545
472	0.512541104643594	0.452026790755109
473	0.504579722747982	0.445005387250796
474	0.556621762208153	0.490902966719841
475	0.508779477857346	0.448709288863454
476	0.508779477857346	0.448709288863454
477	0.507010976840375	0.446940787846483
478	0.527213083062499	0.461388279072616
479	0.527213083062499	0.461388279072616
480	0.527213083062499	0.461388279072616
481	0.497562113345021	0.430141216239585
482	0.51149648467957	0.442187445790871
483	0.465613282831005	0.402521531287403
484	0.465326251744929	0.404911902130168
485	0.484818596048904	0.421873511709474
486	0.496211551015249	0.431787293811831
487	0.513133111875552	0.446511890520621
488	0.486916165867902	0.422941274169967
489	0.478037720499861	0.4152293490793
490	0.478037720499861	0.4152293490793
491	0.521944779107411	0.456425092869747
492	0.521944779107411	0.456425092869747
493	0.521944779107411	0.456425092869747
494	0.474732438518987	0.412458369956452
495	0.438106395351867	0.371381298961538
496	0.440324181185986	0.373599084795657
497	0.467658914268127	0.400933817877798
498	0.532525569088122	0.465800472697793
499	0.471603155960086	0.400623474295426
500	0.486201133180781	0.413024350493836
501	0.525934847858244	0.446777854090185
502	0.490962598333119	0.411805604565059
503	0.445876166438203	0.373988374887679
504	0.504889691825192	0.433001900274668
505	0.488665084743045	0.41677729319252
506	0.509394978466578	0.437507186916053
507	0.497902022873562	0.41705809637421
508	0.534584363633368	0.453206086911176
509	0.560647745618034	0.483255086339557
510	0.506562253094062	0.436635636669645
511	0.532991319431978	0.459416394881602
512	0.532991319431978	0.459416394881602
513	0.533897149384407	0.460322224834031
514	0.533897149384407	0.460322224834031
515	0.540407756649667	0.466832832099291
516	0.540407756649667	0.466832832099291
517	0.543215254478949	0.469258097367284
518	0.528191567322131	0.456279840971646
519	0.528191567322131	0.456279840971646
520	0.594463312314014	0.51983644407645
521	0.524951482698703	0.461781122399755
522	0.601752267892306	0.538581907593359
523	0.601752267892306	0.538581907593359
524	0.525686439261361	0.470501268312651
525	0.484372858049702	0.429187687100992
526	0.559655298860807	0.49614020847574
527	0.559655298860807	0.49614020847574
528	0.522663252660077	0.459148162275011
529	0.522663252660077	0.459148162275011
530	0.458577702033961	0.402850416740755
531	0.608150159021093	0.552422873727886
532	0.535639204914332	0.486556394783139
533	0.571964716622268	0.519553251348358
534	0.564702662428554	0.512956648868936
535	0.564702662428554	0.512956648868936
536	0.564702662428554	0.512956648868936
537	0.512034689469206	0.460288675909589
538	0.551682104944801	0.499936091385184
539	0.551682104944801	0.499936091385184
540	0.551682104944801	0.499936091385184
541	0.483296147999102	0.432365892024931
542	0.480772305907329	0.426561096595715
543	0.483972904909901	0.429400800554377
544	0.465333809278462	0.410761704922939
545	0.483180778007713	0.426515667254411
546	0.510732371026508	0.450836142354407
547	0.507677455466881	0.44778122679478
548	0.566311879002503	0.505852142672484
549	0.566311879002503	0.505852142672484
550	0.49863029976757	0.438170563437551
551	0.522713090395332	0.454062106067152
552	0.495164292926108	0.430131454188828
553	0.495164292926108	0.430131454188828
554	0.541435867476449	0.482421473219632
555	0.458166903415402	0.399152509158585
556	0.493766346692597	0.43475195243578
557	0.682615236177795	0.623600841920978
558	0.688980750781226	0.629416036272904
559	0.688980750781226	0.629416036272904
560	0.531857967154418	0.472745708714345
561	0.54231381070632	0.483201552266247
562	0.559762295024701	0.500650036584628
563	0.486586454941783	0.42747419650171
564	0.527422461469371	0.468310203029298
565	0.527422461469371	0.468310203029298
566	0.527422461469371	0.468310203029298
567	0.527422461469371	0.468310203029298
568	0.527422461469371	0.468310203029298
569	0.598586866786885	0.531498670600165
570	0.598586866786885	0.531498670600165
571	0.568375288386014	0.501287092199294
572	0.487351842130787	0.429827251134452
573	0.487351842130787	0.429827251134452
574	0.484495334109027	0.42730791113264
575	0.53090083734071	0.473713414364323
576	0.473844117675179	0.422802713939413
577	0.508572902239602	0.453790593324086
578	0.576605686578033	0.524005170720265
579	0.576605686578033	0.524005170720265
580	0.576605686578033	0.524005170720265
581	0.541314799253042	0.48801994791901
582	0.529583236953071	0.476288385619039
583	0.558289358844373	0.502105653800817
584	0.491751267447339	0.433789835081554
585	0.525390696947973	0.458818155875552
586	0.525390696947973	0.458818155875552
587	0.504634824927085	0.438062283854663
588	0.504634824927085	0.438062283854663
589	0.504634824927085	0.438062283854663
590	0.610804036200425	0.541248518255774
591	0.618082791870959	0.547698403141816
592	0.44635706215468	0.375972673425537
593	0.474952833473994	0.396034250035581
594	0.473677659989661	0.394759076551248
595	0.484863088715828	0.404162627268495
596	0.457957052130346	0.377256590683014
597	0.457957052130346	0.377256590683014
598	0.529520611001827	0.448820149554494
599	0.529520611001827	0.448820149554494
600	0.529520611001827	0.448820149554494
601	0.509343097526459	0.429064824167871
602	0.508784506956804	0.428506233598216
603	0.551171413282031	0.470893139923443
604	0.551171413282031	0.470893139923443
605	0.466179841521141	0.398280614801362
606	0.579976552318812	0.498178048190465
607	0.496407783206581	0.414609279078234
608	0.53553351675725	0.453735012628903
609	0.504827420032848	0.423028915904501
610	0.544712564455754	0.462914060327408
611	0.468231500079391	0.394647269667595
612	0.468231500079391	0.394647269667595
613	0.468231500079391	0.394647269667595
614	0.509944114677324	0.427605451345965
615	0.503728930575549	0.42139026724419
616	0.473184739412732	0.403406781689129
617	0.4983337938745	0.424847243052143
618	0.509217600693886	0.4325110215444
619	0.521413654569696	0.448473615302061
620	0.491460396250903	0.422710488597235
621	0.491460396250903	0.422710488597235
622	0.499520259325879	0.430770351672212
623	0.545790080603205	0.468133265542015
624	0.545790080603205	0.468133265542015
625	0.551620873518877	0.473964058457686
626	0.516219936399834	0.438563121338644
627	0.526050864025813	0.448394048964623
628	0.526050864025813	0.448394048964623
629	0.515750282788053	0.439614062762259
630	0.513625321621316	0.437489101595522
631	0.586479126543347	0.510342906517552
632	0.51354490180924	0.437408681783445
633	0.559721616303331	0.483585396277537
634	0.4731485571602	0.397012337134405
635	0.4731485571602	0.397012337134405
636	0.4731485571602	0.397012337134405
637	0.45883293822547	0.37889297737447
638	0.529350482253757	0.449410521402757
639	0.501810545103683	0.426029532948154
640	0.546849122323338	0.471068110167808
641	0.530784018320488	0.457229268934747
642	0.487147667411587	0.419559170022531
643	0.487147667411587	0.419559170022531
644	0.517103494840657	0.445358825720892
645	0.574176094757032	0.502431425637267
646	0.574176094757032	0.502431425637267
647	0.454425222453491	0.397643709739352
648	0.454425222453491	0.397643709739352
649	0.458124634990334	0.400880871878073
650	0.525282570267477	0.468038807155216
651	0.525282570267477	0.468038807155216
652	0.525282570267477	0.468038807155216
653	0.517877270894764	0.468245310696354
654	0.463268516162838	0.413636555964428
655	0.495050462510559	0.442013564913805
656	0.502341603287002	0.448523574237987
657	0.502341603287002	0.448523574237987
658	0.511855575550179	0.45701827349594
659	0.511855575550179	0.45701827349594
660	0.466170473413321	0.40947795036249
661	0.466170473413321	0.40947795036249
662	0.588869522500707	0.517255164916323
663	0.482432774149764	0.42142492086394
664	0.572012674851255	0.511004821565431
665	0.536594754949368	0.475586901663544
666	0.536594754949368	0.475586901663544
667	0.536594754949368	0.475586901663544
668	0.538725971903423	0.476940574708598
669	0.562184440728089	0.497708638968596
670	0.558941268156579	0.494837419330401
671	0.557346355407569	0.493425423913815
672	0.602072582660291	0.547210586282109
673	0.602072582660291	0.547210586282109
674	0.434714537615397	0.376736763532318
675	0.441801122428063	0.382878212220614
676	0.549478743173958	0.476194894398284
677	0.557329710305678	0.484045861530004
678	0.554399137334917	0.481115288559242
679	0.554399137334917	0.481115288559242
680	0.564176368910361	0.495233447728166
681	0.530802104579141	0.465937552151995
682	0.530802104579141	0.465937552151995
683	0.538341559831927	0.472555678370292
684	0.546853435745509	0.481606459224289
685	0.547395344379997	0.482083710863612
686	0.547395344379997	0.482083710863612
687	0.494050829910431	0.435103915083957
688	0.507905112864258	0.447305195577675
689	0.544964712971449	0.479943086502801
690	0.544964712971449	0.479943086502801
691	0.544964712971449	0.479943086502801
692	0.547040291539022	0.482018665070374
693	0.547040291539022	0.482018665070374
694	0.44202357447996	0.377001948011312
695	0.44202357447996	0.377001948011312
696	0.502999143026374	0.429008016126888
697	0.474207949984348	0.404452004888837
698	0.491627970865882	0.419675571792842
699	0.491627970865882	0.419675571792842
700	0.491627970865882	0.419675571792842
701	0.500572100794021	0.419959661695106
702	0.500572100794021	0.419959661695106
703	0.500572100794021	0.419959661695106
704	0.500572100794021	0.419959661695106
705	0.552291316019729	0.467002523881622
706	0.503422807518333	0.418134015380226
707	0.545339151243163	0.460050359105056
708	0.545339151243163	0.460050359105056
709	0.451234682312973	0.369449164965086
710	0.495818631947462	0.409979222942336
711	0.556365517069032	0.465638690937695
712	0.510245104969559	0.419518278838222
713	0.507744783386612	0.417017957255275
714	0.496350765897577	0.40562393976624
715	0.496350765897577	0.40562393976624
716	0.452862397052573	0.372506181356921
717	0.429498137136291	0.353287691815087
718	0.419247027612354	0.34303658229115
719	0.535965506863708	0.436304357888351
720	0.535965506863708	0.436304357888351
721	0.472684432009879	0.384790205621075
722	0.545588055282592	0.457693828893789
723	0.504684759255037	0.416790532866234
724	0.502266700028591	0.414372473639787
725	0.459401421502272	0.367896080266607
726	0.493033860681575	0.401528519445911
727	0.493033860681575	0.401528519445911
728	0.518776875732149	0.427271534496485
729	0.518155939376811	0.426650598141146
730	0.587940563026881	0.496435221791216
731	0.580427748840983	0.495668124869019
732	0.5724065700592	0.487646946087236
733	0.495018866667077	0.421718497327518
734	0.495018866667077	0.421718497327518
735	0.569840074420395	0.496539705080837
736	0.535820883346803	0.462520514007244
737	0.535820883346803	0.462520514007244
738	0.535820883346803	0.462520514007244
739	0.494532640921236	0.421232271581677
740	0.471218641015586	0.401373907689624
741	0.492362420067884	0.419383724116361
742	0.492362420067884	0.419383724116361
743	0.608617221215558	0.528067880500461
744	0.463478609637512	0.393419987876553
745	0.539134291806809	0.454974219317106
746	0.539134291806809	0.454974219317106
747	0.539134291806809	0.454974219317106
748	0.520998964895163	0.43683889240546
749	0.590670275705018	0.506510203215315
750	0.58910122413051	0.505164713752669
751	0.515477701266055	0.43489962060252
752	0.541339180022446	0.456718502916441
753	0.465371511711498	0.392625895136619
754	0.533535605912925	0.460789989338047
755	0.533535605912925	0.460789989338047
756	0.519575418379736	0.448733222004649
757	0.519575418379736	0.448733222004649
758	0.519575418379736	0.448733222004649
759	0.569040809874697	0.491454189390817
760	0.555821231945694	0.478234611461814
761	0.555821231945694	0.478234611461814
762	0.468286291632628	0.402962911592219
763	0.465202171395074	0.400309009283244
764	0.491846323120183	0.414196272485238
765	0.473021523816896	0.395371473181951
766	0.424696389647129	0.335398998002067
767	0.505302916026741	0.416005524381678
768	0.505302916026741	0.416005524381678
769	0.482944945789462	0.397598666163237
770	0.47602210716758	0.390675827541355
771	0.47602210716758	0.390675827541355
772	0.486246236860814	0.399066867093197
773	0.568563882240799	0.481384512473182
774	0.436448552499498	0.370112254781016
775	0.53771589087256	0.471379593154077
776	0.53771589087256	0.471379593154077
