#RevBayes version (1.0.2)
#Build from development (bd7075) on Sun Sep 25 19:04:16 PDT 2016
Iteration	Posterior	Likelihood	Prior	allopatry	clock_bg	d[1][2]	d[1][3]	d[2][1]	d[2][3]	d[3][1]	d[3][2]	e[1]	e[2]	e[3]	subset_sympatry	widespread_sympatry
3046	3.26678	-0.249763	3.51655	0.0639316	0.0559655	0.306985	0.306985	0.306985	0.306985	0.306985	0.306985	0.0454852	0.0454852	0.0454852	0.737859	0.19821
3047	2.89421	-0.153487	3.04769	0.19821	0.0325697	0.407688	0.407688	0.407688	0.407688	0.407688	0.407688	0.0150631	0.0150631	0.0150631	0.737859	0.0639316
3048	1.9414	-0.243791	2.18519	0.19821	0.0369044	0.407688	0.407688	0.407688	0.407688	0.407688	0.407688	0.0969786	0.0969786	0.0969786	0.0639316	0.737859
3049	6.38465	-0.276251	6.6609	0.737859	0.0467305	0.0393831	0.0393831	0.0393831	0.0393831	0.0393831	0.0393831	0.007887	0.007887	0.007887	0.19821	0.0639316
3050	3.04647	-0.427159	3.47363	0.737859	0.305961	0.0984938	0.0984938	0.0984938	0.0984938	0.0984938	0.0984938	0.0082728	0.0082728	0.0082728	0.0639316	0.19821
3051	3.93235	-0.171737	4.10408	0.0639316	0.305961	0.0430266	0.0430266	0.0430266	0.0430266	0.0430266	0.0430266	0.000694823	0.000694823	0.000694823	0.19821	0.737859
3052	7.3065	-0.135671	7.44217	0.0639316	0.00521847	0.010383	0.010383	0.010383	0.010383	0.010383	0.010383	0.000272193	0.000272193	0.000272193	0.19821	0.737859
3053	0.887104	-1.93022	2.81733	0.737859	0.142126	0.104092	0.104092	0.104092	0.104092	0.104092	0.104092	0.23214	0.23214	0.23214	0.19821	0.0639316
3054	3.95733	-0.656576	4.61391	0.737859	0.0785849	0.139202	0.139202	0.139202	0.139202	0.139202	0.139202	0.0809119	0.0809119	0.0809119	0.0639316	0.19821
3055	0.851555	-0.43864	1.2902	0.737859	0.222177	0.368558	0.368558	0.368558	0.368558	0.368558	0.368558	0.0403358	0.0403358	0.0403358	0.19821	0.0639316
3056	0.644816	-0.4862	1.13102	0.0639316	0.222177	0.368558	0.368558	0.368558	0.368558	0.368558	0.368558	0.0562538	0.0562538	0.0562538	0.737859	0.19821
3057	2.19944	-0.317183	2.51662	0.0639316	0.0632765	0.353262	0.353262	0.353262	0.353262	0.353262	0.353262	0.0918894	0.0918894	0.0918894	0.19821	0.737859
3058	4.16128	-0.727106	4.88839	0.0639316	0.0585567	0.0736912	0.0736912	0.0736912	0.0736912	0.0736912	0.0736912	0.139003	0.139003	0.139003	0.19821	0.737859
3059	0.491906	-2.50573	2.99764	0.737859	0.17427	0.0737035	0.0737035	0.0737035	0.0737035	0.0737035	0.0737035	0.212353	0.212353	0.212353	0.19821	0.0639316
3060	4.97311	-0.336131	5.30924	0.737859	0.0172099	0.0839188	0.0839188	0.0839188	0.0839188	0.0839188	0.0839188	0.128038	0.128038	0.128038	0.0639316	0.19821
3061	2.01287	-1.39976	3.41263	0.19821	0.154665	0.114886	0.114886	0.114886	0.114886	0.114886	0.114886	0.149276	0.149276	0.149276	0.0639316	0.737859
3062	3.8508	-0.144441	3.99524	0.737859	0.00813681	0.328031	0.328031	0.328031	0.328031	0.328031	0.328031	0.0243984	0.0243984	0.0243984	0.19821	0.0639316
3063	5.24738	-0.457283	5.70466	0.19821	0.0334657	0.0718892	0.0718892	0.0718892	0.0718892	0.0718892	0.0718892	0.0842695	0.0842695	0.0842695	0.737859	0.0639316
3064	4.83523	-0.222002	5.05723	0.0639316	0.0100008	0.123813	0.123813	0.123813	0.123813	0.123813	0.123813	0.120553	0.120553	0.120553	0.737859	0.19821
3065	5.00418	-0.328913	5.33309	0.0639316	0.0136664	0.0259492	0.0259492	0.0259492	0.0259492	0.0259492	0.0259492	0.187166	0.187166	0.187166	0.19821	0.737859
3066	6.73266	-0.163592	6.89625	0.0639316	0.0444677	0.0247699	0.0247699	0.0247699	0.0247699	0.0247699	0.0247699	0.00122769	0.00122769	0.00122769	0.19821	0.737859
3067	4.08487	-0.49116	4.57603	0.19821	0.0444677	0.139938	0.139938	0.139938	0.139938	0.139938	0.139938	0.118081	0.118081	0.118081	0.737859	0.0639316
3068	5.11798	-0.463558	5.58154	0.19821	0.0444677	0.0907103	0.0907103	0.0907103	0.0907103	0.0907103	0.0907103	0.0667582	0.0667582	0.0667582	0.737859	0.0639316
3069	5.02022	-0.744411	5.76463	0.0639316	0.0691773	0.0476917	0.0476917	0.0476917	0.0476917	0.0476917	0.0476917	0.0667582	0.0667582	0.0667582	0.19821	0.737859
3070	0.218092	-0.170784	0.388876	0.737859	0.028535	0.6446	0.6446	0.6446	0.6446	0.6446	0.6446	0.0480678	0.0480678	0.0480678	0.0639316	0.19821
3071	5.69412	-0.171636	5.86575	0.737859	0.0293836	0.134182	0.134182	0.134182	0.134182	0.134182	0.134182	0.00994943	0.00994943	0.00994943	0.0639316	0.19821
3072	1.80625	-1.15819	2.96444	0.0639316	0.148528	0.172647	0.172647	0.172647	0.172647	0.172647	0.172647	0.142471	0.142471	0.142471	0.737859	0.19821
3073	1.77305	-0.794409	2.56746	0.19821	0.213905	0.222042	0.222042	0.222042	0.222042	0.222042	0.222042	0.0673973	0.0673973	0.0673973	0.737859	0.0639316
3074	5.4153	-0.726392	6.14169	0.19821	0.0608564	0.0331106	0.0331106	0.0331106	0.0331106	0.0331106	0.0331106	0.0519543	0.0519543	0.0519543	0.0639316	0.737859
3075	5.16613	-0.263265	5.4294	0.0639316	0.00876341	0.0379803	0.0379803	0.0379803	0.0379803	0.0379803	0.0379803	0.170407	0.170407	0.170407	0.737859	0.19821
3076	5.10171	-0.761907	5.86362	0.0639316	0.0862783	0.0483679	0.0483679	0.0483679	0.0483679	0.0483679	0.0483679	0.0390822	0.0390822	0.0390822	0.737859	0.19821
3077	2.61471	-0.584681	3.19939	0.19821	0.332509	0.0913196	0.0913196	0.0913196	0.0913196	0.0913196	0.0913196	0.0163228	0.0163228	0.0163228	0.0639316	0.737859
3078	3.17621	-0.492062	3.66827	0.0639316	0.0289065	0.110825	0.110825	0.110825	0.110825	0.110825	0.110825	0.253532	0.253532	0.253532	0.737859	0.19821
3079	3.71298	-0.232122	3.94511	0.0639316	0.00856522	0.103483	0.103483	0.103483	0.103483	0.103483	0.103483	0.253532	0.253532	0.253532	0.19821	0.737859
3080	2.78538	-0.158652	2.94403	0.737859	0.175081	0.287722	0.287722	0.287722	0.287722	0.287722	0.287722	0.00288464	0.00288464	0.00288464	0.19821	0.0639316
3081	4.25086	-0.161438	4.4123	0.737859	0.00762932	0.25286	0.25286	0.25286	0.25286	0.25286	0.25286	0.0583711	0.0583711	0.0583711	0.0639316	0.19821
3082	4.36037	-0.491319	4.85169	0.0639316	0.084484	0.132066	0.132066	0.132066	0.132066	0.132066	0.132066	0.0583711	0.0583711	0.0583711	0.19821	0.737859
3083	4.96821	-0.20816	5.17637	0.737859	0.0221814	0.181455	0.181455	0.181455	0.181455	0.181455	0.181455	0.0388164	0.0388164	0.0388164	0.0639316	0.19821
3084	5.38935	-0.292348	5.6817	0.19821	0.0113268	0.0433123	0.0433123	0.0433123	0.0433123	0.0433123	0.0433123	0.137281	0.137281	0.137281	0.737859	0.0639316
3085	1.80309	-2.2087	4.01179	0.0639316	0.178977	0.0426531	0.0426531	0.0426531	0.0426531	0.0426531	0.0426531	0.137281	0.137281	0.137281	0.19821	0.737859
3086	5.22816	-0.521004	5.74916	0.737859	0.0759983	0.0781611	0.0781611	0.0781611	0.0781611	0.0781611	0.0781611	0.0310147	0.0310147	0.0310147	0.0639316	0.19821
3087	-0.109445	-1.1157	1.00625	0.0639316	0.0759983	0.109912	0.109912	0.109912	0.109912	0.109912	0.109912	0.473555	0.473555	0.473555	0.19821	0.737859
3088	5.8817	-0.192768	6.07447	0.0639316	0.0256022	0.109912	0.109912	0.109912	0.109912	0.109912	0.109912	0.0171292	0.0171292	0.0171292	0.737859	0.19821
3089	6.28791	-0.219353	6.50726	0.19821	0.0294304	0.0651852	0.0651852	0.0651852	0.0651852	0.0651852	0.0651852	0.0147487	0.0147487	0.0147487	0.0639316	0.737859
3090	6.30354	-0.142583	6.44612	0.19821	0.0495633	0.0651852	0.0651852	0.0651852	0.0651852	0.0651852	0.0651852	0.000729282	0.000729282	0.000729282	0.737859	0.0639316
3091	4.16474	-0.555774	4.72052	0.0639316	0.207367	0.0651852	0.0651852	0.0651852	0.0651852	0.0651852	0.0651852	0.0154865	0.0154865	0.0154865	0.19821	0.737859
3092	6.95904	-0.233562	7.1926	0.737859	0.00859843	0.0131001	0.0131001	0.0131001	0.0131001	0.0131001	0.0131001	0.019132	0.019132	0.019132	0.0639316	0.19821
3093	2.23912	-0.240609	2.47972	0.737859	0.0133169	0.291691	0.291691	0.291691	0.291691	0.291691	0.291691	0.20711	0.20711	0.20711	0.19821	0.0639316
3094	6.81893	-0.211913	7.03084	0.19821	0.0148569	0.0286419	0.0286419	0.0286419	0.0286419	0.0286419	0.0286419	0.0135075	0.0135075	0.0135075	0.0639316	0.737859
3095	5.37474	-0.150724	5.52546	0.19821	0.0489116	0.155264	0.155264	0.155264	0.155264	0.155264	0.155264	0.00336873	0.00336873	0.00336873	0.737859	0.0639316
3096	4.37392	-1.16772	5.54165	0.19821	0.176069	0.0167417	0.0167417	0.0167417	0.0167417	0.0167417	0.0167417	0.0131152	0.0131152	0.0131152	0.0639316	0.737859
3097	3.25969	-0.282947	3.54263	0.737859	0.0235461	0.255209	0.255209	0.255209	0.255209	0.255209	0.255209	0.127072	0.127072	0.127072	0.19821	0.0639316
3098	4.09884	-0.818581	4.91742	0.737859	0.0596282	0.081648	0.081648	0.081648	0.081648	0.081648	0.081648	0.127072	0.127072	0.127072	0.19821	0.0639316
3099	5.858	-0.242138	6.10014	0.19821	0.00661904	0.0163848	0.0163848	0.0163848	0.0163848	0.0163848	0.0163848	0.127072	0.127072	0.127072	0.737859	0.0639316
3100	5.86378	-0.249785	6.11357	0.19821	0.0183723	0.0846151	0.0846151	0.0846151	0.0846151	0.0846151	0.0846151	0.0457461	0.0457461	0.0457461	0.737859	0.0639316
3101	5.35518	-0.340653	5.69584	0.19821	0.0261486	0.0846151	0.0846151	0.0846151	0.0846151	0.0846151	0.0846151	0.079743	0.079743	0.079743	0.0639316	0.737859
3102	7.09012	-0.16522	7.25534	0.0639316	0.00462298	0.0172529	0.0172529	0.0172529	0.0172529	0.0172529	0.0172529	0.0126804	0.0126804	0.0126804	0.19821	0.737859
3103	2.94419	-0.415765	3.35996	0.19821	0.0184677	0.0696021	0.0696021	0.0696021	0.0696021	0.0696021	0.0696021	0.336025	0.336025	0.336025	0.737859	0.0639316
3104	4.20706	-0.19254	4.3996	0.0639316	0.00683636	0.145967	0.145967	0.145967	0.145967	0.145967	0.145967	0.167326	0.167326	0.167326	0.19821	0.737859
3105	1.32326	-0.219202	1.54246	0.0639316	0.232907	0.35798	0.35798	0.35798	0.35798	0.35798	0.35798	0.0149574	0.0149574	0.0149574	0.19821	0.737859
3106	3.14569	-1.56148	4.70717	0.19821	0.13358	0.0482215	0.0482215	0.0482215	0.0482215	0.0482215	0.0482215	0.107571	0.107571	0.107571	0.0639316	0.737859
3107	4.64911	-0.315424	4.96453	0.737859	0.022006	0.137626	0.137626	0.137626	0.137626	0.137626	0.137626	0.104005	0.104005	0.104005	0.19821	0.0639316
3108	5.54736	-0.471728	6.01909	0.737859	0.022006	0.029207	0.029207	0.029207	0.029207	0.029207	0.029207	0.106968	0.106968	0.106968	0.0639316	0.19821
3109	3.9695	-0.232671	4.20217	0.19821	0.0156959	0.199983	0.199983	0.199983	0.199983	0.199983	0.199983	0.124194	0.124194	0.124194	0.0639316	0.737859
3110	3.35855	-0.409696	3.76824	0.0639316	0.112634	0.225119	0.225119	0.225119	0.225119	0.225119	0.225119	0.045513	0.045513	0.045513	0.737859	0.19821
3111	1.81908	-0.199191	2.01827	0.737859	0.112634	0.429696	0.429696	0.429696	0.429696	0.429696	0.429696	0.0159325	0.0159325	0.0159325	0.0639316	0.19821
3112	4.31432	-0.30091	4.61523	0.0639316	0.143022	0.139613	0.139613	0.139613	0.139613	0.139613	0.139613	0.0159325	0.0159325	0.0159325	0.19821	0.737859
3113	6.12657	-0.14147	6.26804	0.0639316	0.00402192	0.115075	0.115075	0.115075	0.115075	0.115075	0.115075	0.0141892	0.0141892	0.0141892	0.737859	0.19821
3114	6.14002	-0.137931	6.27795	0.0639316	0.015011	0.115075	0.115075	0.115075	0.115075	0.115075	0.115075	0.00220876	0.00220876	0.00220876	0.19821	0.737859
3115	5.37149	-0.18686	5.55835	0.19821	0.015011	0.148191	0.148191	0.148191	0.148191	0.148191	0.148191	0.0410528	0.0410528	0.0410528	0.0639316	0.737859
3116	3.51982	-0.73678	4.2566	0.0639316	0.0901208	0.130285	0.130285	0.130285	0.130285	0.130285	0.130285	0.114025	0.114025	0.114025	0.19821	0.737859
3117	5.45694	-0.168434	5.62537	0.19821	0.00321818	0.0803101	0.0803101	0.0803101	0.0803101	0.0803101	0.0803101	0.114025	0.114025	0.114025	0.737859	0.0639316
3118	4.95764	-0.279685	5.23733	0.19821	0.101702	0.121806	0.121806	0.121806	0.121806	0.121806	0.121806	0.0128491	0.0128491	0.0128491	0.737859	0.0639316
3119	4.75078	-0.159882	4.91066	0.0639316	0.102099	0.16339	0.16339	0.16339	0.16339	0.16339	0.16339	0.00353509	0.00353509	0.00353509	0.19821	0.737859
3120	0.469429	-0.485815	0.955245	0.19821	0.0762411	0.403201	0.403201	0.403201	0.403201	0.403201	0.403201	0.185123	0.185123	0.185123	0.0639316	0.737859
3121	4.75599	-0.446157	5.20214	0.737859	0.0853103	0.122271	0.122271	0.122271	0.122271	0.122271	0.122271	0.0322946	0.0322946	0.0322946	0.0639316	0.19821
3122	4.72928	-0.835867	5.56515	0.19821	0.0468723	0.0283636	0.0283636	0.0283636	0.0283636	0.0283636	0.0283636	0.12834	0.12834	0.12834	0.737859	0.0639316
3123	3.74689	-0.404746	4.15163	0.0639316	0.054549	0.203179	0.203179	0.203179	0.203179	0.203179	0.203179	0.0871987	0.0871987	0.0871987	0.737859	0.19821
3124	0.70922	-3.03741	3.74663	0.737859	0.164933	0.0197039	0.0197039	0.0197039	0.0197039	0.0197039	0.0197039	0.20079	0.20079	0.20079	0.0639316	0.19821
3125	2.31033	-0.870903	3.18123	0.0639316	0.209985	0.169776	0.169776	0.169776	0.169776	0.169776	0.169776	0.0622066	0.0622066	0.0622066	0.737859	0.19821
3126	5.98298	-0.355998	6.33898	0.0639316	0.0282409	0.0487095	0.0487095	0.0487095	0.0487095	0.0487095	0.0487095	0.0492416	0.0492416	0.0492416	0.19821	0.737859
3127	1.82939	-0.35599	2.18538	0.19821	0.0987592	0.369005	0.369005	0.369005	0.369005	0.369005	0.369005	0.0737876	0.0737876	0.0737876	0.0639316	0.737859
3128	5.86889	-0.273642	6.14254	0.737859	0.0235296	0.0843056	0.0843056	0.0843056	0.0843056	0.0843056	0.0843056	0.0380013	0.0380013	0.0380013	0.0639316	0.19821
3129	6.15029	-0.498332	6.64862	0.19821	0.0351794	0.0220472	0.0220472	0.0220472	0.0220472	0.0220472	0.0220472	0.0380013	0.0380013	0.0380013	0.0639316	0.737859
3130	6.06852	-0.768663	6.83718	0.737859	0.0351794	0.00319125	0.00319125	0.00319125	0.00319125	0.00319125	0.00319125	0.0380013	0.0380013	0.0380013	0.19821	0.0639316
3131	6.07724	-0.755802	6.83304	0.19821	0.0376655	0.00111942	0.00111942	0.00111942	0.00111942	0.00111942	0.00111942	0.0380013	0.0380013	0.0380013	0.0639316	0.737859
3132	5.48872	-0.487192	5.97592	0.19821	0.0190854	0.000529134	0.000529134	0.000529134	0.000529134	0.000529134	0.000529134	0.142884	0.142884	0.142884	0.737859	0.0639316
3133	5.70052	-0.734072	6.43459	0.19821	0.0411409	0.0152236	0.0152236	0.0152236	0.0152236	0.0152236	0.0152236	0.0602669	0.0602669	0.0602669	0.737859	0.0639316
3134	5.34768	-0.330599	5.67828	0.19821	0.0282718	0.0934209	0.0934209	0.0934209	0.0934209	0.0934209	0.0934209	0.0705692	0.0705692	0.0705692	0.0639316	0.737859
3135	3.73278	-0.794388	4.52717	0.0639316	0.179422	0.0934209	0.0934209	0.0934209	0.0934209	0.0934209	0.0934209	0.0345295	0.0345295	0.0345295	0.737859	0.19821
3136	5.0878	-0.208171	5.29597	0.0639316	0.133014	0.0934209	0.0934209	0.0934209	0.0934209	0.0934209	0.0934209	0.00405845	0.00405845	0.00405845	0.737859	0.19821
3137	3.62844	-0.235684	3.86413	0.0639316	0.136277	0.221806	0.221806	0.221806	0.221806	0.221806	0.221806	0.0155949	0.0155949	0.0155949	0.19821	0.737859
3138	6.10411	-0.175399	6.27951	0.19821	0.0044843	0.0569722	0.0569722	0.0569722	0.0569722	0.0569722	0.0569722	0.0706833	0.0706833	0.0706833	0.0639316	0.737859
3139	1.33927	-0.546024	1.88529	0.19821	0.100301	0.332901	0.332901	0.332901	0.332901	0.332901	0.332901	0.138359	0.138359	0.138359	0.0639316	0.737859
3140	2.21067	-0.247142	2.45781	0.0639316	0.0231578	0.352792	0.352792	0.352792	0.352792	0.352792	0.352792	0.138359	0.138359	0.138359	0.737859	0.19821
3141	6.01189	-0.177503	6.18939	0.0639316	0.0231578	0.103359	0.103359	0.103359	0.103359	0.103359	0.103359	0.0146338	0.0146338	0.0146338	0.19821	0.737859
3142	3.61522	-1.25804	4.87326	0.0639316	0.144446	0.0642369	0.0642369	0.0642369	0.0642369	0.0642369	0.0642369	0.0640818	0.0640818	0.0640818	0.737859	0.19821
3143	1.5651	-0.759192	2.32429	0.0639316	0.157194	0.266183	0.266183	0.266183	0.266183	0.266183	0.266183	0.104284	0.104284	0.104284	0.737859	0.19821
3144	3.66309	-0.98372	4.64681	0.0639316	0.157194	0.0871546	0.0871546	0.0871546	0.0871546	0.0871546	0.0871546	0.0510602	0.0510602	0.0510602	0.737859	0.19821
3145	4.37906	-0.15303	4.53209	0.0639316	0.218879	0.0871546	0.0871546	0.0871546	0.0871546	0.0871546	0.0871546	0.000847594	0.000847594	0.000847594	0.19821	0.737859
3146	4.47097	-0.183563	4.65453	0.19821	0.255064	0.0387257	0.0387257	0.0387257	0.0387257	0.0387257	0.0387257	0.000847594	0.000847594	0.000847594	0.0639316	0.737859
3147	3.88651	-0.754883	4.64139	0.0639316	0.0455377	0.0387257	0.0387257	0.0387257	0.0387257	0.0387257	0.0387257	0.211688	0.211688	0.211688	0.19821	0.737859
3148	7.23939	-0.187035	7.42643	0.737859	0.00511276	0.00573375	0.00573375	0.00573375	0.00573375	0.00573375	0.00573375	0.00660085	0.00660085	0.00660085	0.19821	0.0639316
3149	4.30665	-0.199247	4.50589	0.737859	0.0127756	0.21767	0.21767	0.21767	0.21767	0.21767	0.21767	0.079055	0.079055	0.079055	0.19821	0.0639316
3150	5.25439	-0.274102	5.52849	0.737859	0.133337	0.0689988	0.0689988	0.0689988	0.0689988	0.0689988	0.0689988	0.00490514	0.00490514	0.00490514	0.0639316	0.19821
3151	4.52826	-0.279779	4.80804	0.19821	0.00877082	0.0047507	0.0047507	0.0047507	0.0047507	0.0047507	0.0047507	0.265765	0.265765	0.265765	0.0639316	0.737859
3152	3.97469	-0.576292	4.55098	0.19821	0.12473	0.132195	0.132195	0.132195	0.132195	0.132195	0.132195	0.0480675	0.0480675	0.0480675	0.0639316	0.737859
3153	5.2815	-0.589868	5.87137	0.0639316	0.0807399	0.0556336	0.0556336	0.0556336	0.0556336	0.0556336	0.0556336	0.0365795	0.0365795	0.0365795	0.19821	0.737859
3154	2.05746	-0.279245	2.33671	0.19821	0.111976	0.377864	0.377864	0.377864	0.377864	0.377864	0.377864	0.0365795	0.0365795	0.0365795	0.737859	0.0639316
3155	4.20541	-1.0973	5.30271	0.0639316	0.0760189	0.0309506	0.0309506	0.0309506	0.0309506	0.0309506	0.0309506	0.12285	0.12285	0.12285	0.19821	0.737859
3156	5.96592	-0.227296	6.19321	0.19821	0.0402897	0.086788	0.086788	0.086788	0.086788	0.086788	0.086788	0.0136914	0.0136914	0.0136914	0.737859	0.0639316
3157	4.64457	-0.899603	5.54417	0.19821	0.0973044	0.0570907	0.0570907	0.0570907	0.0570907	0.0570907	0.0570907	0.0512782	0.0512782	0.0512782	0.737859	0.0639316
3158	4.66818	-0.793803	5.46198	0.19821	0.153326	0.0405986	0.0405986	0.0405986	0.0405986	0.0405986	0.0405986	0.0199674	0.0199674	0.0199674	0.0639316	0.737859
3159	5.03629	-0.245433	5.28172	0.737859	0.153326	0.0748102	0.0748102	0.0748102	0.0748102	0.0748102	0.0748102	0.00378205	0.00378205	0.00378205	0.19821	0.0639316
3160	3.06302	-0.620285	3.6833	0.19821	0.147101	0.188951	0.188951	0.188951	0.188951	0.188951	0.188951	0.0557075	0.0557075	0.0557075	0.737859	0.0639316
3161	5.94816	-0.209272	6.15743	0.737859	0.0694696	0.0702342	0.0702342	0.0702342	0.0702342	0.0702342	0.0702342	0.00464349	0.00464349	0.00464349	0.0639316	0.19821
3162	5.32361	-0.154078	5.47769	0.737859	0.138928	0.0726929	0.0726929	0.0726929	0.0726929	0.0726929	0.0726929	0.000699905	0.000699905	0.000699905	0.0639316	0.19821
3163	4.73093	-0.148236	4.87917	0.0639316	0.0322424	0.233401	0.233401	0.233401	0.233401	0.233401	0.233401	0.00652984	0.00652984	0.00652984	0.737859	0.19821
3164	5.7169	-0.288123	6.00502	0.737859	0.00931083	0.0229354	0.0229354	0.0229354	0.0229354	0.0229354	0.0229354	0.127342	0.127342	0.127342	0.19821	0.0639316
3165	5.73174	-0.294827	6.02656	0.19821	0.0487807	0.0874239	0.0874239	0.0874239	0.0874239	0.0874239	0.0874239	0.0212295	0.0212295	0.0212295	0.737859	0.0639316
3166	5.59583	-0.345674	5.94151	0.19821	0.0394538	0.0874239	0.0874239	0.0874239	0.0874239	0.0874239	0.0874239	0.039062	0.039062	0.039062	0.737859	0.0639316
3167	1.847	-0.55541	2.40241	0.19821	0.0598116	0.27081	0.27081	0.27081	0.27081	0.27081	0.27081	0.189227	0.189227	0.189227	0.737859	0.0639316
3168	6.54102	-0.160847	6.70187	0.737859	0.0289555	0.0578692	0.0578692	0.0578692	0.0578692	0.0578692	0.0578692	0.00307854	0.00307854	0.00307854	0.19821	0.0639316
3169	5.89982	-0.330044	6.22986	0.19821	0.024782	0.0578692	0.0578692	0.0578692	0.0578692	0.0578692	0.0578692	0.0544526	0.0544526	0.0544526	0.0639316	0.737859
3170	6.59636	-0.176532	6.7729	0.737859	0.0130444	0.0578692	0.0578692	0.0578692	0.0578692	0.0578692	0.0578692	0.011887	0.011887	0.011887	0.0639316	0.19821
3171	5.36375	-0.204394	5.56815	0.737859	0.0130444	0.136948	0.136948	0.136948	0.136948	0.136948	0.136948	0.053283	0.053283	0.053283	0.0639316	0.19821
3172	4.21883	-0.682581	4.90141	0.0639316	0.108306	0.10836	0.10836	0.10836	0.10836	0.10836	0.10836	0.053283	0.053283	0.053283	0.737859	0.19821
3173	3.86965	-0.83587	4.70552	0.19821	0.0993675	0.10836	0.10836	0.10836	0.10836	0.10836	0.10836	0.081811	0.081811	0.081811	0.737859	0.0639316
3174	3.43784	-0.47509	3.91293	0.737859	0.0995578	0.215473	0.215473	0.215473	0.215473	0.215473	0.215473	0.0537666	0.0537666	0.0537666	0.0639316	0.19821
3175	5.15211	-0.142204	5.29432	0.19821	0.00236832	0.178718	0.178718	0.178718	0.178718	0.178718	0.178718	0.0495727	0.0495727	0.0495727	0.0639316	0.737859
3176	4.36243	-0.200229	4.56266	0.19821	0.00382977	0.0181912	0.0181912	0.0181912	0.0181912	0.0181912	0.0181912	0.281803	0.281803	0.281803	0.737859	0.0639316
3177	4.21847	-0.155484	4.37395	0.0639316	0.00347647	0.194839	0.194839	0.194839	0.194839	0.194839	0.194839	0.12438	0.12438	0.12438	0.19821	0.737859
3178	4.90372	-0.168806	5.07252	0.0639316	0.00347999	0.0938352	0.0938352	0.0938352	0.0938352	0.0938352	0.0938352	0.155523	0.155523	0.155523	0.19821	0.737859
3179	5.89695	-0.147591	6.04454	0.737859	0.000886737	0.0302773	0.0302773	0.0302773	0.0302773	0.0302773	0.0302773	0.124472	0.124472	0.124472	0.0639316	0.19821
3180	5.17995	-0.133622	5.31357	0.737859	6.89744e-05	0.213422	0.213422	0.213422	0.213422	0.213422	0.213422	0.0152415	0.0152415	0.0152415	0.19821	0.0639316
3181	6.34811	-0.134819	6.48292	0.0639316	9.93783e-05	0.0319724	0.0319724	0.0319724	0.0319724	0.0319724	0.0319724	0.0797261	0.0797261	0.0797261	0.737859	0.19821
3182	1.64788	-0.172764	1.82064	0.737859	0.00211548	0.0319724	0.0319724	0.0319724	0.0319724	0.0319724	0.0319724	0.543938	0.543938	0.543938	0.19821	0.0639316
3183	6.56372	-0.467487	7.03121	0.737859	0.0232106	0.0088719	0.0088719	0.0088719	0.0088719	0.0088719	0.0088719	0.0248872	0.0248872	0.0248872	0.0639316	0.19821
3184	5.99407	-0.932889	6.92695	0.0639316	0.0468826	0.00128128	0.00128128	0.00128128	0.00128128	0.00128128	0.00128128	0.0192309	0.0192309	0.0192309	0.737859	0.19821
3185	6.52034	-0.633494	7.15384	0.737859	0.0338213	0.00261395	0.00261395	0.00261395	0.00261395	0.00261395	0.00261395	0.00827118	0.00827118	0.00827118	0.0639316	0.19821
3186	3.97109	-1.07142	5.04251	0.0639316	0.119211	0.0613962	0.0613962	0.0613962	0.0613962	0.0613962	0.0613962	0.0752322	0.0752322	0.0752322	0.19821	0.737859
3187	5.28422	-0.137985	5.42221	0.0639316	0.00199467	0.18616	0.18616	0.18616	0.18616	0.18616	0.18616	0.0297147	0.0297147	0.0297147	0.19821	0.737859
3188	4.24325	-1.1993	5.44255	0.0639316	0.0776722	0.0305985	0.0305985	0.0305985	0.0305985	0.0305985	0.0305985	0.107564	0.107564	0.107564	0.737859	0.19821
3189	5.3929	-0.519264	5.91217	0.737859	0.048974	0.0695958	0.0695958	0.0695958	0.0695958	0.0695958	0.0695958	0.0503037	0.0503037	0.0503037	0.0639316	0.19821
3190	3.32567	-0.324599	3.65026	0.737859	0.0176636	0.166638	0.166638	0.166638	0.166638	0.166638	0.166638	0.210762	0.210762	0.210762	0.19821	0.0639316
3191	1.33012	-1.40277	2.73289	0.0639316	0.132564	0.145473	0.145473	0.145473	0.145473	0.145473	0.145473	0.208764	0.208764	0.208764	0.737859	0.19821
3192	5.89124	-0.149603	6.04084	0.0639316	0.0214164	0.128725	0.128725	0.128725	0.128725	0.128725	0.128725	0.00586514	0.00586514	0.00586514	0.737859	0.19821
3193	6.27936	-0.138608	6.41797	0.737859	0.0286413	0.0888043	0.0888043	0.0888043	0.0888043	0.0888043	0.0888043	0.000847431	0.000847431	0.000847431	0.0639316	0.19821
3194	2.50662	-0.606912	3.11353	0.0639316	0.160297	0.216576	0.216576	0.216576	0.216576	0.216576	0.216576	0.0718631	0.0718631	0.0718631	0.19821	0.737859
3195	5.02183	-0.145843	5.16767	0.737859	0.0186204	0.216884	0.216884	0.216884	0.216884	0.216884	0.216884	0.00781851	0.00781851	0.00781851	0.19821	0.0639316
3196	2.78358	-1.05088	3.83446	0.19821	0.0998936	0.126225	0.126225	0.126225	0.126225	0.126225	0.126225	0.150526	0.150526	0.150526	0.737859	0.0639316
3197	0.242198	-0.528759	0.770957	0.0639316	0.115521	0.416948	0.416948	0.416948	0.416948	0.416948	0.416948	0.150526	0.150526	0.150526	0.19821	0.737859
