Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45
147	1	-	3	-	7	-	7	-	2	-	2	-	3	-	2	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	3	-	1	-	1	-	1	-	1	-	2	-	3	-	1	-	3	3	3	3	1	1	1	3	1	1	3	3	3	3	1	1	1	1	1	3	1	1	1	1	2	2	2	2	3	3	2	3	7	7	7	7	1	3	7	7	5	7	5	5
148	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	3	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	3	-	2	-	2	-	3	-	2	-	2	-	2	2	3	3	2	2	1	3	3	3	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	6	2	4	6	5	5
149	2	-	6	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	3	-	2	-	3	-	3	-	3	3	3	3	1	3	3	3	1	3	2	2	3	2	2	2	2	2	1	3	1	1	1	1	2	2	2	2	2	2	7	2	2	2	2	2	6	6	7	6	5	7	5	5
150	2	-	2	-	7	-	2	-	2	-	1	-	7	-	2	-	3	-	1	-	7	-	6	-	6	-	6	-	1	-	2	-	1	-	2	-	7	-	1	-	7	-	3	-	1	-	1	3	4	7	6	7	6	6	4	6	1	3	1	1	4	6	6	6	4	7	4	4	6	7	2	3	2	2	7	7	6	7	2	2	6	7	2	2	6	6	4	6	6	6
151	2	-	3	-	1	-	3	-	2	-	3	-	6	-	6	-	2	-	2	-	7	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	1	-	2	-	2	-	3	-	1	3	2	3	1	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	7	1	2	6	7	4	6	4	7	1	3	3	1	3	3	2	3	4	6	5	5
152	2	-	2	-	1	-	2	-	3	-	1	-	3	-	2	-	3	-	1	-	6	-	3	-	1	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	3	-	3	-	2	-	1	3	2	3	2	2	2	2	2	2	2	2	2	2	3	3	3	3	4	3	6	6	4	6	2	3	3	2	3	3	2	3	3	3	2	3	2	2	2	2	6	2	6	6
153	2	-	2	-	3	-	3	-	3	-	2	-	2	-	2	-	3	-	1	-	2	-	2	-	3	-	3	-	2	-	3	-	3	-	2	-	2	-	2	-	2	-	3	-	3	-	2	3	2	2	2	2	2	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2	2	1	3	3	3	3	2	2	3	3	2	3	3
154	3	-	3	-	1	-	3	-	3	-	3	-	1	-	1	-	1	-	1	-	1	-	1	-	2	-	3	-	3	-	1	-	3	-	1	-	1	-	3	-	3	-	1	-	1	-	3	1	3	3	3	3	1	3	1	1	3	3	3	3	1	3	1	1	1	3	1	1	5	1	1	1	1	1	1	1	1	3	3	3	1	3	1	3	1	1	1	1	5	5
155	1	-	3	-	3	-	3	-	1	-	3	-	3	-	3	-	3	-	2	-	7	-	2	-	2	-	2	-	2	-	1	-	3	-	2	-	3	-	2	-	3	-	3	-	3	-	2	3	3	3	3	3	2	3	2	2	2	3	2	2	3	2	3	3	2	3	2	2	4	7	2	3	1	3	3	3	6	3	2	3	2	3	2	3	4	2	4	6	4	4
156	2	-	2	-	3	-	3	-	3	-	3	-	3	-	3	-	3	-	3	-	2	-	2	-	3	-	3	-	2	-	3	-	3	-	2	-	3	-	3	-	3	-	3	-	3	-	1	3	3	3	3	3	2	3	2	2	2	3	2	2	2	3	2	2	2	2	2	2	4	2	3	3	3	3	3	3	5	3	3	3	2	3	2	2	5	2	4	5	4	4
157	3	-	2	-	1	-	3	-	2	-	3	-	2	-	2	-	1	-	3	-	2	-	3	-	3	-	1	-	3	-	3	-	2	-	2	-	3	-	1	-	3	-	1	-	1	-	1	1	2	3	3	3	2	3	2	2	2	3	3	3	2	3	1	3	2	3	2	2	2	2	3	3	3	3	2	3	2	3	1	3	3	1	1	3	2	3	2	2	2	2
158	1	-	3	-	2	-	2	-	3	-	1	-	3	-	1	-	1	-	3	-	3	-	3	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	3	-	2	-	3	-	3	3	3	3	2	2	2	3	3	2	2	2	2	2	1	3	3	3	1	3	3	3	4	3	3	3	1	3	3	3	2	3	2	3	2	2	2	3	3	2	5	3	5	5
159	3	-	1	-	2	-	2	-	2	-	3	-	1	-	2	-	3	-	2	-	3	-	3	-	2	-	3	-	2	-	2	-	2	-	2	-	2	-	3	-	2	-	2	-	2	-	2	2	2	2	2	3	2	2	2	2	2	2	2	2	1	3	3	3	2	3	2	2	1	3	3	3	1	3	1	1	1	3	2	2	2	2	3	3	1	3	1	1	1	1
160	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	1	-	3	-	3	-	2	-	2	-	1	-	1	-	3	-	3	-	2	-	3	-	1	3	3	3	1	3	1	3	1	1	2	2	3	3	3	3	1	3	1	3	1	1	1	1	2	2	2	2	2	2	2	2	2	2	1	2	3	2	3	3	3	3	3	3
161	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	1	-	3	-	2	-	3	-	2	-	1	-	3	-	2	-	1	-	3	-	1	-	3	3	1	3	3	3	1	3	1	1	2	3	2	2	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	3	2	2	2	1	2	3	3	2	3	2	3	3	3
162	6	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	4	-	7	-	6	-	2	-	2	-	2	-	2	-	4	-	4	-	4	-	4	-	6	-	4	-	4	6	4	4	4	4	4	4	4	4	2	2	2	2	4	6	7	7	4	7	4	4	4	4	2	2	2	2	2	2	6	2	2	2	2	2	6	6	4	6	4	6	4	4
163	2	-	3	-	3	-	1	-	1	-	1	-	1	-	2	-	1	-	3	-	1	-	3	-	2	-	2	-	3	-	2	-	2	-	1	-	2	-	3	-	2	-	2	-	3	-	3	3	3	3	2	3	1	3	1	1	2	2	1	3	2	2	3	3	1	3	1	1	1	1	3	3	3	3	3	3	1	3	1	1	1	3	3	3	1	3	1	1	1	1
164	2	-	2	-	3	-	3	-	1	-	7	-	6	-	2	-	6	-	4	-	6	-	3	-	2	-	2	-	2	-	2	-	2	-	3	-	2	-	2	-	1	-	2	-	3	-	3	3	2	3	2	2	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	4	6	6	6	4	6	4	6	5	7	2	3	3	3	2	2	1	3	5	5	5	5
165	2	-	3	-	1	-	3	-	1	-	3	-	2	-	2	-	2	-	3	-	2	-	3	-	3	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	3	-	3	3	2	3	2	2	2	2	2	2	2	2	2	2	1	3	3	3	2	3	2	2	2	2	2	3	2	2	2	2	2	3	2	3	2	3	2	3	2	2	2	2	2	2
166	2	-	2	-	3	-	2	-	2	-	1	-	2	-	2	-	3	-	3	-	7	-	3	-	3	-	3	-	1	-	3	-	2	-	2	-	3	-	3	-	1	-	2	-	2	-	3	2	1	3	7	3	7	7	7	7	3	3	3	3	3	3	2	3	2	3	7	7	4	7	2	3	2	2	3	2	2	3	3	2	7	3	7	2	6	7	4	6	4	4
167	2	-	2	-	3	-	2	-	2	-	5	-	2	-	2	-	2	-	2	-	6	-	1	-	3	-	3	-	1	-	1	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	3	2	2	2	2	3	2	2	1	3	1	1	3	3	1	3	2	1	2	2	5	6	2	2	2	2	2	2	4	7	2	2	2	3	2	2	4	2	4	4	5	5
168	3	-	3	-	3	-	3	-	2	-	6	-	1	-	3	-	1	-	2	-	4	-	6	-	2	-	2	-	3	-	3	-	1	-	2	-	3	-	1	-	1	-	3	-	3	-	2	3	3	3	3	3	2	3	2	2	3	3	6	3	6	2	6	6	4	6	4	6	4	4	1	3	2	3	1	3	4	7	3	3	4	3	3	3	4	7	4	4	4	4
169	2	-	2	-	3	-	1	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	3	-	2	-	1	-	3	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	3	3	3	3	2	2	1	3	2	3	2	2
170	3	-	3	-	3	-	2	-	2	-	1	-	1	-	1	-	2	-	2	-	1	-	1	-	1	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	3	2	2	2	2	3	3	2	2	1	3	1	1	1	1	2	2	1	3	1	3	1	1	1	1	3	3
171	3	-	3	-	1	-	3	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	3	-	2	-	1	-	2	-	1	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	1	2	1	1	1	3	3	3	3	3	3	3	3	3	2	3	2	2	2	2	2	2	2	2	2	2	3	3	3	3	2	3	2	3	2	2	2	2
172	2	-	2	-	2	-	3	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	3	3	2	3	2	2	2	2	6	6	6	6
173	2	-	2	-	2	-	1	-	3	-	2	-	2	-	2	-	2	-	2	-	3	-	2	-	6	-	2	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	4	4	4	4	6	6	4	6	4	4	4	6	4	7	2	2	2	2	2	2	4	2	2	3	2	2	6	2	6	6	4	6	4	4
174	2	-	2	-	2	-	2	-	1	-	2	-	3	-	2	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	3	-	1	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	1	3	4	3	1	3	2	3	2	2	2	2	4	6	6	6
175	2	-	2	-	3	-	1	-	2	-	2	-	2	-	1	-	3	-	1	-	3	-	3	-	1	-	2	-	2	-	2	-	2	-	1	-	2	-	2	-	1	-	1	-	3	-	3	3	1	3	2	2	1	3	1	1	2	2	2	2	1	3	1	3	1	3	1	1	1	3	1	3	1	1	2	3	2	2	2	3	2	3	2	2	2	2	2	2	3	3
176	2	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	2	-	1	-	2	-	2	-	2	-	2	-	2	-	3	-	2	-	2	-	2	-	3	-	2	-	2	-	2	-	2	2	2	2	2	3	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	3	3	1	3	2	2	3	2	1	2	1	3	1	1	3	3
177	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	3	2	2	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3
178	2	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	3	2	2	2	2	2	2	2	2	2	2	1	2	2	3	2	3	4	2	4	4
179	1	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	4	-	2	-	2	-	1	-	2	-	2	-	4	-	2	-	2	-	2	2	4	6	2	2	7	6	7	7	2	2	6	6	2	2	1	2	7	7	5	7	4	7	2	2	2	2	2	2	4	2	2	2	1	2	2	3	2	3	4	6	4	4
180	2	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	2	-	2	-	2	-	2	-	1	-	1	-	2	-	2	-	2	-	2	-	2	2	2	2	1	3	1	3	1	1	2	2	2	2	2	2	1	3	1	3	1	1	2	3	2	2	2	2	2	2	1	2	2	2	2	2	1	3	2	3	2	3	2	2
181	2	-	2	-	2	-	2	-	2	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	1	-	3	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	3	3	3	1	3	3	3	2	3	2	2	2	2	2	2	1	2	1	3	2	3	2	2	1	2	2	2	2	3	2	2	2	2
182	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	1	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	3	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	3	1	1
183	2	-	2	-	2	-	2	-	3	-	2	-	2	-	2	-	2	-	2	-	1	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	3	-	3	-	2	-	2	-	2	-	3	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	3	3	1	3	3	3	1	3	2	2	2	2	2	2	1	2	2	3	2	2	2	2	1	2	1	1	1	1
184	2	-	2	-	2	-	2	-	2	-	3	-	3	-	1	-	3	-	1	-	2	-	2	-	2	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	3	2	2	2	2	2	2	2	3	1	3	2	3	2	3	3	2	2	3	2	2	2	2	2	2	2	2
185	3	-	1	-	2	-	1	-	3	-	2	-	1	-	2	-	1	-	1	-	2	-	3	-	2	-	2	-	3	-	2	-	2	-	2	-	3	-	1	-	2	-	2	-	2	-	3	2	2	3	1	3	2	3	1	2	2	2	2	3	3	2	2	3	1	2	1	1	1	3	3	1	1	3	2	1	2	2	2	3	3	2	1	3	2	3	1	2	1	1
186	1	-	3	-	3	-	2	-	1	-	3	-	2	-	2	-	2	-	2	-	2	-	3	-	2	-	3	-	2	-	2	-	2	-	1	-	2	-	2	-	3	-	1	-	3	-	3	3	2	3	1	2	3	3	3	3	2	2	2	2	2	3	3	3	1	3	2	3	1	2	2	2	2	2	2	2	2	3	2	3	1	3	2	3	2	3	1	2	1	1
187	3	-	1	-	2	-	2	-	3	-	3	-	1	-	3	-	3	-	2	-	2	-	2	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	1	3	1	3	1	1	1	3	2	3	1	2	3	3	1	3	1	1	1	1
188	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	6	-	6	-	6	-	4	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	4	2	4	4	6	6	6	6	4	2	6	6	4	6	4	4	4	6	2	2	2	2	2	2	2	2	2	2	2	2	1	3	1	3	1	3	5	5
189	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	3	-	2	-	2	-	2	-	2	-	2	-	3	-	2	-	1	-	2	-	2	-	2	-	2	-	2	2	2	2	1	3	2	3	2	2	3	3	1	3	2	2	2	2	2	3	2	2	4	3	2	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	4	6	4	4
190	2	-	2	-	2	-	6	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	4	-	6	-	4	-	6	-	2	-	2	-	2	2	4	6	4	6	4	4	4	4	2	2	2	2	2	2	2	2	1	2	5	5	4	7	2	2	2	2	2	2	2	2	4	6	6	6	2	2	7	6	5	7	5	5
191	2	-	3	-	3	-	3	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	3	-	3	-	2	-	1	3	1	3	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	1	3	3	3	2	3	1	3	2	3	3	3	2	3	2	2	2	2
192	2	-	2	-	7	-	2	-	2	-	6	-	4	-	2	-	6	-	4	-	4	-	2	-	2	-	2	-	6	-	2	-	2	-	4	-	4	-	4	-	2	-	1	-	3	-	7	3	6	7	4	4	4	6	4	4	2	2	6	6	2	2	2	2	4	6	4	4	4	4	4	6	6	6	4	6	4	6	2	2	7	7	2	2	4	7	4	4	4	4
193	2	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	1	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2
194	1	-	2	-	2	-	3	-	1	-	3	-	2	-	2	-	2	-	2	-	2	-	1	-	3	-	3	-	7	-	2	-	2	-	4	-	2	-	2	-	4	-	2	-	3	-	3	3	4	7	3	2	4	7	4	4	2	2	7	7	3	3	1	3	4	7	4	4	6	6	2	2	2	2	2	2	2	3	1	3	1	3	3	3	2	3	2	2	6	6
195	2	-	2	-	2	-	2	-	2	-	1	-	3	-	2	-	2	-	2	-	4	-	7	-	3	-	2	-	7	-	2	-	2	-	1	-	2	-	2	-	3	-	3	-	2	-	1	3	1	3	3	2	1	3	1	1	2	2	7	7	1	3	4	7	7	7	7	7	5	7	2	2	2	2	3	3	1	3	2	2	3	2	2	2	1	3	1	1	5	5
196	5	-	2	-	2	-	2	-	2	-	2	-	3	-	1	-	2	-	2	-	5	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	1	2	1	1	2	2	2	2	2	2	2	2	6	2	5	7	4	5	3	2	1	3	1	3	2	3	2	2	2	2	6	7	6	6	6	6	6	6
197	3	-	1	-	1	-	2	-	3	-	3	-	2	-	2	-	2	-	2	-	3	-	2	-	2	-	2	-	3	-	2	-	2	-	1	-	3	-	2	-	1	-	2	-	2	-	1	2	1	1	1	3	1	1	1	1	2	2	3	3	2	2	2	2	1	3	1	1	1	3	2	2	2	2	2	2	1	3	2	3	1	3	1	3	1	1	1	1	1	1
198	2	-	2	-	2	-	2	-	2	-	1	-	3	-	3	-	2	-	2	-	7	-	2	-	3	-	1	-	3	-	2	-	2	-	1	-	1	-	3	-	2	-	2	-	2	-	2	2	2	2	3	3	1	3	1	1	1	2	1	3	3	3	1	3	1	1	1	1	6	7	2	2	1	3	1	3	2	1	2	2	2	2	2	2	2	2	2	2	6	6
199	3	-	1	-	2	-	2	-	2	-	2	-	2	-	7	-	6	-	2	-	7	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	5	-	5	-	6	-	6	-	4	-	6	6	7	6	7	5	7	7	7	7	2	2	2	2	2	2	2	2	2	2	7	7	5	7	4	6	7	7	7	7	5	7	2	2	2	2	2	3	2	2	5	7	5	5
200	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
201	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	3	-	3	-	2	-	1	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	3	3	3	1	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	3	3	3	3
202	2	-	2	-	1	-	2	-	1	-	1	-	3	-	1	-	2	-	1	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	1	3	1	3	2	2	1	3	3	3	2	2	2	2	2	2	2	2	2	2	3	3	1	3	1	3	1	1	3	3	3	3	1	3	1	1	3	2	1	3	1	3	1	1
203	7	-	1	-	7	-	4	-	7	-	7	-	7	-	4	-	4	-	2	-	3	-	6	-	2	-	2	-	4	-	2	-	6	-	4	-	4	-	4	-	2	-	4	-	4	-	4	4	4	6	4	4	4	4	4	4	6	6	6	6	2	2	6	6	4	6	4	4	5	7	4	6	4	4	7	7	4	7	7	7	7	7	7	7	5	7	4	5	5	5
204	1	-	3	-	2	-	2	-	2	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	3	-	3	-	2	-	3	-	1	3	3	3	1	3	3	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	3	2	1	3	2	2	2	2	1	3	1	3	3	1	3	3
205	6	-	4	-	1	-	1	-	3	-	4	-	6	-	4	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	6	4	4	4	4	4	6	4	4	3	3	1	3	5	6	4	5	4	4	4	4
206	3	-	1	-	2	-	1	-	3	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	3	3	3	1	3	3	3	1	3	3	1	3	3
207	2	-	2	-	1	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	1	2	3	3	3	3	2	2	3	3	1	3	3	3
208	2	-	2	-	2	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2
209	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3
210	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	3	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	3	-	2	-	2	-	2	-	2	-	2	2	2	2	3	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	3	3	3	1	3	3	3	2	2	2	2	2	2	1	2	3	3	3	3
211	2	-	2	-	7	-	2	-	7	-	6	-	6	-	6	-	7	-	7	-	1	-	3	-	3	-	1	-	3	-	2	-	3	-	1	-	3	-	3	-	2	-	2	-	2	-	2	2	3	2	3	3	1	3	1	1	3	3	3	3	3	3	3	3	1	3	1	1	1	1	6	7	6	6	6	6	7	6	7	7	6	7	6	2	7	6	4	7	5	5
212	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
213	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	4	-	7	-	6	-	4	-	6	-	2	-	6	-	4	-	6	-	6	-	6	-	4	-	6	-	4	6	6	6	6	6	4	6	4	4	6	6	6	6	4	6	6	7	4	6	4	4	4	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	4	4
214	2	-	7	-	2	-	1	-	5	-	7	-	7	-	6	-	4	-	6	-	4	-	3	-	2	-	2	-	3	-	1	-	1	-	1	-	2	-	2	-	3	-	2	-	2	-	2	2	3	3	2	2	1	3	1	1	1	1	3	3	2	2	1	3	1	3	1	1	4	5	6	6	4	6	7	7	4	7	7	5	4	7	7	7	6	7	6	6	6	6
215	2	-	3	-	3	-	1	-	1	-	3	-	2	-	1	-	2	-	3	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	3	-	1	-	1	-	1	-	3	-	3	-	1	3	1	1	1	1	3	1	3	3	2	2	2	2	2	2	2	2	2	2	1	3	1	1	1	3	3	1	3	3	1	3	3	1	1	3	1	3	1	1	1	1	1	1
216	2	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	3	-	1	-	1	-	3	-	2	-	2	-	2	-	2	-	2	-	3	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	3	2	3	3	1	3	2	2	2	2	2	2	1	3	1	3	1	1	1	1	1	3	1	1	1	1	7	1	1	1	3	3	3	2	7	3	5	7	5	5
217	1	-	2	-	1	-	2	-	2	-	1	-	1	-	1	-	3	-	3	-	2	-	2	-	2	-	2	-	2	-	3	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	1	3	1	1	1	1	2	1	2	2	3	3	3	3	2	3	2	2	2	2
218	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
219	2	-	1	-	1	-	2	-	3	-	1	-	1	-	1	-	1	-	1	-	1	-	3	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	3	-	2	-	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	3	1	1	1	1	1	1
220	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	3	-	2	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	3	-	1	-	1	-	1	1	1	3	1	1	1	1	1	1	2	2	2	2	2	2	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3
