Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	dir_alpha	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	pi_prior[1]	pi_prior[2]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
430	-350.531	-364.541	14.0102	2.18274	9.48287	0.0727283	0.13363	0.0851387	0.00140713	0.0379258	0.0767884	0.0429039	0.00066155	0.0188015	0.237177	0.13835	0.000183446	0.00612803	0.00796202	0.0766435	0.0563827	0.147826	0.146015	0.028167	0.0346869	0.0330097	0.0087818	0.258938	0.0800386	0.0406289	0.137069	0.0758449	0.636672	0.0947321	0.0222736	0.159609	0.058473	0.0403972	0.189514	0.129349	0.680078	0.0013323	0.189241	0.189514	0.189514	0.314154	0.673138	1.07396	1.93875	2.99597
440	-345.401	-355.389	9.98864	2.89756	9.03688	0.141462	0.0960634	0.0765025	0.0087689	0.0811798	0.0206477	0.0377175	0.000666604	0.0114116	0.102838	0.34984	0.000316615	0.00948872	0.00454954	0.029277	0.210233	0.0974815	0.442529	0.0643649	0.0337535	0.0176929	0.0050874	0.193442	0.0433903	0.0338623	0.0890121	0.140573	0.411296	0.120694	0.0661372	0.173472	0.0156151	0.0630193	0.517418	0.00571205	0.951892	9.00504e-05	0.0423061	0.517418	0.517418	0.381179	0.725694	1.08196	1.81117	3.19238
450	-345.179	-363.206	18.0275	1.32019	9.69899	0.258543	0.123497	0.0393666	0.0174595	0.0798977	0.0474684	0.0194841	0.00128125	0.00981857	0.0567313	0.368149	0.000634114	0.0181652	0.00321381	0.0336272	0.119988	0.0860918	0.350034	0.0500398	0.0290513	0.00737599	0.00410521	0.0707532	0.118845	0.0189145	0.057314	0.0763527	0.458035	0.236217	0.0328951	0.111269	0.0178727	0.0235526	0.189806	0.0175433	0.791692	0.000776777	0.189988	0.189806	0.189806	0.196162	0.555607	1.03785	2.21038	2.94604
460	-338.954	-364.578	25.6244	0.307219	15.5917	0.027527	0.0350083	0.0915996	0.0676289	0.109226	0.0208965	0.0102798	0.00523052	0.010027	0.115101	0.230651	0.00117877	0.0217086	0.000964577	0.0328483	0.11138	0.158166	0.158476	0.0446102	0.0782343	0.00442634	0.00504531	0.0838011	0.107611	0.00714826	0.149594	0.0567201	0.225257	0.185674	0.0187604	0.150425	0.0244098	0.0743939	0.275354	0.0123738	0.593596	0.000213869	0.393816	0.275354	0.275354	0.00589912	0.110121	0.607729	3.27625	2.42401
470	-332.553	-366.009	33.4563	0.549176	14.4529	0.0165568	0.0754359	0.113201	0.063024	0.130683	0.0212637	0.00563158	0.0095726	0.00641278	0.0725133	0.174142	0.000500682	0.0116631	0.00215796	0.0246243	0.0960324	0.071267	0.171212	0.0233054	0.158521	0.0429571	0.00331214	0.068708	0.0430409	0.00782443	0.0801793	0.0589684	0.224748	0.101901	0.0369988	0.108694	0.00411792	0.0572802	0.157786	0.00904697	0.570524	0.000175537	0.420253	0.157786	0.157786	0.0428253	0.282812	0.852996	2.82137	2.08645
480	-333.375	-367.216	33.8409	1.18191	15.2908	0.035124	0.0531504	0.09716	0.052561	0.0922489	0.0143113	0.0280513	0.00572706	0.013037	0.0581074	0.080263	0.000471093	0.0301185	0.00162396	0.0369345	0.104124	0.0402444	0.188047	0.0142231	0.0762432	0.0404526	0.00175275	0.0422511	0.00503648	0.0144201	0.213522	0.0235673	0.347646	0.0408848	0.0438238	0.199781	0.0220324	0.111022	0.163764	0.0115071	0.202437	0.00098617	0.785069	0.163764	0.163764	0.17176	0.525346	1.02464	2.27826	2.12796
490	-319.498	-354.441	34.9429	0.787334	12.929	0.0059426	0.0194015	0.045059	0.0193287	0.0907366	0.0179183	0.0429178	0.00258788	0.0143548	0.187848	0.0592046	0.00501677	0.0241983	0.000687396	0.0658033	0.0699572	0.0410634	0.20051	0.0239532	0.0761247	0.0274827	0.00288477	0.0376625	0.0169395	0.0209032	0.189803	0.0219289	0.259559	0.07505	0.0168314	0.080752	0.0112611	0.193626	0.230539	0.00227494	0.181006	0.000380055	0.816339	0.230539	0.230539	0.0928607	0.401984	0.953382	2.55177	1.9673
500	-330.712	-360.193	29.4813	0.54437	11.0293	0.0196002	0.0211697	0.0575358	0.0116508	0.0565081	0.029733	0.0104883	0.00272041	0.0127925	0.092966	0.170937	0.00661186	0.0215778	0.00116185	0.122973	0.125675	0.0271593	0.212	0.00881904	0.0994308	0.025022	0.00209425	0.0518647	0.0171078	0.0673983	0.0417476	0.0262851	0.336917	0.0423209	0.020695	0.182002	0.0375532	0.347283	0.232708	0.00237473	0.228098	0.00102241	0.768505	0.232708	0.232708	0.0418776	0.279898	0.850049	2.82817	2.3098
510	-324.969	-358.916	33.9472	0.694222	15.0892	0.0454571	0.0105536	0.135898	0.0319723	0.06931	0.0439848	0.0118881	0.00401062	0.0166804	0.106931	0.0939112	0.0534059	0.0132296	0.0158947	0.0254985	0.0717419	0.0283565	0.208204	0.00820674	0.188735	0.0254055	0.00335163	0.0976061	0.0146958	0.0989868	0.0599595	0.0408093	0.125625	0.0167356	0.0129383	0.107942	0.0341581	0.36626	0.0774846	0.00232675	0.0991358	0.000758032	0.897779	0.0774846	0.0774846	0.0729546	0.360791	0.922708	2.64355	2.18834
520	-319.738	-350.651	30.9126	0.686865	13.519	0.0237823	0.0217806	0.12435	0.028641	0.129841	0.020252	0.0141073	0.00327252	0.00400558	0.142476	0.0475292	0.0172438	0.0366811	0.0103298	0.0197948	0.118695	0.0306427	0.321834	0.0163634	0.134285	0.0226471	0.00316394	0.264625	0.0474322	0.16777	0.0298446	0.0133166	0.153074	0.0377499	0.00678144	0.0635754	0.0588386	0.234773	0.0540539	0.0181112	0.188077	0.00187034	0.791942	0.0540539	0.0540539	0.071385	0.357266	0.919902	2.65145	2.3695
530	-316.684	-352.695	36.011	0.51411	11.8545	0.0403038	0.0265567	0.098401	0.00915638	0.0787681	0.0155594	0.00422018	0.000891933	0.0049398	0.244333	0.0158785	0.0142186	0.0268757	0.0202155	0.0173036	0.0624985	0.0291349	0.252505	0.0131804	0.114934	0.0110017	0.00315546	0.225229	0.0280416	0.289936	0.0202918	0.046781	0.0508929	0.0164329	0.0583121	0.0744155	0.0193921	0.0719421	0.158977	0.00832474	0.72142	0.000699555	0.269556	0.158977	0.158977	0.0360318	0.261027	0.830269	2.87267	2.0057
540	-319.091	-355.033	35.9425	0.309442	12.49	0.032637	0.0559476	0.0485821	0.0328219	0.115294	0.00999386	0.00353992	0.000415066	0.00367406	0.279239	0.0421982	0.0390418	0.0317394	0.00319968	0.00513265	0.124382	0.0197188	0.258634	0.0193088	0.053032	0.020306	0.00623266	0.143797	0.034901	0.202757	0.0157733	0.0326019	0.0686503	0.0119023	0.0636947	0.103217	0.0191604	0.0790233	0.168756	0.0110403	0.802645	0.000432724	0.185882	0.168756	0.168756	0.00609248	0.111858	0.611325	3.27072	1.98055
550	-317.518	-351.269	33.7516	0.553249	10.6495	0.0463294	0.0225042	0.0148483	0.0457226	0.0855555	0.0191155	0.00689843	0.000625396	0.0138858	0.0922756	0.0687093	0.0168675	0.0178715	0.00380775	0.0031848	0.0798913	0.0554739	0.288562	0.0199881	0.0795364	0.00526627	0.0138198	0.102563	0.0555397	0.251815	0.0642155	0.0499894	0.0782344	0.0557997	0.0277134	0.0911203	0.0493518	0.195882	0.196454	0.00284784	0.968849	3.41183e-05	0.0282692	0.196454	0.196454	0.0436324	0.285264	0.855455	2.81565	2.02296
560	-322.951	-357.348	34.3972	0.843	13.0043	0.0645799	0.104503	0.0736615	0.0533087	0.103841	0.0292808	0.00520054	0.000335988	0.0245159	0.0842315	0.0169925	0.00916768	0.0529254	0.0062071	0.0143326	0.0719971	0.0832472	0.0899043	0.0165434	0.0713662	0.00190397	0.00685046	0.127134	0.0309419	0.127185	0.256691	0.0425095	0.0988634	0.0450236	0.0171199	0.0810244	0.0293634	0.241766	0.125812	0.00691382	0.898748	8.32378e-05	0.0942552	0.125812	0.125812	0.10467	0.423887	0.968193	2.50325	2.08252
570	-318.129	-351.877	33.7479	0.602721	17.245	0.0366895	0.0911308	0.0469848	0.0233622	0.0923195	0.00449397	0.00864233	0.00251311	0.0212593	0.0452456	0.0278596	0.00533685	0.0629025	0.0033667	0.00253511	0.04606	0.0464963	0.174414	0.0124759	0.0448947	0.00568787	0.018531	0.0996282	0.0382355	0.242511	0.19218	0.0376952	0.168049	0.0347707	0.0392527	0.143899	0.0256228	0.195636	0.231427	0.0078416	0.775256	0.000200501	0.216702	0.231427	0.231427	0.0536699	0.313782	0.882701	2.74985	2.04068
580	-308.712	-348.561	39.8486	1.09418	14.2112	0.0177539	0.0446571	0.0523096	0.0266915	0.0461687	0.00251312	0.0187437	0.00673393	0.0397608	0.117189	0.0323726	0.0132571	0.0142996	0.00445769	0.00508068	0.0650313	0.05154	0.184399	0.0116623	0.0332377	0.00694602	0.037436	0.113876	0.0278206	0.195047	0.234022	0.0203835	0.106992	0.0379553	0.0132545	0.0853673	0.00943432	0.0486701	0.26557	0.0240348	0.822944	0.00114344	0.151878	0.26557	0.26557	0.155353	0.503337	1.01401	2.3273	1.72506
590	-316.411	-354.082	37.6708	0.698354	14.1191	0.0726378	0.0227202	0.0505194	0.0358116	0.0950906	0.00951132	0.00801825	0.0103166	0.0355851	0.0226211	0.045477	0.00943592	0.00665058	0.0133223	0.056863	0.0995124	0.0624811	0.197535	0.0245128	0.0424876	0.00355779	0.0443086	0.113776	0.0399424	0.29407	0.238202	0.006776	0.18824	0.0319031	0.01392	0.0394595	0.00730612	0.0535102	0.117794	0.0719956	0.587342	0.00258732	0.338075	0.117794	0.117794	0.0738368	0.362753	0.924257	2.63915	1.99608
600	-315.103	-353.998	38.8953	0.450203	11.5232	0.0252607	0.0718396	0.0285492	0.0303144	0.063155	0.0250705	0.000914627	0.00419921	0.00938083	0.0239982	0.0174252	0.00847379	0.00473321	0.00260851	0.0268369	0.0412974	0.0189354	0.267571	0.0132185	0.0283762	0.00592213	0.0564837	0.0931074	0.0572857	0.494495	0.102194	0.00369879	0.0717619	0.0233631	0.0437917	0.0534655	0.00793952	0.121636	0.147734	0.035599	0.234516	0.00228435	0.727601	0.147734	0.147734	0.0245727	0.21817	0.780358	2.9769	1.8473
610	-309.62	-354.297	44.6769	0.405261	26.758	0.0156652	0.0741458	0.022265	0.0480756	0.0706717	0.0655722	0.00157829	0.00568114	0.0367217	0.0236924	0.0129004	0.00655453	0.00574423	0.00377344	0.0147017	0.0359197	0.0292079	0.190832	0.0067035	0.00963709	0.00531844	0.0426116	0.113663	0.0382688	0.196738	0.123251	0.00810817	0.0969231	0.0388446	0.0462131	0.0259993	0.00771341	0.084542	0.150002	0.114606	0.295686	0.00365491	0.586053	0.150002	0.150002	0.0174807	0.185675	0.736912	3.05993	1.50824
620	-309.243	-349.358	40.1149	0.286623	15.893	0.0423028	0.0722332	0.0383245	0.0171342	0.0577151	0.0305511	0.00110757	0.00504719	0.0129636	0.0239815	0.00990061	0.00972702	0.00462319	0.0043909	0.0149794	0.0665362	0.054798	0.236674	0.00291372	0.0261328	0.02297	0.0172269	0.13689	0.0297505	0.388487	0.163464	0.0331895	0.115995	0.0139243	0.0381157	0.0309723	0.0092788	0.0831313	0.161254	0.103346	0.709726	0.00296595	0.183962	0.161254	0.161254	0.00427308	0.0941379	0.572639	3.32895	1.81543
630	-301.661	-350.81	49.1492	0.496898	18.3262	0.049216	0.06413	0.0169895	0.0590368	0.0165814	0.0204935	0.00216297	0.00729858	0.00467114	0.0712404	0.00982639	0.0197226	0.00281246	0.00280296	0.019461	0.0837219	0.0158594	0.12389	0.00436163	0.0327066	0.00604753	0.0322653	0.08209	0.0378162	0.14066	0.132512	0.028707	0.133589	0.0083981	0.0301677	0.0279066	0.00464203	0.0548477	0.196527	0.0197491	0.229695	0.00196241	0.748594	0.196527	0.196527	0.0328142	0.249886	0.817998	2.8993	1.34663
640	-317.168	-357.789	40.6212	0.4817	22.2142	0.0793048	0.12704	0.0663878	0.0341016	0.00854538	0.023932	0.00284779	0.00787907	0.00428641	0.132858	0.0120544	0.0129328	0.00186911	0.00567795	0.0192114	0.0527363	0.0294559	0.214726	0.0233501	0.0465893	0.00833361	0.0300765	0.0891397	0.0297723	0.230342	0.0919615	0.0292603	0.16038	0.0319445	0.0325237	0.0220062	0.0041433	0.041766	0.119802	0.0495953	0.786025	0.000799506	0.16358	0.119802	0.119802	0.0300482	0.239802	0.806482	2.92367	1.70744
650	-310.557	-355.935	45.3788	0.488389	20.1057	0.0490712	0.0216513	0.0251622	0.0801358	0.0790591	0.0165809	0.00127442	0.0202507	0.000645952	0.107082	0.0471165	0.0115348	0.0017465	0.00476967	0.0213048	0.161746	0.0660119	0.14715	0.0108523	0.0742611	0.016495	0.0331496	0.0760906	0.0558504	0.117412	0.088658	0.0292349	0.052095	0.0649779	0.0319652	0.0299461	0.00410675	0.10915	0.0820183	0.035764	0.888696	0.000975927	0.0745642	0.0820183	0.0820183	0.0312563	0.244268	0.811632	2.91284	1.65654
660	-309.718	-348.342	38.6244	0.912773	13.2559	0.0564893	0.0325812	0.0495939	0.0482598	0.0701488	0.0254415	0.00304747	0.0294676	0.000989978	0.186417	0.0163505	0.0179836	0.000951264	0.0077549	0.00875735	0.0828168	0.0586704	0.215219	0.0315905	0.0793576	0.0514362	0.0418498	0.10906	0.0327194	0.227388	0.159057	0.0750516	0.0721354	0.0554979	0.0306428	0.0116774	0.0102963	0.149754	0.0403681	0.479535	0.456333	0.00163551	0.0624964	0.0403681	0.0403681	0.119238	0.448867	0.983896	2.448	2.04845
670	-321.6	-360.34	38.7399	1.46702	14.154	0.066719	0.0309876	0.0529854	0.0295219	0.0917421	0.00977564	0.00493433	0.00821984	0.00216896	0.156857	0.0118496	0.041219	0.00280884	0.00439517	0.0079948	0.111838	0.0188966	0.262217	0.0964762	0.110632	0.015998	0.0313871	0.222637	0.0524053	0.300618	0.108568	0.0676049	0.0855067	0.010445	0.0450453	0.0125778	0.0160596	0.0819357	0.0951142	0.709173	0.26372	0.000534171	0.026573	0.0951142	0.0951142	0.220183	0.582973	1.04842	2.14842	2.17303
680	-306.609	-353.111	46.5026	0.811387	14.7585	0.0185953	0.0389323	0.0603943	0.0409415	0.10467	0.00488984	0.00323878	0.0205566	0.0031483	0.102851	0.00327982	0.0123098	0.00325803	0.0348938	0.00690911	0.0575935	0.013184	0.272788	0.0942867	0.0611772	0.0269552	0.0638176	0.135802	0.0451397	0.155485	0.0234881	0.0487243	0.0561256	0.022078	0.0497284	0.0119599	0.0096432	0.229705	0.0942722	0.442658	0.525029	0.00353077	0.0287818	0.0942722	0.0942722	0.0979795	0.411679	0.960061	2.53028	1.83655
690	-303.843	-353.641	49.7976	0.48012	23.28	0.0103119	0.0154511	0.0727932	0.0551853	0.0896798	0.00317144	0.00169283	0.0204673	0.018102	0.0739955	0.00383492	0.00660243	0.00724905	0.0195069	0.011675	0.037889	0.012136	0.173964	0.0768104	0.0424212	0.0209281	0.0532274	0.116264	0.0195569	0.289262	0.0359729	0.054949	0.0289647	0.0183797	0.0330773	0.0166674	0.00897391	0.134765	0.0449737	0.297709	0.590738	0.00684218	0.104711	0.0449737	0.0449737	0.0297648	0.238739	0.805246	2.92625	1.58393
700	-313.492	-354.917	41.4246	0.341137	9.089	0.0060256	0.0255543	0.0451836	0.0215059	0.00958078	0.0110497	0.00193562	0.0318579	0.0443482	0.0754818	0.00399213	0.0110064	0.00414422	0.0130317	0.00560029	0.090947	0.0833798	0.300433	0.11206	0.200287	0.053366	0.0475736	0.128374	0.0310505	0.181301	0.0501492	0.0300119	0.0399822	0.0154202	0.0426319	0.0145778	0.00168711	0.134973	0.0962405	0.163284	0.538267	0.0192317	0.279218	0.0962405	0.0962405	0.00921697	0.13665	0.658842	3.19529	1.8685
710	-299.407	-351.163	51.7556	0.723396	18.0244	0.00583786	0.0185806	0.068496	0.00867715	0.00994218	0.00893474	0.00141554	0.0281424	0.0512661	0.041815	0.00584198	0.0243228	0.00277688	0.00587908	0.0117726	0.0654725	0.027956	0.172603	0.0469722	0.136841	0.0406525	0.0396652	0.15747	0.0307147	0.215392	0.0753944	0.0276716	0.0140164	0.0242697	0.0208204	0.0133221	0.000392523	0.0716882	0.0965762	0.175784	0.472101	0.0367806	0.315335	0.0965762	0.0965762	0.079191	0.374363	0.933239	2.61321	1.47501
720	-303.869	-350.6	46.7305	0.388547	19.9422	0.00326996	0.021348	0.0353258	0.006694	0.013	0.011869	0.00196053	0.00761074	0.0162297	0.0475196	0.0120508	0.0346661	0.004108	0.00553555	0.0317813	0.0400093	0.10385	0.245475	0.0714116	0.0879534	0.0420157	0.0574352	0.0557984	0.0445524	0.216629	0.0283935	0.0364482	0.0064469	0.0174141	0.0173508	0.0117784	0.00053582	0.266097	0.106052	0.0948364	0.371798	0.00820313	0.525163	0.106052	0.106052	0.0150974	0.17315	0.718583	3.09317	1.60256
730	-306.858	-344.669	37.8109	0.508716	15.9161	0.00222197	0.031896	0.031071	0.00435881	0.0193855	0.010674	0.0030906	0.0137312	0.0179069	0.256515	0.0375978	0.057104	0.00247641	0.00382572	0.0357809	0.0239177	0.112987	0.233685	0.14741	0.196899	0.0205989	0.0578007	0.0501233	0.0274057	0.447691	0.0793128	0.0126777	0.000456342	0.0185587	0.00890989	0.00648974	0.00226121	0.0805164	0.138378	0.204027	0.483253	0.0242703	0.288449	0.138378	0.138378	0.0350143	0.257568	0.826508	2.88091	2.05534
740	-308.768	-351.038	42.2699	0.406521	22.7146	0.00118167	0.05266	0.0124712	0.000659708	0.0241228	0.00580088	0.00208724	0.0174091	0.00953443	0.0510128	0.0492994	0.030224	0.00392114	0.00171107	0.0358106	0.0505415	0.055114	0.178192	0.11121	0.10875	0.0282526	0.0477506	0.0594161	0.0331677	0.295709	0.0234074	0.0542995	0.000724338	0.0198606	0.0327473	0.00162798	0.00303348	0.162952	0.258171	0.137655	0.269628	0.0282514	0.564466	0.258171	0.258171	0.0176664	0.186611	0.738242	3.05748	1.56466
750	-314.762	-352.239	37.4773	0.577768	24.9274	0.0017638	0.0308403	0.0304385	0.00264129	0.0821476	0.0078481	0.00325846	0.0401734	0.00419714	0.064672	0.0317126	0.0257682	0.00329274	0.00218681	0.0169775	0.0928019	0.0593048	0.200607	0.162186	0.108429	0.014767	0.0315842	0.157564	0.034784	0.268112	0.0836467	0.0577348	0.000984678	0.00772545	0.0159477	0.00351352	0.00217963	0.0607942	0.13271	0.161507	0.323559	0.0754383	0.439495	0.13271	0.13271	0.0485575	0.299686	0.869539	2.78222	1.71059
760	-324.14	-362.683	38.5438	0.721566	26.9562	0.000689948	0.0423017	0.00744704	0.00205469	0.0671345	0.0116278	0.0223868	0.0367863	0.00456441	0.0558511	0.0633505	0.0220064	0.00187763	0.00144069	0.0130966	0.106571	0.0562406	0.197862	0.122902	0.137913	0.0189268	0.0274353	0.142969	0.0723683	0.160898	0.0470028	0.0891559	0.000971845	0.0149547	0.0148274	0.00734124	0.00533826	0.0193594	0.132136	0.0315	0.36311	0.0514126	0.553977	0.132136	0.132136	0.0787995	0.37353	0.932605	2.61506	1.59565
770	-320.79	-356.17	35.38	0.601604	14.512	0.000549718	0.042767	0.0573522	0.000946043	0.114015	0.030602	0.0162175	0.0330649	0.0049707	0.0852487	0.045433	0.0297666	0.00451366	0.00175692	0.0127637	0.0282571	0.157187	0.223348	0.0510243	0.133633	0.0333188	0.0153305	0.0701514	0.0303937	0.283213	0.0592424	0.300219	0.000657972	0.012113	0.0101965	0.00562441	0.0104818	0.0353176	0.090978	0.0492188	0.300263	0.067103	0.583415	0.090978	0.090978	0.053439	0.313162	0.882135	2.75126	1.93968
780	-321.011	-357.56	36.5495	0.756919	12.8577	0.00229954	0.0530501	0.0374389	0.000351643	0.0540301	0.026526	0.00951403	0.0292819	0.0355857	0.0294017	0.0761933	0.0374762	0.0163341	0.00192488	0.0246755	0.0432505	0.187085	0.217161	0.0557036	0.274723	0.0210942	0.0105445	0.0738538	0.0446269	0.14857	0.0395919	0.165527	0.000545801	0.0174528	0.0110111	0.0060795	0.0109682	0.103158	0.106461	0.0963555	0.261072	0.105025	0.537548	0.106461	0.106461	0.0863646	0.389193	0.944264	2.58018	1.86503
790	-320.889	-361.09	40.2012	0.662558	16.0639	0.00271546	0.0688948	0.0485874	0.000417706	0.0552826	0.0340331	0.00571134	0.01272	0.0156222	0.0802604	0.0572567	0.0263025	0.0203655	0.00276985	0.0147323	0.0487656	0.065793	0.216828	0.134729	0.0392312	0.0321055	0.0274724	0.0735255	0.0248838	0.062819	0.037261	0.0681544	0.0010804	0.0198334	0.0264116	0.00586323	0.0133477	0.226988	0.130751	0.0722972	0.572611	0.0499995	0.305092	0.130751	0.130751	0.0662157	0.345315	0.910162	2.67831	1.57076
800	-322.138	-357.119	34.9803	0.412532	14.4569	0.00268742	0.0192965	0.0555107	0.000231036	0.0699365	0.0278692	0.00858955	0.00467803	0.00774664	0.165308	0.190232	0.0277931	0.0185211	0.0031871	0.0190948	0.0238968	0.0993813	0.23719	0.0416544	0.1229	0.0398686	0.053585	0.0980458	0.00836439	0.0640222	0.0285762	0.112204	0.00134526	0.00654721	0.0361557	0.00656219	0.00952106	0.104444	0.297077	0.114392	0.589572	0.038982	0.257054	0.297077	0.297077	0.0185631	0.191054	0.744493	3.04589	1.71495
810	-330.888	-358.95	28.0624	0.491767	14.6041	0.00186316	0.0681332	0.0497875	0.000176052	0.0985073	0.0413884	0.00461297	0.0033672	0.016601	0.315392	0.0972698	0.00849177	0.0138708	0.00476005	0.0607055	0.00951239	0.0483995	0.186368	0.0135409	0.134183	0.0879566	0.0442535	0.288949	0.0154464	0.0673978	0.123979	0.154001	0.0027038	0.00519829	0.0465238	0.0135242	0.0157237	0.187376	0.283223	0.103085	0.534735	0.0435667	0.318614	0.283223	0.283223	0.0318722	0.246507	0.814184	2.90744	2.22996
820	-324.246	-356.446	32.2005	0.712805	15.5772	0.00148255	0.0184544	0.0693602	0.000200963	0.0400772	0.0569952	0.00380104	0.0027184	0.0230563	0.221482	0.103923	0.021382	0.015655	0.0119466	0.0530757	0.0362104	0.0569576	0.14846	0.0143195	0.0507724	0.036349	0.0507576	0.257272	0.0486408	0.0460742	0.183388	0.143406	0.00250189	0.00720471	0.0282981	0.0158672	0.00754476	0.131016	0.255517	0.0721854	0.44659	0.0864557	0.394769	0.255517	0.255517	0.0769253	0.36951	0.929523	2.62404	1.90865
830	-334.301	-363.829	29.5278	0.91053	14.1244	0.00512382	0.0082674	0.0480128	0.000619218	0.0420641	0.0867633	0.00167267	0.00315835	0.0325251	0.258212	0.121575	0.0151273	0.0641277	0.0127668	0.0301944	0.0482831	0.0810331	0.172067	0.00668476	0.0262057	0.0571723	0.102764	0.0970265	0.0263731	0.0696876	0.0649592	0.251786	0.00723504	0.0189206	0.00841329	0.0393037	0.0114857	0.13258	0.0586393	0.225539	0.654984	0.0281804	0.0912964	0.0586393	0.0586393	0.118775	0.448103	0.983435	2.44969	1.95219
840	-330.659	-361.686	31.027	0.500586	20.5494	0.00371689	0.0220777	0.0910464	0.000300372	0.0261604	0.0490928	0.00107019	0.00141736	0.0644256	0.1061	0.0450837	0.0199257	0.0380116	0.00390704	0.0207774	0.035099	0.109211	0.259222	0.0250522	0.0596171	0.0217144	0.267225	0.0807607	0.0222456	0.05388	0.0564264	0.0991408	0.0306159	0.0333087	0.0110335	0.0339616	0.0134448	0.152252	0.273426	0.0773605	0.863913	0.0240015	0.0347249	0.273426	0.273426	0.0334965	0.252299	0.820695	2.89351	1.85732
850	-332.975	-361.22	28.2451	0.271554	13.7144	0.00223499	0.010356	0.0851735	0.000236715	0.105742	0.0294878	0.000405618	0.00111094	0.0261817	0.130871	0.0289654	0.00592535	0.0331168	0.00261684	0.0375441	0.0397835	0.0731094	0.343319	0.0415661	0.0708061	0.00959732	0.0562374	0.106735	0.044343	0.0757811	0.0647121	0.203907	0.0457735	0.0194387	0.0132709	0.0393414	0.0123417	0.292288	0.215113	0.210821	0.742164	0.0273387	0.019676	0.215113	0.215113	0.00327196	0.0826396	0.544792	3.3693	2.05232
860	-313.197	-349.72	36.5229	0.380101	22.3627	0.00363358	0.0116548	0.0316806	0.000232693	0.0596399	0.0196276	0.00045303	0.000116974	0.0254644	0.146072	0.0125666	0.0169791	0.00626096	0.00211445	0.0394886	0.0820306	0.0905979	0.170446	0.0155217	0.0588519	0.013568	0.0425754	0.160637	0.0828609	0.0777731	0.0307216	0.156844	0.0917021	0.0102327	0.00926632	0.027275	0.0215223	0.0772215	0.315738	0.715253	0.241944	0.0296469	0.0131561	0.315738	0.315738	0.0139515	0.166742	0.708818	3.11049	1.59563
870	-314.837	-349.736	34.8988	0.542607	14.8028	0.00251105	0.0161748	0.03945	0.000299039	0.0929624	0.033496	0.00167534	0.000365436	0.0469738	0.112013	0.0189374	0.0141357	0.0162703	0.00300121	0.0198122	0.0562773	0.0266679	0.357615	0.0366836	0.0374366	0.00802517	0.206706	0.0722854	0.0550671	0.135609	0.0393435	0.117064	0.0485422	0.0277093	0.0113726	0.04418	0.0102154	0.0580561	0.191058	0.828139	0.143999	0.0216523	0.00620979	0.191058	0.191058	0.041531	0.278824	0.848955	2.83069	1.76693
880	-312.557	-354.129	41.572	0.344714	23.6478	0.00115827	0.0216899	0.0185855	0.000906672	0.0639944	0.0179768	0.000910381	0.00047065	0.0370929	0.116679	0.0267985	0.0304578	0.00605807	0.0193854	0.0454771	0.0476873	0.0334736	0.118971	0.0204664	0.0266619	0.0305125	0.153209	0.114308	0.0563332	0.0727148	0.0316907	0.0584825	0.0835247	0.0194344	0.0331567	0.0149581	0.00741495	0.170533	0.203273	0.389703	0.52942	0.071836	0.00904119	0.203273	0.203273	0.00961179	0.13944	0.663793	3.18716	1.50118
890	-317.479	-363.098	45.6193	1.01995	26.3563	0.0111244	0.0249132	0.0458408	0.00136291	0.024893	0.00935515	0.000663259	0.000518061	0.0182279	0.0435475	0.0328343	0.0300159	0.00980245	0.0189172	0.0601271	0.0520796	0.0228558	0.170752	0.0575866	0.00878762	0.0289171	0.147955	0.0609363	0.0376026	0.0717574	0.028126	0.0711797	0.0684797	0.0234027	0.00928182	0.0131974	0.0454271	0.0607209	0.292565	0.448813	0.207091	0.331895	0.0122009	0.292565	0.292565	0.140918	0.482669	1.00323	2.37318	1.31119
900	-317.275	-360.378	43.1032	0.674596	18.4661	0.0191479	0.0416933	0.0536282	0.00180999	0.0299851	0.0110903	0.000206212	0.000821792	0.00899504	0.109853	0.0290168	0.0719199	0.0206828	0.017984	0.0507571	0.070082	0.0377338	0.160946	0.023438	0.00549386	0.0237282	0.0358177	0.100507	0.0451811	0.14284	0.0363111	0.247088	0.0280669	0.0198065	0.0221137	0.00305413	0.0283402	0.120207	0.180692	0.892533	0.0525884	0.0504514	0.00442756	0.180692	0.180692	0.0687724	0.351293	0.915078	2.66486	1.61835
