Iteration	Posterior	Likelihood	Prior	allopatry	clock_bg	d[1][2]	d[1][3]	d[2][1]	d[2][3]	d[3][1]	d[3][2]	e[1]	e[2]	e[3]	subset_sympatry	widespread_sympatry
301	-11.4805	-25.3718	13.8913	0.329707	0.073538	0.0879225	0.0847647	0.31249	0.0647958	0.0105477	0.0218885	0.152755	0.0213207	0.152747	0.487807	0.182486
302	-8.47703	-24.2101	15.7331	0.432873	0.0305358	0.0521198	0.0145135	0.31249	0.0647958	0.0170362	0.0218885	0.199646	0.0090355	0.0765309	0.236844	0.330284
303	-6.74594	-23.8781	17.1321	0.566055	0.0570596	0.0329206	0.0127379	0.18182	0.0647958	0.0170362	0.00249968	0.196364	0.0169218	0.0765309	0.309713	0.124232
304	-5.33299	-22.8282	17.4952	0.696446	0.0366145	0.168671	0.0127379	0.18182	0.0166415	0.109816	0.0462926	0.0267018	0.0027211	0.0203605	0.216651	0.0869029
305	-9.09434	-24.9949	15.9005	0.696446	0.0485956	0.194308	0.000627045	0.122622	0.0166415	0.109816	0.0462926	0.0267018	0.18073	0.0355136	0.216651	0.0869029
306	-8.45979	-23.9742	15.5144	0.563996	0.0485956	0.0505169	0.000627045	0.26879	0.0166415	0.146048	0.0462926	0.0267018	0.18073	0.0355136	0.303141	0.132863
307	-17.809	-26.4398	8.6308	0.451443	0.0375615	0.0505169	0.322477	0.25405	0.32545	0.146048	0.0855711	0.0267018	0.0607763	0.199667	0.235509	0.313047
308	-14.3006	-25.388	11.0874	0.578404	0.0478149	0.0505169	0.0191755	0.297561	0.32545	0.146048	0.0472767	0.211664	0.0607763	0.0568744	0.181002	0.240594
309	-10.2166	-22.5051	12.2885	0.523973	0.0241844	0.0300407	0.0191755	0.582142	0.0458293	0.0677185	0.0472767	0.211664	0.0669097	0.0481069	0.413002	0.063025
310	-9.41737	-24.6308	15.2134	0.777227	0.0186401	0.16048	0.0191755	0.2106	0.0458293	0.0218745	0.0472767	0.211664	0.0669097	0.0481069	0.16651	0.0562634
311	-12.0648	-23.356	11.2912	0.713339	0.05212	0.278493	0.080269	0.343101	0.0141696	0.0373809	0.0472767	0.211664	0.130196	0.0481069	0.201664	0.0849973
312	-16.9866	-24.4853	7.49867	0.448545	0.0349385	0.278493	0.139372	0.343101	0.0141696	0.263151	0.0335804	0.296024	0.105903	0.113301	0.498009	0.0534461
313	-14.8737	-24.2242	9.35058	0.529876	0.0248939	0.278493	0.139372	0.343101	0.0141696	0.0912535	0.0809983	0.296024	0.0462643	0.122273	0.435388	0.034736
314	-15.1069	-25.7148	10.6078	0.593463	0.0595228	0.278493	0.248215	0.128576	0.0149024	0.0339691	0.0809983	0.296024	0.0481423	0.122273	0.110862	0.295675
315	-20.5645	-25.5368	4.97228	0.294148	0.0551366	0.278493	0.248215	0.384869	0.0135902	0.0339691	0.0809983	0.296024	0.384652	0.0987249	0.561459	0.144393
316	-22.7108	-28.9884	6.27762	0.467592	0.0205891	0.278493	0.248215	0.100771	0.233965	0.0339691	0.0809983	0.106678	0.384652	0.255808	0.302873	0.229534
317	-18.1843	-28.0958	9.91152	0.367343	0.0628279	0.105695	0.248215	0.100771	0.233965	0.0751538	0.0719766	0.217842	0.00849405	0.255808	0.461784	0.170873
318	-14.5902	-25.6082	11.018	0.540204	0.0688422	0.0817072	0.54486	0.227401	0.00532069	0.0751538	0.0719766	0.108464	0.0474627	0.0389086	0.208553	0.251243
319	-16.6081	-22.7479	6.13987	0.639383	0.0178121	0.00391424	0.54486	0.76479	0.00532069	0.128541	0.0511564	0.108464	0.0232564	0.109799	0.315431	0.0451859
320	-13.2759	-22.9804	9.70454	0.67817	0.00996715	0.0511757	0.0062576	0.76479	0.24771	0.128541	0.0511564	0.00879368	0.0232564	0.109799	0.30794	0.01389
321	-13.7137	-25.8261	12.1124	0.36334	0.0144514	0.281589	0.0221677	0.29057	0.24771	0.128541	0.0511564	0.00879368	0.00588476	0.109799	0.507532	0.129128
322	-10.5336	-23.987	13.4534	0.530623	0.0310484	0.0459114	0.016509	0.29057	0.24771	0.128541	0.0511564	0.00879368	0.00588476	0.200433	0.453179	0.0161979
323	-9.33781	-22.612	13.2742	0.650467	0.0310484	0.128559	0.0330681	0.348875	0.019008	0.128541	0.253752	0.00879368	0.0536851	0.0391448	0.321916	0.0276168
324	-8.76563	-22.8771	14.1115	0.627034	0.0310484	0.128559	0.0330681	0.348875	0.019008	0.006162	0.0580282	0.0871547	0.209705	0.0391448	0.346344	0.0266219
325	-6.99109	-23.4356	16.4445	0.45639	0.0206136	0.128559	0.0277804	0.379136	0.019008	0.0115554	0.0624542	0.0230634	0.0161302	0.0391448	0.252088	0.291522
326	-6.71567	-24.315	17.5993	0.386595	0.0407721	0.128559	0.0277804	0.224075	0.0532279	0.0115554	0.0229567	0.0548087	0.00908433	0.0391448	0.369511	0.243894
327	-6.9388	-24.2475	17.3087	0.362712	0.0331413	0.234483	0.0277804	0.147848	0.0532279	0.0115554	0.0229567	0.0548087	0.0160799	0.0391448	0.618382	0.0189056
328	-6.45268	-26.4169	19.9642	0.340808	0.0808893	0.0219062	0.0277804	0.0864041	0.0399906	0.0115554	0.0229567	0.0548087	0.0025009	0.026683	0.624066	0.0351254
329	-10.3081	-26.2191	15.911	0.515221	0.109208	0.019679	0.0277804	0.295588	0.0399906	0.0163769	0.0229567	0.0548087	0.0113855	0.183029	0.453889	0.0308903
330	-9.36411	-25.7336	16.3695	0.680844	0.0794582	0.00245491	0.0471745	0.0996037	0.0399906	0.0259577	0.0120992	0.111904	0.133278	0.183029	0.263571	0.0555852
331	-11.6434	-24.6389	12.9955	0.749651	0.0876948	0.157366	0.0574442	0.268388	0.0399906	0.0259577	0.0776979	0.0415001	0.133278	0.183029	0.206747	0.0436015
332	-9.85771	-24.883	15.0253	0.544992	0.0876948	0.157366	0.0574442	0.16662	0.0399906	0.0259577	0.0776979	0.0415001	0.0320696	0.183029	0.406133	0.0488746
333	-14.93	-28.0966	13.1666	0.247856	0.0197695	0.157366	0.0417601	0.16662	0.0399906	0.0259577	0.0776979	0.191506	0.151544	0.183029	0.424273	0.327871
334	-11.0559	-26.9058	15.8499	0.305594	0.040599	0.157366	0.0181023	0.110163	0.0399906	0.0259577	0.0131138	0.155569	0.0430237	0.183029	0.290157	0.404249
335	-15.6224	-27.9615	12.3391	0.392889	0.0291154	0.0267985	0.0181023	0.110163	0.0399906	0.174017	0.0350908	0.155569	0.366113	0.183029	0.511616	0.0954944
336	-17.5424	-24.7931	7.2507	0.574849	0.0301123	0.0455311	0.0158476	0.430232	0.267905	0.1174	0.0350908	0.155569	0.366113	0.183029	0.211772	0.21338
337	-12.8444	-24.2474	11.4029	0.572663	0.0527237	0.0455311	0.0158476	0.322967	0.0376918	0.00188281	0.113999	0.00465641	0.366113	0.270195	0.333166	0.094171
338	-13.0498	-25.8729	12.8231	0.301707	0.0397893	0.0206525	0.0158476	0.304782	0.0559994	0.00188281	0.113999	0.0213852	0.0533882	0.461867	0.165115	0.533178
339	-8.04666	-23.7864	15.7398	0.449908	0.0591332	0.0206525	0.0158476	0.304782	0.0302832	0.0173856	0.113999	0.20236	0.00484322	0.0286383	0.45521	0.0948816
340	-9.33928	-23.0254	13.6861	0.623027	0.0591332	0.0868094	0.00728078	0.45752	0.0302832	0.0130253	0.113999	0.20236	0.00424201	0.0286383	0.296954	0.0800194
341	-9.12068	-24.9358	15.8151	0.589379	0.03406	0.266646	0.0361242	0.119615	0.0302832	0.022886	0.113999	0.0211508	0.0132483	0.132379	0.17354	0.237081
342	-8.97946	-25.2716	16.2921	0.371234	0.0507454	0.266646	0.0361242	0.148742	0.0108259	0.022886	0.105252	0.017124	0.0229389	0.0614022	0.298264	0.330501
343	-3.20021	-22.6082	19.408	0.678711	0.0384688	0.0120088	0.00654748	0.148742	0.0108259	0.022886	0.105252	0.0223922	0.0428335	0.0211461	0.28033	0.0409597
344	-6.7522	-24.0306	17.2784	0.521953	0.0546655	0.0120088	0.0463225	0.148742	0.0283877	0.022886	0.105252	0.0454411	0.0573254	0.123024	0.429205	0.0488416
345	-5.73993	-22.5915	16.8516	0.657895	0.0349991	0.00836474	0.0463225	0.273586	0.0495867	0.022886	0.105252	0.0454411	0.0742048	0.0260968	0.305863	0.0362426
346	-8.64577	-23.2089	14.5632	0.744267	0.0500659	0.00836474	0.0564035	0.384026	0.135308	0.0132185	0.105252	0.0454411	0.0544817	0.0630202	0.23751	0.0182229
347	-14.6024	-24.6434	10.041	0.496821	0.0147049	0.00836474	0.128145	0.656096	0.135308	0.0158146	0.105252	0.00860621	0.228332	0.0671792	0.156539	0.34664
348	-16.826	-26.7695	9.9435	0.316991	0.0639919	0.00836474	0.128145	0.21231	0.135308	0.10526	0.127519	0.214766	0.228332	0.153553	0.438642	0.244367
349	-9.94217	-26.0747	16.1325	0.251874	0.0466623	0.0202509	0.0086061	0.21231	0.135308	0.00615158	0.127519	0.0346586	0.0539763	0.113204	0.527874	0.220253
350	-6.69332	-23.4412	16.7478	0.883478	0.0351499	0.0202509	0.0086061	0.202895	0.135308	0.00615158	0.127519	0.0157477	0.0539763	0.0915109	0.0254767	0.0910449
351	-11.5531	-25.4196	13.8665	0.89315	0.0592857	0.0041573	0.012758	0.156225	0.0173205	0.496719	0.127519	0.0157477	0.0704481	0.0250725	0.0236188	0.0832317
352	-12.4305	-28.2081	15.7776	0.310245	0.0772554	0.00502076	0.012758	0.0456055	0.0173205	0.144113	0.0122874	0.257474	0.00100946	0.221293	0.209046	0.480709
353	-10.9673	-27.6087	16.6414	0.306739	0.0218508	0.0750152	0.119866	0.0456055	0.013353	0.0507134	0.0122874	0.257474	0.00482533	0.106773	0.530125	0.163136
354	-9.81734	-26.4999	16.6826	0.370063	0.0896704	0.0750152	0.119866	0.104457	0.013353	0.0401791	0.127075	0.0946567	0.00482533	0.0345422	0.54804	0.0818969
355	-11.7769	-26.482	14.7051	0.352708	0.0378352	0.0750152	0.119866	0.104457	0.0488402	0.250001	0.037517	0.117993	0.00199157	0.107875	0.580698	0.066594
356	-5.49285	-23.2318	17.739	0.605175	0.0292738	0.181357	0.119866	0.149664	0.029658	0.00446009	0.0513397	0.00342928	0.0176022	0.0113523	0.369406	0.0254192
357	-9.2742	-25.6399	16.3657	0.354913	0.0697191	0.181357	0.0702179	0.149664	0.029658	0.096768	0.0612096	0.025433	0.0176022	0.0337033	0.620938	0.024149
358	-9.51426	-25.5972	16.083	0.512573	0.0198668	0.181357	0.0702179	0.119509	0.029658	0.096768	0.0612096	0.025433	0.0522471	0.107337	0.45255	0.0348766
359	-18.4852	-28.4063	9.92113	0.653866	0.0791435	0.181357	0.0702179	0.0721717	0.029658	0.341653	0.0612096	0.154979	0.282059	0.107337	0.332706	0.0134278
360	-20.9721	-28.1654	7.19335	0.273354	0.0799006	0.320814	0.0702179	0.179805	0.029658	0.341653	0.0612096	0.154979	0.282059	0.132268	0.255333	0.471314
361	-18.1249	-28.1582	10.0333	0.140583	0.0344016	0.320814	0.0702179	0.172497	0.029658	0.341653	0.0386195	0.00781228	0.289149	0.0637436	0.617025	0.242392
362	-17.4399	-27.7502	10.3103	0.229489	0.0455545	0.320814	0.0291318	0.172497	0.029658	0.341653	0.0386195	0.0496473	0.249553	0.0637436	0.381542	0.388969
363	-12.8649	-25.3216	12.4567	0.580876	0.0230328	0.073431	0.0291318	0.199702	0.029658	0.151931	0.365135	0.0582872	0.177001	0.0189173	0.359195	0.0599288
364	-16.2897	-30.6331	14.3435	0.469034	0.138621	0.073431	0.0396314	0.227083	0.029658	0.151931	0.0763448	0.032137	0.149799	0.0189173	0.455045	0.0759206
365	-9.42782	-24.7849	15.3571	0.38849	0.0387622	0.073431	0.0396314	0.281273	0.029658	0.0540515	0.127456	0.0262844	0.158165	0.00747674	0.295266	0.316244
366	-8.36304	-23.6827	15.3197	0.704863	0.0267391	0.115049	0.0396314	0.306778	0.029658	0.0540515	0.0760964	0.0262844	0.158165	0.00747674	0.0952912	0.199846
367	-8.21004	-24.455	16.2449	0.745789	0.0776544	0.0121067	0.0396314	0.306778	0.029658	0.0540515	0.0760964	0.0234277	0.0197226	0.108281	0.100824	0.153387
368	-4.81563	-22.9994	18.1837	0.788099	0.0388129	0.113719	0.0396314	0.138577	0.022134	0.043032	0.0760964	0.0498845	0.0164301	0.01521	0.155418	0.0564829
369	-8.00588	-23.2201	15.2142	0.431763	0.0181265	0.143677	0.0396314	0.419271	0.0271225	0.043032	0.0811203	0.0551853	0.0169366	0.00637487	0.448986	0.119252
370	-9.74435	-27.6788	17.9345	0.246442	0.0181265	0.143677	0.0396314	0.0987635	0.0271225	0.0234472	0.0845038	0.127675	0.00913245	0.00637487	0.381738	0.37182
371	-11.6511	-25.9614	14.3103	0.171223	0.029278	0.143677	0.0396314	0.347548	0.0271225	0.0623512	0.0845038	0.194705	0.00913245	0.00291635	0.615129	0.213648
372	-11.0465	-28.5471	17.5006	0.216552	0.0693319	0.0319341	0.034793	0.0953364	0.114654	0.0538184	0.0845038	0.129012	0.00554016	0.00291635	0.636132	0.147316
373	-15.2517	-31.1689	15.9172	0.564926	0.0106882	0.140476	0.034793	0.0365509	0.114654	0.0103111	0.0845038	0.0800046	0.0554374	0.212756	0.198181	0.236893
374	-15.8726	-30.6109	14.7383	0.32532	0.069977	0.0209438	0.034793	0.0471312	0.277746	0.0889898	0.0845038	0.0800046	0.107079	0.0868985	0.538262	0.136418
375	-13.2543	-29.1533	15.899	0.301896	0.0272865	0.062708	0.034793	0.0415452	0.277746	0.0889898	0.0516946	0.0800046	0.0303335	0.0868985	0.55695	0.141154
376	-16.5588	-31.8455	15.2867	0.154242	0.0706114	0.062708	0.034793	0.029551	0.277746	0.0775711	0.0516946	0.0800046	0.0261099	0.132436	0.684389	0.161368
377	-14.6	-27.9057	13.3057	0.409484	0.0535868	0.241476	0.034793	0.06591	0.277746	0.0775711	0.0516946	0.0800046	0.0261099	0.132436	0.528127	0.0623893
378	-7.62941	-25.3729	17.7435	0.431284	0.0187447	0.241476	0.130396	0.06591	0.00102957	0.0775711	0.00639252	0.00544271	0.00845344	0.0421334	0.541448	0.0272681
379	-14.594	-27.5419	12.9479	0.309171	0.0519321	0.221077	0.130396	0.0636249	0.00691005	0.0775711	0.342931	0.00549857	0.116081	0.0610872	0.597373	0.0934557
380	-11.1309	-24.4642	13.3332	0.63073	0.0536618	0.221077	0.130396	0.204392	0.110288	0.0539907	0.090329	0.00549857	0.0554951	0.113449	0.263402	0.105868
381	-13.0059	-24.522	11.5161	0.509841	0.0260052	0.221077	0.130396	0.273894	0.110288	0.0539907	0.090329	0.134346	0.0665121	0.113449	0.419368	0.0707914
382	-13.4516	-25.5861	12.1344	0.318133	0.0322451	0.221077	0.130396	0.226102	0.110288	0.0539907	0.090329	0.134346	0.0462335	0.113449	0.557631	0.124236
383	-12.1012	-28.0562	15.955	0.579718	0.0360681	0.0875148	0.0574332	0.0467455	0.110288	0.0539907	0.090329	0.134346	0.0462335	0.113449	0.213958	0.206324
384	-15.85	-26.1868	10.3367	0.27354	0.0226851	0.352584	0.0574332	0.227356	0.110288	0.1202	0.237413	0.0505846	0.0462335	0.113449	0.629106	0.0973541
385	-18.0449	-26.2795	8.23452	0.315462	0.0440897	0.352584	0.27416	0.227356	0.0833141	0.1202	0.148566	0.00558369	0.172437	0.120157	0.489654	0.194884
386	-17.8104	-22.9509	5.14042	0.527783	0.0327194	0.352584	0.27416	0.792876	0.0170915	0.0746823	0.0921999	0.0104726	0.0330876	0.177984	0.299933	0.172284
387	-8.0614	-25.2598	17.1984	0.412585	0.0741105	0.0204937	0.0790751	0.111606	0.0170915	0.0746823	0.048724	0.0104726	0.0378295	0.177975	0.456611	0.130804
388	-12.7776	-27.8107	15.0331	0.202284	0.0867357	0.157741	0.111949	0.0255057	0.0037452	0.0746823	0.00153402	0.210212	0.0378295	0.158657	0.349986	0.44773
389	-13.5768	-27.5519	13.975	0.315582	0.0562223	0.0606614	0.111949	0.0232791	0.0037452	0.0165936	0.00153402	0.550231	0.0493032	0.100881	0.358059	0.326359
390	-10.2275	-28.1265	17.899	0.445435	0.0825789	0.0606614	0.0361755	0.0232791	0.0037452	0.14329	0.0235971	0.058489	0.0493032	0.100881	0.432778	0.121787
391	-12.0497	-27.2162	15.1665	0.585867	0.105201	0.185955	0.0361755	0.0571862	0.0315387	0.14329	0.0872302	0.058489	0.0493032	0.100881	0.238628	0.175505
392	-16.1683	-28.7571	12.5888	0.585867	0.115012	0.185955	0.0361755	0.120809	0.147217	0.14329	0.199435	0.058489	0.00575628	0.100881	0.238628	0.175505
393	-7.39765	-23.0861	15.6884	0.631006	0.0357129	0.0334483	0.0361755	0.244744	0.0360542	0.14329	0.199435	0.058489	0.0026532	0.0130573	0.310281	0.0587127
394	-7.18034	-23.2756	16.0952	0.538982	0.0274463	0.0334483	0.0361755	0.244744	0.0360542	0.0285824	0.199435	0.126749	0.0018437	0.0278994	0.426544	0.0344736
395	-6.73274	-22.8479	16.1151	0.603459	0.0479053	0.114107	0.0361755	0.435961	0.00792668	0.0285824	0.0376597	0.0122558	0.0119118	0.0278994	0.379029	0.0175112
396	-6.44052	-22.9275	16.4869	0.395761	0.0235302	0.0354564	0.0361755	0.371129	0.00792668	0.0285824	0.00927981	0.178279	0.014912	0.0179358	0.577556	0.0266832
397	-13.5837	-24.1395	10.5558	0.545158	0.0381152	0.0755136	0.0993646	0.371129	0.223621	0.0621881	0.394489	0.0190519	0.014912	0.0179358	0.418086	0.036756
398	-10.9541	-26.7206	15.7664	0.298221	0.0148611	0.0755136	0.0511019	0.291495	0.0233916	0.0173828	0.16134	0.0425863	0.0321944	0.0853882	0.228708	0.473071
399	-10.3092	-24.0311	13.7218	0.647695	0.0421671	0.279214	0.0511019	0.324059	0.0233916	0.0173828	0.16134	0.0425863	0.0321944	0.026281	0.0107261	0.341579
400	-17.3666	-27.7221	10.3555	0.177282	0.0551808	0.279214	0.291507	0.163156	0.0233916	0.0836347	0.16134	0.237969	0.0146749	0.026281	0.337477	0.485241
401	-17.8817	-25.8509	7.96924	0.537797	0.0827706	0.279214	0.282024	0.155761	0.0233916	0.0836347	0.16134	0.237969	0.0901944	0.178677	0.449747	0.0124555
402	-15.2335	-25.9529	10.7195	0.545806	0.0614229	0.0333132	0.282024	0.171733	0.131297	0.0836347	0.16134	0.182175	0.0901944	0.102817	0.441553	0.012641
403	-16.1836	-27.7791	11.5955	0.185853	0.038206	0.0333132	0.282024	0.282161	0.131297	0.0303253	0.154766	0.182175	0.0160058	0.0620808	0.319339	0.494808
404	-11.0365	-25.208	14.1716	0.56502	0.0783927	0.0333451	0.00928422	0.282161	0.131297	0.0325416	0.0417788	0.182175	0.0180098	0.145759	0.128677	0.306304
405	-14.9426	-24.5677	9.6251	0.526621	0.0584555	0.212805	0.0201704	0.282161	0.131297	0.146153	0.0417788	0.182175	0.020375	0.314019	0.342156	0.131223
406	-15.9739	-23.6371	7.66322	0.559695	0.0173864	0.212805	0.0201704	0.595746	0.131297	0.139425	0.0417788	0.0283484	0.104601	0.314019	0.380715	0.0595899
407	-13.8931	-23.0806	9.18749	0.496905	0.0302866	0.0532334	0.0362157	0.595746	0.194237	0.139425	0.0138771	0.089799	0.0648207	0.23551	0.466099	0.0369967
408	-11.1824	-25.1748	13.9923	0.680127	0.0142306	0.0973977	0.0362157	0.238277	0.194237	0.0300573	0.0138771	0.089799	0.016633	0.241942	0.289106	0.030767
409	-13.8598	-25.488	11.6281	0.37722	0.0260094	0.0973977	0.0525079	0.238277	0.194237	0.0300573	0.221309	0.0873036	0.114863	0.147123	0.604794	0.0179858
410	-10.3375	-24.0263	13.6888	0.569377	0.0660247	0.0973977	0.0525079	0.275421	0.0171237	0.0300573	0.200126	0.00237658	0.114863	0.147123	0.343877	0.086746
411	-11.01	-23.4686	12.4585	0.694702	0.0248067	0.0973977	0.0525079	0.338142	0.0770538	0.102268	0.200126	0.0314701	0.187494	0.0147789	0.243798	0.0615002
412	-18.2762	-25.1239	6.84776	0.400858	0.0248067	0.0682332	0.0609958	0.442452	0.176805	0.125525	0.200126	0.21286	0.130065	0.245255	0.429135	0.170007
413	-17.894	-28.4133	10.5193	0.292313	0.0565582	0.212466	0.0609958	0.0569812	0.176805	0.0486104	0.200126	0.13211	0.130065	0.245255	0.596587	0.111101
414	-16.694	-26.7008	10.0068	0.245962	0.0310478	0.102401	0.0969156	0.432347	0.0518713	0.0575641	0.211362	0.13211	0.169611	0.0859899	0.182022	0.572017
415	-14.0305	-23.6258	9.59528	0.562827	0.0378641	0.20052	0.0969156	0.45149	0.0518713	0.0575641	0.211362	0.0941731	0.022124	0.188488	0.167552	0.269622
416	-12.16	-26.2828	14.1228	0.264323	0.0614761	0.20052	0.0316266	0.278965	0.0518713	0.0575641	0.0260863	0.0222705	0.0906321	0.138606	0.233983	0.501694
417	-12.4633	-25.5843	13.121	0.316601	0.071814	0.0134198	0.0246084	0.332863	0.0518713	0.159256	0.0260863	0.0855743	0.0906321	0.203673	0.346722	0.336676
418	-10.657	-24.3535	13.6965	0.599054	0.0699773	0.0134198	0.0103152	0.223868	0.0440009	0.159256	0.207403	0.066234	0.00410221	0.203673	0.0667242	0.334222
419	-11.58	-25.406	13.826	0.51665	0.00912392	0.0134198	0.0103152	0.411946	0.0440009	0.159256	0.0802007	0.0197614	0.0376029	0.203673	0.291223	0.192128
420	-8.01954	-23.4743	15.4548	0.567563	0.0233613	0.264526	0.0414661	0.246069	0.0355707	0.0610587	0.0802007	0.0197614	0.041559	0.0128495	0.319921	0.112516
421	-14.4974	-22.756	8.2586	0.587081	0.0252182	0.264526	0.0414661	0.586713	0.0355707	0.154803	0.0802007	0.0549442	0.041559	0.26104	0.361036	0.0518831
422	-9.78011	-23.4052	13.6251	0.496889	0.0319022	0.0265012	0.0414661	0.387442	0.00179434	0.0628318	0.0802007	0.0746532	0.041559	0.26104	0.249884	0.253227
423	-11.5085	-24.961	13.4524	0.496889	0.0155199	0.024602	0.00192124	0.387442	0.050527	0.0628318	0.0266083	0.0746532	0.12151	0.26104	0.249884	0.253227
424	-8.39428	-24.4003	16.0061	0.450958	0.053688	0.024602	0.00809018	0.409059	0.050527	0.0628318	0.0366297	0.0338377	0.0581313	0.0338977	0.38055	0.168492
425	-6.57278	-24.3725	17.7997	0.569451	0.0631579	0.000596153	0.0106924	0.246958	0.050527	0.0695205	0.0259942	0.0338377	0.056749	0.0338977	0.381013	0.0495359
426	-3.50003	-22.2848	18.7848	0.628927	0.0197661	0.000596153	0.0106924	0.256221	0.0414226	0.0323211	0.0259942	0.0338377	0.0386759	0.0338977	0.316363	0.0547097
427	-7.62817	-24.8654	17.2372	0.870164	0.0745908	0.000215145	0.0119275	0.256221	0.0414226	0.0323211	0.11503	0.0154738	0.0670802	0.0338977	0.0541413	0.0756947
428	-7.97409	-23.6874	15.7133	0.762151	0.0440487	0.000215145	0.121899	0.256221	0.0598117	0.160442	0.11503	0.00429597	0.00470828	0.0338977	0.0575276	0.180321
429	-9.80425	-25.1886	15.3844	0.786519	0.0818576	0.000215145	0.121899	0.256221	0.00990627	0.160442	0.0564497	0.0656061	0.046969	0.0338977	0.0593669	0.154114
430	-9.63843	-24.2792	14.6408	0.47911	0.0715476	0.000215145	0.0470995	0.257365	0.00990627	0.160442	0.0703029	0.0656061	0.00707941	0.218259	0.138476	0.382415
431	-11.8978	-24.3769	12.4791	0.684356	0.0338219	0.000215145	0.152769	0.257365	0.214459	0.160442	0.0703029	0.114229	0.0465152	0.0738728	0.197798	0.117846
432	-10.0518	-24.2152	14.1634	0.599939	0.018382	0.030027	0.152769	0.3063	0.0466225	0.160442	0.0703029	0.114229	0.0519738	0.00450912	0.230299	0.169762
433	-11.8892	-25.5681	13.6789	0.330455	0.0323383	0.208396	0.0257383	0.3063	0.0466225	0.160442	0.0703029	0.137371	0.0038453	0.0126526	0.259592	0.409953
434	-14.8842	-27.6642	12.78	0.27456	0.0723342	0.208396	0.232273	0.138537	0.0466225	0.0253337	0.119734	0.137371	0.0397897	0.0735084	0.215683	0.509756
435	-14.9471	-26.7207	11.7736	0.235749	0.0610189	0.259964	0.232273	0.138537	0.0466225	0.00639402	0.0877932	0.137371	0.0397897	0.184777	0.555951	0.2083
436	-13.3796	-27.8783	14.4987	0.552226	0.147554	0.0513534	0.232273	0.138537	0.0466225	0.0057813	0.014183	0.0904587	0.0104895	0.184777	0.0931229	0.354651
437	-9.37037	-25.4258	16.0555	0.634703	0.0382645	0.0513534	0.232273	0.106048	0.0466225	0.0468905	0.014183	0.0274458	0.0104895	0.192785	0.107031	0.258266
438	-6.67159	-24.9001	18.2285	0.512976	0.0345361	0.033421	0.0185426	0.14878	0.0136761	0.0443496	0.19447	0.0274458	0.00077561	0.0330488	0.0265711	0.460453
439	-7.42718	-24.465	17.0379	0.44034	0.0414373	0.0868491	0.0185426	0.14878	0.0136761	0.0136801	0.19447	0.116854	0.00077561	0.0330488	0.419507	0.140153
440	-8.82108	-25.403	16.5819	0.526927	0.0777147	0.0868491	0.0185426	0.162878	0.0149203	0.11622	0.0378408	0.116854	0.0594788	0.0224128	0.175468	0.297605
441	-16.8558	-24.6908	7.83504	0.379209	0.0670583	0.0868491	0.0185426	0.529818	0.0149203	0.11622	0.267843	0.116854	0.120916	0.249373	0.406615	0.214175
442	-14.8169	-24.6712	9.8543	0.376953	0.0389911	0.0868491	0.0185426	0.450836	0.0149203	0.11622	0.201021	0.116854	0.0928624	0.249373	0.217484	0.405563
443	-10.2903	-25.2238	14.9334	0.524617	0.100701	0.0390802	0.0185426	0.153236	0.0149203	0.11622	0.0894042	0.0578156	0.0392622	0.249373	0.256064	0.219319
444	-8.11711	-23.9016	15.7845	0.613919	0.0533745	0.0310932	0.0185426	0.153236	0.00145758	0.11622	0.0730791	0.0578156	0.0392622	0.249373	0.169724	0.216357
445	-7.34458	-24.3554	17.0108	0.436317	0.0224084	0.0937993	0.0185426	0.253251	0.00570936	0.11622	0.0730791	0.0578156	0.0116336	0.0183581	0.241556	0.322128
446	-7.30318	-23.0275	15.7243	0.691061	0.0313328	0.111616	0.116062	0.253251	0.0101019	0.11622	0.0730791	0.0578156	0.0116336	0.0183581	0.187385	0.121554
447	-8.40917	-25.3083	16.8991	0.591461	0.0711036	0.0170341	0.0660395	0.253251	0.0101019	0.141554	0.0730791	0.0115144	0.00331688	0.0349941	0.153206	0.255334
448	-12.4017	-26.3208	13.9191	0.405609	0.0538779	0.291477	0.0660395	0.09595	0.0364582	0.141554	0.0730791	0.0115144	0.143615	0.0664286	0.441187	0.153204
449	-16.7271	-26.7192	9.9921	0.391329	0.0538779	0.291477	0.293964	0.09595	0.0826305	0.141554	0.00286565	0.158305	0.120784	0.131281	0.535255	0.0734153
450	-9.74228	-24.5834	14.8411	0.397813	0.0716583	0.0230865	0.045354	0.278178	0.0172027	0.0736438	0.0152835	0.158305	0.120784	0.084295	0.527555	0.0746317
451	-8.39209	-24.7966	16.4045	0.340645	0.0266732	0.0573523	0.0467066	0.266207	0.0629474	0.0474438	0.0152835	0.0705676	0.0539746	0.084295	0.360782	0.298573
452	-11.9839	-26.9131	14.9291	0.168957	0.063868	0.106448	0.0467066	0.300543	0.0629474	0.0429409	0.0152835	0.0705676	0.0853859	0.084295	0.449604	0.381439
453	-9.95911	-27.1007	17.1416	0.221756	0.0398046	0.106448	0.0467066	0.128836	0.0823514	0.072072	0.0152835	0.0705676	0.0113778	0.084295	0.423869	0.354374
454	-8.67649	-25.2875	16.611	0.389637	0.0459767	0.106448	0.0467066	0.153453	0.0823514	0.072072	0.0426481	0.0654717	0.0113778	0.084295	0.406246	0.204117
