Iteration	Posterior	Likelihood	Prior	allopatry	clock_bg	d[1][2]	d[1][3]	d[2][1]	d[2][3]	d[3][1]	d[3][2]	e[1]	e[2]	e[3]	subset_sympatry	widespread_sympatry
305	-21.4187	-26.7312	5.31253	0.642629	0.0472787	0.0707038	0.0707038	0.0707038	0.0707038	0.0707038	0.0707038	0.110855	0.110855	0.110855	0.220939	0.136431
306	-22.1926	-27.0255	4.8329	0.540264	0.0690555	0.0845523	0.0845523	0.0845523	0.0845523	0.0845523	0.0845523	0.123192	0.123192	0.123192	0.284225	0.175511
307	-21.3771	-26.8348	5.4577	0.540264	0.0607122	0.148803	0.148803	0.148803	0.148803	0.148803	0.148803	0.00480521	0.00480521	0.00480521	0.284225	0.175511
308	-27.5357	-26.6105	-0.925187	0.590441	0.0562515	0.689166	0.689166	0.689166	0.689166	0.689166	0.689166	0.107192	0.107192	0.107192	0.0847496	0.324809
309	-18.7768	-25.2028	6.42605	0.668132	0.0420567	0.0691733	0.0691733	0.0691733	0.0691733	0.0691733	0.0691733	0.00625563	0.00625563	0.00625563	0.23527	0.0965979
310	-19.5812	-26.6129	7.03177	0.384167	0.0280732	0.0225847	0.0225847	0.0225847	0.0225847	0.0225847	0.0225847	0.00625563	0.00625563	0.00625563	0.408024	0.207809
311	-20.1934	-26.9758	6.78242	0.384167	0.0282879	0.0314099	0.0314099	0.0314099	0.0314099	0.0314099	0.0314099	0.0221507	0.0221507	0.0221507	0.408024	0.207809
312	-20.3899	-26.9601	6.57024	0.401636	0.0425774	0.0383379	0.0383379	0.0383379	0.0383379	0.0383379	0.0383379	0.0221507	0.0221507	0.0221507	0.271651	0.326713
313	-20.221	-25.591	5.37	0.647298	0.0301725	0.164886	0.164886	0.164886	0.164886	0.164886	0.164886	0.0280314	0.0280314	0.0280314	0.160123	0.192579
314	-22.0028	-26.6524	4.6496	0.76081	0.0238952	0.148222	0.148222	0.148222	0.148222	0.148222	0.148222	0.123013	0.123013	0.123013	0.10859	0.1306
315	-20.2831	-26.8156	6.53252	0.685089	0.0185412	0.0542383	0.0542383	0.0542383	0.0542383	0.0542383	0.0542383	0.0340587	0.0340587	0.0340587	0.189154	0.125758
316	-21.0007	-26.391	5.39034	0.454102	0.015442	0.189143	0.189143	0.189143	0.189143	0.189143	0.189143	0.0164718	0.0164718	0.0164718	0.454557	0.0913405
317	-21.0808	-27.6128	6.53201	0.525879	0.0657325	0.0118425	0.0118425	0.0118425	0.0118425	0.0118425	0.0118425	0.0293146	0.0293146	0.0293146	0.368343	0.105778
318	-23.0232	-27.9892	4.96603	0.232431	0.0218054	0.239278	0.239278	0.239278	0.239278	0.239278	0.239278	0.00240344	0.00240344	0.00240344	0.489464	0.278105
319	-21.4274	-28.3919	6.96453	0.212637	0.0199031	0.0207493	0.0207493	0.0207493	0.0207493	0.0207493	0.0207493	0.0229849	0.0229849	0.0229849	0.532942	0.254421
320	-22.3575	-27.6063	5.24886	0.647305	0.0855882	0.126631	0.126631	0.126631	0.126631	0.126631	0.126631	0.0229849	0.0229849	0.0229849	0.18337	0.169325
321	-19.2894	-25.5948	6.30533	0.492746	0.0315106	0.0933675	0.0933675	0.0933675	0.0933675	0.0933675	0.0933675	0.00467885	0.00467885	0.00467885	0.412008	0.0952461
322	-19.1999	-25.1861	5.98621	0.649817	0.0409487	0.0933675	0.0933675	0.0933675	0.0933675	0.0933675	0.0933675	0.0271534	0.0271534	0.0271534	0.312804	0.0373787
323	-17.7119	-24.8472	7.1353	0.773099	0.024134	0.0215392	0.0215392	0.0215392	0.0215392	0.0215392	0.0215392	0.000886663	0.000886663	0.000886663	0.17361	0.0532914
324	-18.7023	-25.4558	6.7535	0.766127	0.0298338	0.0476619	0.0476619	0.0476619	0.0476619	0.0476619	0.0476619	0.00724467	0.00724467	0.00724467	0.0486229	0.185251
325	-20.2378	-25.6905	5.45265	0.766127	0.0524448	0.156794	0.156794	0.156794	0.156794	0.156794	0.156794	0.00558634	0.00558634	0.00558634	0.0486229	0.185251
326	-19.8139	-25.4406	5.62677	0.668938	0.0319129	0.137603	0.137603	0.137603	0.137603	0.137603	0.137603	0.0278974	0.0278974	0.0278974	0.169312	0.16175
327	-20.8669	-26.816	5.94909	0.42572	0.0453715	0.108975	0.108975	0.108975	0.108975	0.108975	0.108975	0.0108341	0.0108341	0.0108341	0.293699	0.280582
328	-24.8041	-28.8402	4.03613	0.27936	0.0764125	0.110722	0.110722	0.110722	0.110722	0.110722	0.110722	0.169343	0.169343	0.169343	0.133509	0.587131
329	-23.0659	-27.029	3.96302	0.552306	0.0738955	0.128001	0.128001	0.128001	0.128001	0.128001	0.128001	0.161892	0.161892	0.161892	0.249111	0.198584
330	-22.5869	-27.5441	4.95718	0.387858	0.0584974	0.128001	0.128001	0.128001	0.128001	0.128001	0.128001	0.0778738	0.0778738	0.0778738	0.17085	0.441292
331	-22.8084	-28.0256	5.21726	0.269108	0.0466033	0.113887	0.113887	0.113887	0.113887	0.113887	0.113887	0.0778738	0.0778738	0.0778738	0.29111	0.439781
332	-21.8573	-28.3791	6.52181	0.378896	0.0571875	0.0434085	0.0434085	0.0434085	0.0434085	0.0434085	0.0434085	0.00731317	0.00731317	0.00731317	0.0517147	0.569389
333	-22.9765	-28.1881	5.21161	0.388426	0.0304754	0.207369	0.207369	0.207369	0.207369	0.207369	0.207369	0.00108527	0.00108527	0.00108527	0.0522582	0.559316
334	-22.6556	-28.0481	5.39246	0.388426	0.0336284	0.117678	0.117678	0.117678	0.117678	0.117678	0.117678	0.0695387	0.0695387	0.0695387	0.0522582	0.559316
335	-21.6328	-25.7506	4.1178	0.485045	0.0265222	0.278333	0.278333	0.278333	0.278333	0.278333	0.278333	0.0434554	0.0434554	0.0434554	0.422048	0.0929068
336	-21.0275	-27.7974	6.76984	0.360078	0.0484651	0.0174525	0.0174525	0.0174525	0.0174525	0.0174525	0.0174525	0.0171889	0.0171889	0.0171889	0.16004	0.479883
337	-21.5544	-27.4791	5.92467	0.47065	0.063008	0.0858492	0.0858492	0.0858492	0.0858492	0.0858492	0.0858492	0.0187662	0.0187662	0.0187662	0.132386	0.396964
338	-22.7269	-29.7068	6.97997	0.0993367	0.016808	0.0324607	0.0324607	0.0324607	0.0324607	0.0324607	0.0324607	0.0128249	0.0128249	0.0128249	0.586956	0.313708
339	-25.139	-30.0836	4.94459	0.225278	0.0134175	0.0584369	0.0584369	0.0584369	0.0584369	0.0584369	0.0584369	0.193777	0.193777	0.193777	0.425208	0.349514
340	-22.2548	-28.7367	6.48193	0.279733	0.0191295	0.063118	0.063118	0.063118	0.063118	0.063118	0.063118	0.02965	0.02965	0.02965	0.286266	0.434001
341	-25.8503	-27.4954	1.64507	0.296073	0.0421373	0.413113	0.413113	0.413113	0.413113	0.413113	0.413113	0.140333	0.140333	0.140333	0.374938	0.328989
342	-26.1282	-28.4083	2.28004	0.428325	0.0693629	0.413113	0.413113	0.413113	0.413113	0.413113	0.413113	0.0496096	0.0496096	0.0496096	0.136186	0.435488
343	-20.0779	-26.0261	5.94817	0.606014	0.0357264	0.114675	0.114675	0.114675	0.114675	0.114675	0.114675	0.0148714	0.0148714	0.0148714	0.0938568	0.300129
344	-19.0923	-25.2851	6.19277	0.76398	0.0465209	0.0656474	0.0656474	0.0656474	0.0656474	0.0656474	0.0656474	0.0286445	0.0286445	0.0286445	0.157419	0.078601
345	-20.3392	-25.3879	5.04868	0.537135	0.0348148	0.176872	0.176872	0.176872	0.176872	0.176872	0.176872	0.043535	0.043535	0.043535	0.439896	0.0229685
346	-22.3901	-27.2074	4.8173	0.906944	0.0986479	0.133048	0.133048	0.133048	0.133048	0.133048	0.133048	0.0466647	0.0466647	0.0466647	0.0652823	0.0277735
347	-21.9113	-27.0753	5.16394	0.521564	0.063983	0.133048	0.133048	0.133048	0.133048	0.133048	0.133048	0.0466647	0.0466647	0.0466647	0.105582	0.372854
348	-19.9184	-25.7339	5.81548	0.687279	0.0367431	0.0801133	0.0801133	0.0801133	0.0801133	0.0801133	0.0801133	0.0616861	0.0616861	0.0616861	0.260477	0.0522443
349	-21.8178	-26.5993	4.78151	0.72763	0.0279979	0.117024	0.117024	0.117024	0.117024	0.117024	0.117024	0.136918	0.136918	0.136918	0.212029	0.0603418
350	-22.2229	-27.1375	4.91464	0.438466	0.0462695	0.157982	0.157982	0.157982	0.157982	0.157982	0.157982	0.0643755	0.0643755	0.0643755	0.122904	0.43863
351	-23.4565	-26.0134	2.55684	0.529328	0.0446297	0.430362	0.430362	0.430362	0.430362	0.430362	0.430362	0.0294149	0.0294149	0.0294149	0.289513	0.18116
352	-25.3106	-26.4908	1.18019	0.455188	0.0138301	0.549397	0.549397	0.549397	0.549397	0.549397	0.549397	0.0788445	0.0788445	0.0788445	0.510459	0.0343528
353	-23.0206	-28.5635	5.54283	0.267418	0.0350022	0.0908938	0.0908938	0.0908938	0.0908938	0.0908938	0.0908938	0.0799113	0.0799113	0.0799113	0.212768	0.519814
354	-23.7416	-29.0029	5.26127	0.19503	0.0567762	0.0488832	0.0488832	0.0488832	0.0488832	0.0488832	0.0488832	0.128303	0.128303	0.128303	0.295218	0.509752
355	-24.2625	-29.2719	5.00943	0.234461	0.0758854	0.101285	0.101285	0.101285	0.101285	0.101285	0.101285	0.0819775	0.0819775	0.0819775	0.152727	0.612813
356	-21.5122	-27.1734	5.66115	0.695984	0.0380789	0.0606412	0.0606412	0.0606412	0.0606412	0.0606412	0.0606412	0.0952555	0.0952555	0.0952555	0.0606518	0.243364
357	-24.4493	-27.1314	2.68212	0.481226	0.0361337	0.360489	0.360489	0.360489	0.360489	0.360489	0.360489	0.0952555	0.0952555	0.0952555	0.0419366	0.476838
358	-22.1615	-25.7432	3.5817	0.55127	0.0362339	0.34683	0.34683	0.34683	0.34683	0.34683	0.34683	0.0188561	0.0188561	0.0188561	0.257535	0.191195
359	-26.0239	-26.9545	0.930617	0.384432	0.0351348	0.373337	0.373337	0.373337	0.373337	0.373337	0.373337	0.258557	0.258557	0.258557	0.353287	0.262281
360	-22.3268	-26.3069	3.98009	0.78447	0.0719413	0.13809	0.13809	0.13809	0.13809	0.13809	0.13809	0.15205	0.15205	0.15205	0.158615	0.0569146
361	-20.781	-27.0425	6.26154	0.507054	0.0641383	0.0288425	0.0288425	0.0288425	0.0288425	0.0288425	0.0288425	0.0409553	0.0409553	0.0409553	0.281647	0.211299
362	-22.1132	-27.814	5.70078	0.408284	0.014289	0.110111	0.110111	0.110111	0.110111	0.110111	0.110111	0.0656127	0.0656127	0.0656127	0.406456	0.18526
363	-19.3641	-26.2502	6.88609	0.560837	0.0259694	0.0412503	0.0412503	0.0412503	0.0412503	0.0412503	0.0412503	0.00426201	0.00426201	0.00426201	0.146203	0.29296
364	-21.7379	-27.6293	5.89134	0.275703	0.0449463	0.0494052	0.0494052	0.0494052	0.0494052	0.0494052	0.0494052	0.0766048	0.0766048	0.0766048	0.498549	0.225748
365	-21.054	-26.4695	5.41548	0.627357	0.0685233	0.11103	0.11103	0.11103	0.11103	0.11103	0.11103	0.0389885	0.0389885	0.0389885	0.187294	0.185349
366	-22.8148	-27.3139	4.49907	0.436489	0.0691088	0.109993	0.109993	0.109993	0.109993	0.109993	0.109993	0.131081	0.131081	0.131081	0.283226	0.280284
367	-22.0317	-26.8378	4.80609	0.303804	0.0176909	0.2513	0.2513	0.2513	0.2513	0.2513	0.2513	0.0104904	0.0104904	0.0104904	0.587436	0.10876
368	-25.1005	-30.0664	4.96589	0.205998	0.0186713	0.224364	0.224364	0.224364	0.224364	0.224364	0.224364	0.0204661	0.0204661	0.0204661	0.22034	0.573662
369	-21.8388	-26.7895	4.95067	0.414229	0.035839	0.113252	0.113252	0.113252	0.113252	0.113252	0.113252	0.115932	0.115932	0.115932	0.443069	0.142702
370	-21.9348	-26.4327	4.49796	0.414764	0.0484376	0.148857	0.148857	0.148857	0.148857	0.148857	0.148857	0.113	0.113	0.113	0.49793	0.0873057
371	-19.0384	-25.2806	6.24221	0.574817	0.0340271	0.0889459	0.0889459	0.0889459	0.0889459	0.0889459	0.0889459	0.0128958	0.0128958	0.0128958	0.361754	0.0634289
372	-21.6639	-25.8764	4.21256	0.538369	0.0495919	0.27801	0.27801	0.27801	0.27801	0.27801	0.27801	0.0112322	0.0112322	0.0112322	0.398425	0.063205
373	-25.0656	-29.6998	4.63416	0.139673	0.103907	0.0875811	0.0875811	0.0875811	0.0875811	0.0875811	0.0875811	0.105186	0.105186	0.105186	0.540971	0.319355
374	-22.5105	-27.7951	5.28466	0.383611	0.0390163	0.0874222	0.0874222	0.0874222	0.0874222	0.0874222	0.0874222	0.105186	0.105186	0.105186	0.193289	0.4231
375	-22.874	-27.3414	4.46737	0.437103	0.072537	0.0973362	0.0973362	0.0973362	0.0973362	0.0973362	0.0973362	0.14348	0.14348	0.14348	0.382959	0.179938
376	-22.4826	-26.5237	4.0411	0.498968	0.0479915	0.146302	0.146302	0.146302	0.146302	0.146302	0.146302	0.161686	0.161686	0.161686	0.373302	0.12773
377	-20.8739	-25.1244	4.25049	0.774528	0.0363448	0.285867	0.285867	0.285867	0.285867	0.285867	0.285867	0.0128295	0.0128295	0.0128295	0.067602	0.15787
378	-20.8208	-26.3639	5.54311	0.600786	0.0573335	0.1124	0.1124	0.1124	0.1124	0.1124	0.1124	0.0360462	0.0360462	0.0360462	0.116827	0.282387
379	-21.8133	-27.9911	6.17783	0.301348	0.0445873	0.085964	0.085964	0.085964	0.085964	0.085964	0.085964	0.0117561	0.0117561	0.0117561	0.291587	0.407065
380	-20.46	-26.1646	5.70457	0.479608	0.0240464	0.14292	0.14292	0.14292	0.14292	0.14292	0.14292	0.0226668	0.0226668	0.0226668	0.337607	0.182784
381	-22.0237	-26.1285	4.10482	0.551883	0.0476431	0.262217	0.262217	0.262217	0.262217	0.262217	0.262217	0.0397484	0.0397484	0.0397484	0.217757	0.23036
382	-21.6532	-27.4381	5.78494	0.491454	0.0238139	0.106504	0.106504	0.106504	0.106504	0.106504	0.106504	0.0512783	0.0512783	0.0512783	0.11803	0.390515
383	-21.9186	-26.7887	4.87013	0.497935	0.030533	0.191266	0.191266	0.191266	0.191266	0.191266	0.191266	0.0512783	0.0512783	0.0512783	0.121045	0.38102
384	-22.9961	-26.8364	3.84027	0.352887	0.030533	0.220453	0.220453	0.220453	0.220453	0.220453	0.220453	0.125077	0.125077	0.125077	0.459891	0.187223
385	-22.8408	-27.8085	4.9677	0.283413	0.010595	0.224165	0.224165	0.224165	0.224165	0.224165	0.224165	0.0285597	0.0285597	0.0285597	0.59835	0.118237
386	-25.4362	-31.9366	6.5004	0.131985	0.00940146	0.0727335	0.0727335	0.0727335	0.0727335	0.0727335	0.0727335	0.0279153	0.0279153	0.0279153	0.314219	0.553795
387	-23.175	-28.0872	4.91216	0.202855	0.0521615	0.133591	0.133591	0.133591	0.133591	0.133591	0.133591	0.083121	0.083121	0.083121	0.498768	0.298377
388	-21.3798	-28.1498	6.7701	0.256684	0.0423457	0.013537	0.013537	0.013537	0.013537	0.013537	0.013537	0.027198	0.027198	0.027198	0.417239	0.326078
389	-22.52	-25.8426	3.32258	0.611092	0.0521135	0.282358	0.282358	0.282358	0.282358	0.282358	0.282358	0.0933607	0.0933607	0.0933607	0.232512	0.156395
390	-25.1634	-25.2254	0.062016	0.816365	0.0434135	0.653025	0.653025	0.653025	0.653025	0.653025	0.653025	0.05745	0.05745	0.05745	0.0220072	0.161628
391	-20.8268	-25.5348	4.70798	0.679039	0.050768	0.181074	0.181074	0.181074	0.181074	0.181074	0.181074	0.05745	0.05745	0.05745	0.203215	0.117746
392	-21.892	-25.692	3.80003	0.475931	0.0305627	0.286905	0.286905	0.286905	0.286905	0.286905	0.286905	0.0626204	0.0626204	0.0626204	0.462049	0.0620205
393	-22.7378	-27.595	4.85723	0.427809	0.014587	0.206051	0.206051	0.206051	0.206051	0.206051	0.206051	0.0537296	0.0537296	0.0537296	0.313843	0.258348
394	-20.412	-25.6541	5.24211	0.578171	0.023855	0.206051	0.206051	0.206051	0.206051	0.206051	0.206051	0.0059737	0.0059737	0.0059737	0.252431	0.169398
395	-19.1786	-25.8536	6.675	0.665051	0.0524846	0.035249	0.035249	0.035249	0.035249	0.035249	0.035249	0.00485665	0.00485665	0.00485665	0.140096	0.194853
396	-23.1125	-28.1387	5.02618	0.200659	0.0489218	0.0723698	0.0723698	0.0723698	0.0723698	0.0723698	0.0723698	0.136181	0.136181	0.136181	0.520799	0.278542
397	-29.6609	-30.9913	1.33041	0.308559	0.095247	0.471914	0.471914	0.471914	0.471914	0.471914	0.471914	0.0598877	0.0598877	0.0598877	0.26312	0.428321
398	-21.9278	-28.1657	6.23782	0.187012	0.0359842	0.0545202	0.0545202	0.0545202	0.0545202	0.0545202	0.0545202	0.045804	0.045804	0.045804	0.491256	0.321732
399	-19.7134	-26.0732	6.3598	0.715768	0.0321231	0.06959	0.06959	0.06959	0.06959	0.06959	0.06959	0.022397	0.022397	0.022397	0.00217439	0.282058
400	-20.2017	-26.2063	6.00465	0.671283	0.0601555	0.0856815	0.0856815	0.0856815	0.0856815	0.0856815	0.0856815	0.0137885	0.0137885	0.0137885	0.113668	0.215049
401	-20.2773	-26.4088	6.13153	0.581307	0.0601555	0.0574991	0.0574991	0.0574991	0.0574991	0.0574991	0.0574991	0.0292829	0.0292829	0.0292829	0.166193	0.252501
402	-24.4487	-28.8659	4.41728	0.59182	0.114749	0.124121	0.124121	0.124121	0.124121	0.124121	0.124121	0.0794934	0.0794934	0.0794934	0.0913336	0.316847
403	-22.5988	-26.6762	4.07735	0.528581	0.0737444	0.199117	0.199117	0.199117	0.199117	0.199117	0.199117	0.0794934	0.0794934	0.0794934	0.448121	0.023298
404	-20.9709	-27.3664	6.39549	0.363437	0.0514478	0.0332477	0.0332477	0.0332477	0.0332477	0.0332477	0.0332477	0.0358463	0.0358463	0.0358463	0.308115	0.328448
405	-23.583	-29.2448	5.66182	0.127992	0.0419717	0.0524289	0.0524289	0.0524289	0.0524289	0.0524289	0.0524289	0.0995073	0.0995073	0.0995073	0.388963	0.483045
406	-24.2796	-26.4784	2.19884	0.486376	0.046284	0.397411	0.397411	0.397411	0.397411	0.397411	0.397411	0.0965108	0.0965108	0.0965108	0.226265	0.287358
407	-23.1292	-28.0012	4.87205	0.262095	0.0558152	0.12056	0.12056	0.12056	0.12056	0.12056	0.12056	0.0965108	0.0965108	0.0965108	0.341634	0.396271
408	-21.75	-26.9044	5.15448	0.410534	0.0312221	0.113236	0.113236	0.113236	0.113236	0.113236	0.113236	0.100184	0.100184	0.100184	0.401738	0.187728
409	-19.1697	-26.0948	6.92505	0.476793	0.0312378	0.0226195	0.0226195	0.0226195	0.0226195	0.0226195	0.0226195	0.0137275	0.0137275	0.0137275	0.466577	0.0566302
410	-22.7816	-29.4986	6.71698	0.246497	0.0365038	0.010332	0.010332	0.010332	0.010332	0.010332	0.010332	0.0415562	0.0415562	0.0415562	0.266735	0.486768
411	-20.9821	-26.7012	5.71917	0.614765	0.0274184	0.0857234	0.0857234	0.0857234	0.0857234	0.0857234	0.0857234	0.0750317	0.0750317	0.0750317	0.196643	0.188592
412	-21.5987	-25.4612	3.86243	0.771666	0.0435073	0.304864	0.304864	0.304864	0.304864	0.304864	0.304864	0.0254763	0.0254763	0.0254763	0.021171	0.207163
413	-19.6503	-26.0358	6.38555	0.508639	0.0268195	0.0632325	0.0632325	0.0632325	0.0632325	0.0632325	0.0632325	0.0314835	0.0314835	0.0314835	0.424985	0.0663768
414	-19.339	-25.7892	6.45023	0.73499	0.0363023	0.0472819	0.0472819	0.0472819	0.0472819	0.0472819	0.0472819	0.0314835	0.0314835	0.0314835	0.130238	0.134772
415	-20.1336	-25.6943	5.56069	0.697142	0.052279	0.104296	0.104296	0.104296	0.104296	0.104296	0.104296	0.0474458	0.0474458	0.0474458	0.148838	0.154019
416	-20.3367	-25.9793	5.64267	0.67888	0.052279	0.103458	0.103458	0.103458	0.103458	0.103458	0.103458	0.0400865	0.0400865	0.0400865	0.0644986	0.256622
417	-21.0534	-26.6245	5.57113	0.583762	0.0541536	0.108737	0.108737	0.108737	0.108737	0.108737	0.108737	0.0400865	0.0400865	0.0400865	0.0256102	0.390628
418	-20.3829	-26.1678	5.78491	0.505937	0.0302234	0.111289	0.111289	0.111289	0.111289	0.111289	0.111289	0.0400865	0.0400865	0.0400865	0.29376	0.200303
419	-20.9088	-26.7796	5.87082	0.512113	0.0687335	0.0641883	0.0641883	0.0641883	0.0641883	0.0641883	0.0641883	0.0400865	0.0400865	0.0400865	0.285139	0.202748
420	-20.9308	-27.8097	6.87882	0.462753	0.0237004	0.0283936	0.0283936	0.0283936	0.0283936	0.0283936	0.0283936	0.0201148	0.0201148	0.0201148	0.141501	0.395747
421	-21.7454	-27.0346	5.28921	0.300421	0.0226262	0.188428	0.188428	0.188428	0.188428	0.188428	0.188428	0.0201148	0.0201148	0.0201148	0.507915	0.191664
422	-22.2026	-26.8253	4.62266	0.332203	0.0293197	0.250632	0.250632	0.250632	0.250632	0.250632	0.250632	0.0178733	0.0178733	0.0178733	0.455857	0.21194
423	-24.9249	-29.8375	4.91258	0.514439	0.0984997	0.0268234	0.0268234	0.0268234	0.0268234	0.0268234	0.0268234	0.14351	0.14351	0.14351	0.200723	0.284838
424	-19.9561	-26.5196	6.56343	0.514532	0.0561655	0.0383471	0.0383471	0.0383471	0.0383471	0.0383471	0.0383471	0.00923431	0.00923431	0.00923431	0.253263	0.232204
425	-20.9762	-26.0045	5.02829	0.767512	0.0719019	0.121067	0.121067	0.121067	0.121067	0.121067	0.121067	0.064292	0.064292	0.064292	0.176785	0.0557031
426	-24.2211	-27.8623	3.64113	0.432829	0.0252527	0.124859	0.124859	0.124859	0.124859	0.124859	0.124859	0.245866	0.245866	0.245866	0.517246	0.0499251
427	-19.2542	-26.0611	6.80689	0.50825	0.020634	0.0440869	0.0440869	0.0440869	0.0440869	0.0440869	0.0440869	0.0146807	0.0146807	0.0146807	0.448463	0.0432861
428	-20.7315	-27.0531	6.32164	0.441884	0.00918499	0.115708	0.115708	0.115708	0.115708	0.115708	0.115708	0.00303294	0.00303294	0.00303294	0.536252	0.0218638
429	-21.8041	-26.8328	5.02875	0.325721	0.0126448	0.240954	0.240954	0.240954	0.240954	0.240954	0.240954	0.00361674	0.00361674	0.00361674	0.645898	0.0283806
430	-19.764	-26.7086	6.94461	0.362016	0.0286134	0.0217411	0.0217411	0.0217411	0.0217411	0.0217411	0.0217411	0.0152749	0.0152749	0.0152749	0.546023	0.091961
431	-19.886	-26.4814	6.59532	0.529092	0.0498892	0.022099	0.022099	0.022099	0.022099	0.022099	0.022099	0.0285698	0.0285698	0.0285698	0.429367	0.0415418
432	-20.7707	-26.2168	5.44604	0.426018	0.0226177	0.143265	0.143265	0.143265	0.143265	0.143265	0.143265	0.0496044	0.0496044	0.0496044	0.523347	0.0506345
433	-23.9223	-29.0363	5.11409	0.179527	0.00816867	0.189379	0.189379	0.189379	0.189379	0.189379	0.189379	0.0511339	0.0511339	0.0511339	0.767761	0.052712
434	-21.3997	-26.6654	5.26574	0.450726	0.0121716	0.199069	0.199069	0.199069	0.199069	0.199069	0.199069	0.0222754	0.0222754	0.0222754	0.519676	0.029598
435	-23.1693	-26.4964	3.32701	0.348149	0.0171191	0.368296	0.368296	0.368296	0.368296	0.368296	0.368296	0.0419737	0.0419737	0.0419737	0.61111	0.0407408
436	-23.2942	-26.3528	3.05861	0.440135	0.0333906	0.320088	0.320088	0.320088	0.320088	0.320088	0.320088	0.100751	0.100751	0.100751	0.343069	0.216796
437	-20.6042	-26.4985	5.89438	0.561578	0.0704669	0.0804231	0.0804231	0.0804231	0.0804231	0.0804231	0.0804231	0.0197627	0.0197627	0.0197627	0.437729	0.000692977
438	-21.8867	-25.929	4.04233	0.488268	0.0528794	0.236451	0.236451	0.236451	0.236451	0.236451	0.236451	0.0665263	0.0665263	0.0665263	0.511076	0.000655833
439	-21.9038	-25.7083	3.80452	0.494082	0.0469385	0.2818	0.2818	0.2818	0.2818	0.2818	0.2818	0.0508999	0.0508999	0.0508999	0.505156	0.000761834
440	-23.1264	-26.7812	3.65486	0.573575	0.0791611	0.16869	0.16869	0.16869	0.16869	0.16869	0.16869	0.146752	0.146752	0.146752	0.354073	0.0723519
441	-19.8692	-25.0504	5.18124	0.777387	0.0434936	0.158229	0.158229	0.158229	0.158229	0.158229	0.158229	0.0402433	0.0402433	0.0402433	0.146608	0.0760054
442	-24.4291	-29.6987	5.26958	0.249137	0.108608	0.073809	0.073809	0.073809	0.073809	0.073809	0.073809	0.0507148	0.0507148	0.0507148	0.494501	0.256362
443	-21.0217	-26.5807	5.55895	0.37546	0.045874	0.127982	0.127982	0.127982	0.127982	0.127982	0.127982	0.0303401	0.0303401	0.0303401	0.480401	0.144139
444	-22.1058	-26.251	4.14524	0.530533	0.0596962	0.216569	0.216569	0.216569	0.216569	0.216569	0.216569	0.0693009	0.0693009	0.0693009	0.361118	0.10835
445	-18.9239	-25.3085	6.38454	0.643499	0.0432155	0.0639386	0.0639386	0.0639386	0.0639386	0.0639386	0.0639386	0.0144822	0.0144822	0.0144822	0.274223	0.0822779
446	-20.7709	-26.5711	5.80016	0.389896	0.0322377	0.124439	0.124439	0.124439	0.124439	0.124439	0.124439	0.0233977	0.0233977	0.0233977	0.378706	0.231398
447	-22.3097	-26.7235	4.4138	0.573536	0.0312934	0.126242	0.126242	0.126242	0.126242	0.126242	0.126242	0.161175	0.161175	0.161175	0.356372	0.0700917
448	-23.6605	-27.3962	3.73567	0.49086	0.0792799	0.126242	0.126242	0.126242	0.126242	0.126242	0.126242	0.181002	0.181002	0.181002	0.305001	0.204139
449	-20.739	-27.2316	6.49262	0.322758	0.04834	0.0303578	0.0303578	0.0303578	0.0303578	0.0303578	0.0303578	0.0321309	0.0321309	0.0321309	0.449097	0.228145
450	-20.6333	-26.856	6.22268	0.39142	0.0505567	0.0680365	0.0680365	0.0680365	0.0680365	0.0680365	0.0680365	0.0192293	0.0192293	0.0192293	0.37588	0.2327
451	-21.4053	-27.6833	6.27808	0.272967	0.0194264	0.0951821	0.0951821	0.0951821	0.0951821	0.0951821	0.0951821	0.0176732	0.0176732	0.0176732	0.465776	0.261257
452	-21.1328	-26.3435	5.21064	0.496023	0.0229685	0.186906	0.186906	0.186906	0.186906	0.186906	0.186906	0.0291519	0.0291519	0.0291519	0.274357	0.22962
453	-19.3443	-25.7615	6.41717	0.490031	0.0229685	0.0833391	0.0833391	0.0833391	0.0833391	0.0833391	0.0833391	0.0120652	0.0120652	0.0120652	0.440315	0.069654
454	-22.201	-26.8802	4.67916	0.792419	0.0855875	0.175475	0.175475	0.175475	0.175475	0.175475	0.175475	0.0311118	0.0311118	0.0311118	0.191108	0.0164732
455	-22.1342	-25.5324	3.39819	0.768528	0.0625193	0.308255	0.308255	0.308255	0.308255	0.308255	0.308255	0.0494968	0.0494968	0.0494968	0.225583	0.00588899
456	-23.7425	-27.3264	3.58386	0.457946	0.0692617	0.117521	0.117521	0.117521	0.117521	0.117521	0.117521	0.214921	0.214921	0.214921	0.447202	0.0948527
457	-22.8847	-27.3649	4.4802	0.458508	0.07149	0.0893212	0.0893212	0.0893212	0.0893212	0.0893212	0.0893212	0.151259	0.151259	0.151259	0.380647	0.160845
458	-21.9789	-26.3699	4.39098	0.540492	0.0471423	0.122591	0.122591	0.122591	0.122591	0.122591	0.122591	0.151259	0.151259	0.151259	0.437732	0.0217756
459	-20.2299	-25.7861	5.55623	0.423296	0.0317949	0.148352	0.148352	0.148352	0.148352	0.148352	0.148352	0.0243209	0.0243209	0.0243209	0.540206	0.0364983
